domain,week,visits,year
ccrisktool.cancer.gov,5,577,2020
ccrisktool.cancer.gov,7,503,2020
ccrisktool.cancer.gov,10,103,2020
ccrisktool.cancer.gov,11,106,2020
ccrisktool.cancer.gov,35,370,2020
ccrisktool.cancer.gov,36,231,2020
ccrisktool.cancer.gov,37,110,2020
ccrisktool.cancer.gov,43,318,2020
ccrisktool.cancer.gov,44,250,2020
cdc.gov,1,5317765,2020
cdc.gov,2,7151079,2020
cdc.gov,3,7489067,2020
cdc.gov,4,15308603,2020
cdc.gov,5,24072377,2020
cdc.gov,6,18770947,2020
cdc.gov,7,14709754,2020
cdc.gov,8,15532526,2020
cdc.gov,9,40004519,2020
cdc.gov,10,57222260,2020
cdc.gov,11,134927564,2020
cdc.gov,12,143132550,2020
cdc.gov,13,99541724,2020
cdc.gov,14,80381520,2020
cdc.gov,15,60141112,2020
cdc.gov,16,46119625,2020
cdc.gov,17,39158432,2020
cdc.gov,18,39287527,2020
cdc.gov,19,33194083,2020
cdc.gov,20,30848149,2020
cdc.gov,21,32191649,2020
cdc.gov,22,25939178,2020
cdc.gov,23,21373534,2020
cdc.gov,24,21495546,2020
cdc.gov,25,22250500,2020
cdc.gov,26,28704761,2020
cdc.gov,27,29913749,2020
cdc.gov,28,31381187,2020
cdc.gov,29,32726959,2020
cdc.gov,30,29566922,2020
cdc.gov,31,26749305,2020
cdc.gov,32,25197938,2020
cdc.gov,33,23432162,2020
cdc.gov,34,22413536,2020
cdc.gov,35,24700952,2020
cdc.gov,36,23923476,2020
cdc.gov,37,20494278,2020
cdc.gov,38,20817138,2020
cdc.gov,39,22865311,2020
cdc.gov,40,22714752,2020
cdc.gov,41,23984497,2020
cdc.gov,42,22161776,2020
cdc.gov,43,23115966,2020
cdc.gov,44,23976934,2020
cdc.gov,45,21537681,2020
cdc.gov,46,26018986,2020
cdc.gov,47,29157060,2020
cdc.gov,48,29126805,2020
cdc.gov,49,27607433,2020
cdc.gov,50,28033712,2020
cdc.gov,51,31466417,2020
cdc.gov,52,25257456,2020
cdc.gov,53,28635081,2020
cde.drugabuse.gov,39,776,2020
cde.drugabuse.gov,40,3879,2020
cde.drugabuse.gov,41,3548,2020
cde.drugabuse.gov,42,3732,2020
cde.drugabuse.gov,43,3558,2020
cde.drugabuse.gov,44,3699,2020
cde.drugabuse.gov,45,3653,2020
cde.drugabuse.gov,46,3600,2020
cde.drugabuse.gov,47,3676,2020
cde.drugabuse.gov,48,2773,2020
cde.drugabuse.gov,49,3458,2020
cde.drugabuse.gov,50,3115,2020
cde.drugabuse.gov,51,3005,2020
cde.drugabuse.gov,52,1831,2020
cde.drugabuse.gov,53,1990,2020
cds.ahrq.gov,3,331,2020
cds.ahrq.gov,9,206,2020
cds.ahrq.gov,16,115,2020
cds.ahrq.gov,20,105,2020
cds.ahrq.gov,21,224,2020
cds.ahrq.gov,29,221,2020
cds.ahrq.gov,31,108,2020
cds.ahrq.gov,33,208,2020
cds.ahrq.gov,34,488,2020
cds.ahrq.gov,35,362,2020
cds.ahrq.gov,36,232,2020
cds.ahrq.gov,37,464,2020
cds.ahrq.gov,38,339,2020
cds.ahrq.gov,39,452,2020
cds.ahrq.gov,40,233,2020
cds.ahrq.gov,41,224,2020
cds.ahrq.gov,42,111,2020
cds.ahrq.gov,43,347,2020
cds.ahrq.gov,44,277,2020
cds.ahrq.gov,46,341,2020
cds.ahrq.gov,47,594,2020
cds.ahrq.gov,48,234,2020
cds.ahrq.gov,49,109,2020
cds.ahrq.gov,50,343,2020
cds.ahrq.gov,52,218,2020
ceb.nlm.nih.gov,13,103,2020
ceb.nlm.nih.gov,21,363,2020
ceb.nlm.nih.gov,24,1452,2020
ceb.nlm.nih.gov,25,1459,2020
ceb.nlm.nih.gov,30,211,2020
cfmedicine.nlm.nih.gov,1,2439,2020
cfmedicine.nlm.nih.gov,2,5274,2020
cfmedicine.nlm.nih.gov,3,6196,2020
cfmedicine.nlm.nih.gov,4,6066,2020
cfmedicine.nlm.nih.gov,5,8350,2020
cfmedicine.nlm.nih.gov,6,14234,2020
cfmedicine.nlm.nih.gov,7,14659,2020
cfmedicine.nlm.nih.gov,8,15135,2020
cfmedicine.nlm.nih.gov,9,14877,2020
cfmedicine.nlm.nih.gov,10,9984,2020
cfmedicine.nlm.nih.gov,11,7385,2020
cfmedicine.nlm.nih.gov,12,4625,2020
cfmedicine.nlm.nih.gov,13,5405,2020
cfmedicine.nlm.nih.gov,14,5167,2020
cfmedicine.nlm.nih.gov,15,4955,2020
cfmedicine.nlm.nih.gov,16,5475,2020
cfmedicine.nlm.nih.gov,17,4729,2020
cfmedicine.nlm.nih.gov,18,5289,2020
cfmedicine.nlm.nih.gov,19,5754,2020
cfmedicine.nlm.nih.gov,20,6359,2020
cfmedicine.nlm.nih.gov,21,6944,2020
cfmedicine.nlm.nih.gov,22,3765,2020
cfmedicine.nlm.nih.gov,23,3691,2020
cfmedicine.nlm.nih.gov,24,3906,2020
cfmedicine.nlm.nih.gov,25,3513,2020
cfmedicine.nlm.nih.gov,26,2886,2020
cfmedicine.nlm.nih.gov,27,2646,2020
cfmedicine.nlm.nih.gov,28,2766,2020
cfmedicine.nlm.nih.gov,29,2950,2020
cfmedicine.nlm.nih.gov,30,2814,2020
cfmedicine.nlm.nih.gov,31,2975,2020
cfmedicine.nlm.nih.gov,32,2608,2020
cfmedicine.nlm.nih.gov,33,2640,2020
cfmedicine.nlm.nih.gov,34,3438,2020
cfmedicine.nlm.nih.gov,35,4403,2020
cfmedicine.nlm.nih.gov,36,4845,2020
cfmedicine.nlm.nih.gov,37,5327,2020
cfmedicine.nlm.nih.gov,38,6844,2020
cfmedicine.nlm.nih.gov,39,7016,2020
cfmedicine.nlm.nih.gov,40,6306,2020
cfmedicine.nlm.nih.gov,41,6719,2020
cfmedicine.nlm.nih.gov,42,6776,2020
cfmedicine.nlm.nih.gov,43,6201,2020
cfmedicine.nlm.nih.gov,44,6087,2020
cfmedicine.nlm.nih.gov,45,5194,2020
cfmedicine.nlm.nih.gov,46,5922,2020
cfmedicine.nlm.nih.gov,47,5927,2020
cfmedicine.nlm.nih.gov,48,3962,2020
cfmedicine.nlm.nih.gov,49,5332,2020
cfmedicine.nlm.nih.gov,50,4806,2020
cfmedicine.nlm.nih.gov,51,3751,2020
cfmedicine.nlm.nih.gov,52,1876,2020
cfmedicine.nlm.nih.gov,53,1864,2020
chem.nlm.nih.gov,1,15395,2020
chem.nlm.nih.gov,2,25198,2020
chem.nlm.nih.gov,3,26181,2020
chem.nlm.nih.gov,4,25227,2020
chem.nlm.nih.gov,5,24439,2020
chem.nlm.nih.gov,6,26278,2020
chem.nlm.nih.gov,7,27397,2020
chem.nlm.nih.gov,8,27275,2020
chem.nlm.nih.gov,9,27234,2020
chem.nlm.nih.gov,10,27623,2020
chem.nlm.nih.gov,11,26722,2020
chem.nlm.nih.gov,12,25324,2020
chem.nlm.nih.gov,13,26054,2020
chem.nlm.nih.gov,14,26150,2020
chem.nlm.nih.gov,15,25248,2020
chem.nlm.nih.gov,16,26221,2020
chem.nlm.nih.gov,17,25489,2020
chem.nlm.nih.gov,18,23269,2020
chem.nlm.nih.gov,19,23383,2020
chem.nlm.nih.gov,20,24029,2020
chem.nlm.nih.gov,21,22079,2020
chem.nlm.nih.gov,22,21215,2020
chem.nlm.nih.gov,23,21986,2020
chem.nlm.nih.gov,24,21483,2020
chem.nlm.nih.gov,25,21824,2020
chem.nlm.nih.gov,26,20676,2020
chem.nlm.nih.gov,27,20267,2020
chem.nlm.nih.gov,28,21286,2020
chem.nlm.nih.gov,29,20977,2020
chem.nlm.nih.gov,30,20870,2020
chem.nlm.nih.gov,31,20524,2020
chem.nlm.nih.gov,32,20123,2020
chem.nlm.nih.gov,33,19834,2020
chem.nlm.nih.gov,34,20616,2020
chem.nlm.nih.gov,35,20678,2020
chem.nlm.nih.gov,36,21118,2020
chem.nlm.nih.gov,37,21808,2020
chem.nlm.nih.gov,38,23399,2020
chem.nlm.nih.gov,39,24136,2020
chem.nlm.nih.gov,40,21827,2020
chem.nlm.nih.gov,41,21767,2020
chem.nlm.nih.gov,42,23153,2020
chem.nlm.nih.gov,43,23573,2020
chem.nlm.nih.gov,44,23338,2020
chem.nlm.nih.gov,45,22120,2020
chem.nlm.nih.gov,46,23130,2020
chem.nlm.nih.gov,47,22913,2020
chem.nlm.nih.gov,48,20430,2020
chem.nlm.nih.gov,49,21880,2020
chem.nlm.nih.gov,50,20725,2020
chem.nlm.nih.gov,51,19618,2020
chem.nlm.nih.gov,52,12681,2020
chem.nlm.nih.gov,53,9456,2020
chemm.nlm.nih.gov,1,7570,2020
chemm.nlm.nih.gov,2,10156,2020
chemm.nlm.nih.gov,3,10790,2020
chemm.nlm.nih.gov,4,11950,2020
chemm.nlm.nih.gov,5,13025,2020
chemm.nlm.nih.gov,6,13259,2020
chemm.nlm.nih.gov,7,12970,2020
chemm.nlm.nih.gov,8,12798,2020
chemm.nlm.nih.gov,9,13273,2020
chemm.nlm.nih.gov,10,12976,2020
chemm.nlm.nih.gov,11,12850,2020
chemm.nlm.nih.gov,12,13860,2020
chemm.nlm.nih.gov,13,15616,2020
chemm.nlm.nih.gov,14,18263,2020
chemm.nlm.nih.gov,15,15370,2020
chemm.nlm.nih.gov,16,14800,2020
chemm.nlm.nih.gov,17,14356,2020
chemm.nlm.nih.gov,18,14470,2020
chemm.nlm.nih.gov,19,14145,2020
chemm.nlm.nih.gov,20,14458,2020
chemm.nlm.nih.gov,21,12663,2020
chemm.nlm.nih.gov,22,12780,2020
chemm.nlm.nih.gov,23,12867,2020
chemm.nlm.nih.gov,24,12710,2020
chemm.nlm.nih.gov,25,12049,2020
chemm.nlm.nih.gov,26,12159,2020
chemm.nlm.nih.gov,27,11313,2020
chemm.nlm.nih.gov,28,11814,2020
chemm.nlm.nih.gov,29,11706,2020
chemm.nlm.nih.gov,30,11798,2020
chemm.nlm.nih.gov,31,10700,2020
chemm.nlm.nih.gov,32,11047,2020
chemm.nlm.nih.gov,33,11742,2020
chemm.nlm.nih.gov,34,11481,2020
chemm.nlm.nih.gov,35,12434,2020
chemm.nlm.nih.gov,36,12698,2020
chemm.nlm.nih.gov,37,11591,2020
chemm.nlm.nih.gov,38,14743,2020
chemm.nlm.nih.gov,39,14002,2020
chemm.nlm.nih.gov,40,13674,2020
chemm.nlm.nih.gov,41,14107,2020
chemm.nlm.nih.gov,42,13562,2020
chemm.nlm.nih.gov,43,13940,2020
chemm.nlm.nih.gov,44,13391,2020
chemm.nlm.nih.gov,45,13116,2020
chemm.nlm.nih.gov,46,13205,2020
chemm.nlm.nih.gov,47,13191,2020
chemm.nlm.nih.gov,48,11651,2020
chemm.nlm.nih.gov,49,13436,2020
chemm.nlm.nih.gov,50,11698,2020
chemm.nlm.nih.gov,51,10379,2020
chemm.nlm.nih.gov,52,6984,2020
chemm.nlm.nih.gov,53,6939,2020
childcare.gov,1,14882,2020
childcare.gov,2,22455,2020
childcare.gov,3,22366,2020
childcare.gov,4,21569,2020
childcare.gov,5,21883,2020
childcare.gov,6,21338,2020
childcare.gov,7,20645,2020
childcare.gov,8,20664,2020
childcare.gov,9,21278,2020
childcare.gov,10,20492,2020
childcare.gov,11,22280,2020
childcare.gov,12,17170,2020
childcare.gov,13,14253,2020
childcare.gov,14,13841,2020
childcare.gov,15,12301,2020
childcare.gov,16,13633,2020
childcare.gov,17,14984,2020
childcare.gov,18,16397,2020
childcare.gov,19,19010,2020
childcare.gov,20,19329,2020
childcare.gov,21,20924,2020
childcare.gov,22,19588,2020
childcare.gov,23,20812,2020
childcare.gov,24,21538,2020
childcare.gov,25,21055,2020
childcare.gov,26,23206,2020
childcare.gov,27,20229,2020
childcare.gov,28,22674,2020
childcare.gov,29,24409,2020
childcare.gov,30,27648,2020
childcare.gov,31,26835,2020
childcare.gov,32,27065,2020
childcare.gov,33,24921,2020
childcare.gov,34,24490,2020
childcare.gov,35,23036,2020
childcare.gov,36,23105,2020
childcare.gov,37,21198,2020
childcare.gov,38,21967,2020
childcare.gov,39,22637,2020
childcare.gov,40,21865,2020
childcare.gov,41,21537,2020
childcare.gov,42,22437,2020
childcare.gov,43,22009,2020
childcare.gov,44,20921,2020
childcare.gov,45,20719,2020
childcare.gov,46,21566,2020
childcare.gov,47,20397,2020
childcare.gov,48,13833,2020
childcare.gov,49,20468,2020
childcare.gov,50,18860,2020
childcare.gov,51,15129,2020
childcare.gov,52,9860,2020
childcare.gov,53,14915,2020
childwelfare.gov,38,7828,2020
childwelfare.gov,39,4794,2020
childwelfare.gov,40,4344,2020
childwelfare.gov,41,4796,2020
childwelfare.gov,42,4648,2020
childwelfare.gov,43,5081,2020
childwelfare.gov,44,5934,2020
childwelfare.gov,45,8781,2020
childwelfare.gov,46,7205,2020
childwelfare.gov,47,6750,2020
childwelfare.gov,48,4467,2020
childwelfare.gov,49,4583,2020
childwelfare.gov,50,3531,2020
childwelfare.gov,51,3136,2020
childwelfare.gov,52,1363,2020
childwelfare.gov,53,1718,2020
chinese.cdc.gov,13,23365,2020
chinese.cdc.gov,14,52177,2020
chinese.cdc.gov,15,38407,2020
chinese.cdc.gov,16,65453,2020
chinese.cdc.gov,17,63082,2020
chinese.cdc.gov,18,58673,2020
chinese.cdc.gov,19,65636,2020
chinese.cdc.gov,20,67344,2020
chinese.cdc.gov,21,65867,2020
chinese.cdc.gov,22,62175,2020
chinese.cdc.gov,23,54157,2020
chinese.cdc.gov,24,56030,2020
chinese.cdc.gov,25,61999,2020
chinese.cdc.gov,26,63239,2020
chinese.cdc.gov,27,64544,2020
chinese.cdc.gov,28,68856,2020
chinese.cdc.gov,29,69681,2020
chinese.cdc.gov,30,70536,2020
chinese.cdc.gov,31,65904,2020
chinese.cdc.gov,32,62203,2020
chinese.cdc.gov,33,52633,2020
chinese.cdc.gov,34,48695,2020
chinese.cdc.gov,35,41059,2020
chinese.cdc.gov,36,35307,2020
chinese.cdc.gov,37,36475,2020
chinese.cdc.gov,38,34655,2020
chinese.cdc.gov,39,36923,2020
chinese.cdc.gov,40,45362,2020
chinese.cdc.gov,41,56167,2020
chinese.cdc.gov,42,53134,2020
chinese.cdc.gov,43,49431,2020
chinese.cdc.gov,44,49151,2020
chinese.cdc.gov,45,40124,2020
chinese.cdc.gov,46,41681,2020
chinese.cdc.gov,47,42822,2020
chinese.cdc.gov,48,42142,2020
chinese.cdc.gov,49,46700,2020
chinese.cdc.gov,50,48689,2020
chinese.cdc.gov,51,51947,2020
chinese.cdc.gov,52,62409,2020
chinese.cdc.gov,53,75441,2020
chpl.healthit.gov,28,837,2020
chpl.healthit.gov,29,2049,2020
chpl.healthit.gov,30,1839,2020
chpl.healthit.gov,31,1828,2020
chpl.healthit.gov,32,1822,2020
chpl.healthit.gov,33,1874,2020
chpl.healthit.gov,34,1786,2020
chpl.healthit.gov,35,2047,2020
chpl.healthit.gov,36,1952,2020
chpl.healthit.gov,37,1757,2020
chpl.healthit.gov,38,2266,2020
chpl.healthit.gov,39,2367,2020
chpl.healthit.gov,40,2387,2020
chpl.healthit.gov,41,2493,2020
chpl.healthit.gov,42,2498,2020
chpl.healthit.gov,43,2662,2020
chpl.healthit.gov,44,2574,2020
chpl.healthit.gov,45,2622,2020
chpl.healthit.gov,46,2937,2020
chpl.healthit.gov,47,2449,2020
chpl.healthit.gov,48,1102,2020
chpl.healthit.gov,49,2501,2020
chpl.healthit.gov,50,2807,2020
chpl.healthit.gov,51,2669,2020
chpl.healthit.gov,52,1499,2020
chpl.healthit.gov,53,1604,2020
circinteractome.nia.nih.gov,38,423,2020
circinteractome.nia.nih.gov,39,737,2020
circinteractome.nia.nih.gov,40,305,2020
circinteractome.nia.nih.gov,41,538,2020
circinteractome.nia.nih.gov,42,790,2020
circinteractome.nia.nih.gov,43,962,2020
circinteractome.nia.nih.gov,44,904,2020
circinteractome.nia.nih.gov,45,857,2020
circinteractome.nia.nih.gov,46,1004,2020
circinteractome.nia.nih.gov,47,1058,2020
circinteractome.nia.nih.gov,48,1236,2020
circinteractome.nia.nih.gov,49,878,2020
circinteractome.nia.nih.gov,50,932,2020
circinteractome.nia.nih.gov,51,1002,2020
circinteractome.nia.nih.gov,52,1080,2020
circinteractome.nia.nih.gov,53,305,2020
circulatingnow.nlm.nih.gov,23,990,2020
circulatingnow.nlm.nih.gov,24,2171,2020
circulatingnow.nlm.nih.gov,25,1711,2020
circulatingnow.nlm.nih.gov,26,1556,2020
circulatingnow.nlm.nih.gov,27,1644,2020
circulatingnow.nlm.nih.gov,28,2182,2020
circulatingnow.nlm.nih.gov,29,2141,2020
circulatingnow.nlm.nih.gov,30,1553,2020
circulatingnow.nlm.nih.gov,31,1566,2020
circulatingnow.nlm.nih.gov,32,1700,2020
circulatingnow.nlm.nih.gov,33,1617,2020
circulatingnow.nlm.nih.gov,34,1889,2020
circulatingnow.nlm.nih.gov,35,1762,2020
circulatingnow.nlm.nih.gov,36,1884,2020
circulatingnow.nlm.nih.gov,37,1762,2020
circulatingnow.nlm.nih.gov,38,1895,2020
circulatingnow.nlm.nih.gov,39,2220,2020
circulatingnow.nlm.nih.gov,40,2364,2020
circulatingnow.nlm.nih.gov,41,2676,2020
circulatingnow.nlm.nih.gov,42,2188,2020
circulatingnow.nlm.nih.gov,43,2768,2020
circulatingnow.nlm.nih.gov,44,2240,2020
circulatingnow.nlm.nih.gov,45,1915,2020
circulatingnow.nlm.nih.gov,46,2809,2020
circulatingnow.nlm.nih.gov,47,2539,2020
circulatingnow.nlm.nih.gov,48,1697,2020
circulatingnow.nlm.nih.gov,49,2040,2020
circulatingnow.nlm.nih.gov,50,1952,2020
circulatingnow.nlm.nih.gov,51,2226,2020
circulatingnow.nlm.nih.gov,52,801,2020
circulatingnow.nlm.nih.gov,53,1965,2020
cit.nih.gov,1,1997,2020
cit.nih.gov,2,3432,2020
cit.nih.gov,3,3427,2020
cit.nih.gov,4,3270,2020
cit.nih.gov,5,3386,2020
cit.nih.gov,6,3528,2020
cit.nih.gov,7,3495,2020
cit.nih.gov,8,2850,2020
cit.nih.gov,9,3297,2020
cit.nih.gov,10,3165,2020
cit.nih.gov,11,4198,2020
cit.nih.gov,12,5711,2020
cit.nih.gov,13,4691,2020
cit.nih.gov,14,3997,2020
cit.nih.gov,15,3643,2020
cit.nih.gov,16,3782,2020
cit.nih.gov,17,3721,2020
cit.nih.gov,18,3308,2020
cit.nih.gov,19,3214,2020
cit.nih.gov,20,3476,2020
cit.nih.gov,21,3281,2020
cit.nih.gov,22,2728,2020
cit.nih.gov,23,3203,2020
cit.nih.gov,24,3494,2020
cit.nih.gov,25,3514,2020
cit.nih.gov,26,3649,2020
cit.nih.gov,27,2780,2020
cit.nih.gov,28,3179,2020
cit.nih.gov,29,3944,2020
cit.nih.gov,30,3499,2020
cit.nih.gov,31,3203,2020
cit.nih.gov,32,3304,2020
cit.nih.gov,33,3347,2020
cit.nih.gov,34,3378,2020
cit.nih.gov,35,3193,2020
cit.nih.gov,36,3386,2020
cit.nih.gov,37,2705,2020
cit.nih.gov,38,3102,2020
cit.nih.gov,39,3021,2020
cit.nih.gov,40,3159,2020
cit.nih.gov,41,3061,2020
cit.nih.gov,42,2737,2020
cit.nih.gov,43,3248,2020
cit.nih.gov,44,3121,2020
cit.nih.gov,45,2960,2020
cit.nih.gov,46,2844,2020
cit.nih.gov,47,3367,2020
cit.nih.gov,48,1973,2020
cit.nih.gov,49,3270,2020
cit.nih.gov,50,2959,2020
cit.nih.gov,51,2961,2020
cit.nih.gov,52,1536,2020
cit.nih.gov,53,1707,2020
classification.nlm.nih.gov,40,1065,2020
classification.nlm.nih.gov,41,1256,2020
classification.nlm.nih.gov,42,1420,2020
classification.nlm.nih.gov,43,1350,2020
classification.nlm.nih.gov,44,1105,2020
classification.nlm.nih.gov,45,1130,2020
classification.nlm.nih.gov,46,1170,2020
classification.nlm.nih.gov,47,1276,2020
classification.nlm.nih.gov,48,1114,2020
classification.nlm.nih.gov,49,1217,2020
classification.nlm.nih.gov,50,1053,2020
classification.nlm.nih.gov,51,1115,2020
classification.nlm.nih.gov,52,601,2020
classification.nlm.nih.gov,53,523,2020
clinicalsurvey.nichd.nih.gov,31,412,2020
clinicalsurvey.nichd.nih.gov,32,1655,2020
clinicalsurvey.nichd.nih.gov,33,1414,2020
clinicalsurvey.nichd.nih.gov,34,1357,2020
clinicalsurvey.nichd.nih.gov,35,1215,2020
clinicalsurvey.nichd.nih.gov,36,2198,2020
clinicalsurvey.nichd.nih.gov,37,1029,2020
clinicalsurvey.nichd.nih.gov,38,1165,2020
clinicalsurvey.nichd.nih.gov,39,1399,2020
clinicalsurvey.nichd.nih.gov,40,1774,2020
clinicalsurvey.nichd.nih.gov,41,1382,2020
clinicalsurvey.nichd.nih.gov,42,1399,2020
clinicalsurvey.nichd.nih.gov,43,1227,2020
clinicalsurvey.nichd.nih.gov,44,1352,2020
clinicalsurvey.nichd.nih.gov,45,1193,2020
clinicalsurvey.nichd.nih.gov,46,1255,2020
clinicalsurvey.nichd.nih.gov,47,997,2020
clinicalsurvey.nichd.nih.gov,48,623,2020
clinicalsurvey.nichd.nih.gov,49,777,2020
clinicalsurvey.nichd.nih.gov,50,736,2020
clinicalsurvey.nichd.nih.gov,51,541,2020
clinicalsurvey.nichd.nih.gov,52,365,2020
clinicalsurvey.nichd.nih.gov,53,532,2020
clinicaltables.nlm.nih.gov,30,113,2020
clinicaltables.nlm.nih.gov,33,102,2020
clinicaltables.nlm.nih.gov,43,108,2020
clinicaltrials-lhc.clinicaltrials.gov,8,138,2020
clinicaltrials-lhc.clinicaltrials.gov,10,259,2020
clinicaltrials-lhc.clinicaltrials.gov,11,195,2020
clinicaltrials.gov,1,764663,2020
clinicaltrials.gov,2,1063053,2020
clinicaltrials.gov,3,1109199,2020
clinicaltrials.gov,4,1111480,2020
clinicaltrials.gov,5,1139336,2020
clinicaltrials.gov,6,1212681,2020
clinicaltrials.gov,7,1243021,2020
clinicaltrials.gov,8,1193859,2020
clinicaltrials.gov,9,1249621,2020
clinicaltrials.gov,10,1257322,2020
clinicaltrials.gov,11,1283005,2020
clinicaltrials.gov,12,1477963,2020
clinicaltrials.gov,13,1513403,2020
clinicaltrials.gov,14,1547835,2020
clinicaltrials.gov,15,1751442,2020
clinicaltrials.gov,16,1781626,2020
clinicaltrials.gov,17,1625875,2020
clinicaltrials.gov,18,1502106,2020
clinicaltrials.gov,19,1380067,2020
clinicaltrials.gov,20,1375512,2020
clinicaltrials.gov,21,1338819,2020
clinicaltrials.gov,22,1207311,2020
clinicaltrials.gov,23,1191618,2020
clinicaltrials.gov,24,1228751,2020
clinicaltrials.gov,25,1248504,2020
clinicaltrials.gov,26,1217632,2020
clinicaltrials.gov,27,1179750,2020
clinicaltrials.gov,28,1263913,2020
clinicaltrials.gov,29,1394625,2020
clinicaltrials.gov,30,1333924,2020
clinicaltrials.gov,31,1641971,2020
clinicaltrials.gov,32,1493577,2020
clinicaltrials.gov,33,1325971,2020
clinicaltrials.gov,34,1293473,2020
clinicaltrials.gov,35,1302720,2020
clinicaltrials.gov,36,1332581,2020
clinicaltrials.gov,37,1325941,2020
clinicaltrials.gov,38,1341142,2020
clinicaltrials.gov,39,1387586,2020
clinicaltrials.gov,40,1326193,2020
clinicaltrials.gov,41,1353430,2020
clinicaltrials.gov,42,1354554,2020
clinicaltrials.gov,43,1386394,2020
clinicaltrials.gov,44,1344401,2020
clinicaltrials.gov,45,1287526,2020
clinicaltrials.gov,46,1436775,2020
clinicaltrials.gov,47,1488291,2020
clinicaltrials.gov,48,1312610,2020
clinicaltrials.gov,49,1538982,2020
clinicaltrials.gov,50,1549587,2020
clinicaltrials.gov,51,1534322,2020
clinicaltrials.gov,52,1146491,2020
clinicaltrials.gov,53,1206236,2020
clinregs.niaid.nih.gov,38,1966,2020
clinregs.niaid.nih.gov,39,2128,2020
clinregs.niaid.nih.gov,40,2063,2020
clinregs.niaid.nih.gov,41,2206,2020
clinregs.niaid.nih.gov,42,2285,2020
clinregs.niaid.nih.gov,43,2531,2020
clinregs.niaid.nih.gov,44,2416,2020
clinregs.niaid.nih.gov,45,2332,2020
clinregs.niaid.nih.gov,46,2524,2020
clinregs.niaid.nih.gov,47,2327,2020
clinregs.niaid.nih.gov,48,2129,2020
clinregs.niaid.nih.gov,49,2543,2020
clinregs.niaid.nih.gov,50,2440,2020
clinregs.niaid.nih.gov,51,2136,2020
clinregs.niaid.nih.gov,52,1131,2020
clinregs.niaid.nih.gov,53,791,2020
cms.gov,1,720229,2020
cms.gov,2,1060424,2020
cms.gov,3,1030498,2020
cms.gov,4,1026845,2020
cms.gov,5,1086430,2020
cms.gov,6,1106741,2020
cms.gov,7,1075102,2020
cms.gov,8,1051629,2020
cms.gov,9,1093316,2020
cms.gov,10,1152687,2020
cms.gov,11,1418582,2020
cms.gov,12,1923371,2020
cms.gov,13,1568954,2020
cms.gov,14,1644295,2020
cms.gov,15,1373580,2020
cms.gov,16,1277979,2020
cms.gov,17,1267132,2020
cms.gov,18,1404327,2020
cms.gov,19,2578459,2020
cms.gov,20,1123986,2020
cms.gov,21,1101660,2020
cms.gov,22,903456,2020
cms.gov,23,1064841,2020
cms.gov,24,1042477,2020
cms.gov,25,985034,2020
cms.gov,26,1086934,2020
cms.gov,27,874501,2020
cms.gov,28,1041748,2020
cms.gov,29,1049532,2020
cms.gov,30,1073137,2020
cms.gov,31,1040286,2020
cms.gov,32,1088405,2020
cms.gov,33,1034461,2020
cms.gov,34,1019620,2020
cms.gov,35,1069685,2020
cms.gov,36,961070,2020
cms.gov,37,634797,2020
cms.gov,38,942811,2020
cms.gov,39,1038220,2020
cms.gov,40,1034544,2020
cms.gov,41,985663,2020
cms.gov,42,1017519,2020
cms.gov,43,978577,2020
cms.gov,44,1036803,2020
cms.gov,45,929080,2020
cms.gov,46,991895,2020
cms.gov,47,1011560,2020
cms.gov,48,685719,2020
cms.gov,49,1151685,2020
cms.gov,50,1070110,2020
cms.gov,51,964046,2020
cms.gov,52,604905,2020
cms.gov,53,629282,2020
collections.nlm.nih.gov,1,5599,2020
collections.nlm.nih.gov,2,6428,2020
collections.nlm.nih.gov,3,6852,2020
collections.nlm.nih.gov,4,7513,2020
collections.nlm.nih.gov,5,9356,2020
collections.nlm.nih.gov,6,10006,2020
collections.nlm.nih.gov,7,10693,2020
collections.nlm.nih.gov,8,9814,2020
collections.nlm.nih.gov,9,10799,2020
collections.nlm.nih.gov,10,10195,2020
collections.nlm.nih.gov,11,9179,2020
collections.nlm.nih.gov,12,9517,2020
collections.nlm.nih.gov,13,11040,2020
collections.nlm.nih.gov,14,11351,2020
collections.nlm.nih.gov,15,11306,2020
collections.nlm.nih.gov,16,12374,2020
collections.nlm.nih.gov,17,12117,2020
collections.nlm.nih.gov,18,11734,2020
collections.nlm.nih.gov,19,11877,2020
collections.nlm.nih.gov,20,10370,2020
collections.nlm.nih.gov,21,9694,2020
collections.nlm.nih.gov,22,8946,2020
collections.nlm.nih.gov,23,8570,2020
collections.nlm.nih.gov,24,9181,2020
collections.nlm.nih.gov,25,8262,2020
collections.nlm.nih.gov,26,8249,2020
collections.nlm.nih.gov,27,7659,2020
collections.nlm.nih.gov,28,8026,2020
collections.nlm.nih.gov,29,8353,2020
collections.nlm.nih.gov,30,8633,2020
collections.nlm.nih.gov,31,8483,2020
collections.nlm.nih.gov,32,8144,2020
collections.nlm.nih.gov,33,8777,2020
collections.nlm.nih.gov,34,8129,2020
collections.nlm.nih.gov,35,8119,2020
collections.nlm.nih.gov,36,8641,2020
collections.nlm.nih.gov,37,9586,2020
collections.nlm.nih.gov,38,11717,2020
collections.nlm.nih.gov,39,10305,2020
collections.nlm.nih.gov,40,10006,2020
