domain,week,year,visits
healthcare.gov,7,2020,1113127
healthcare.gov,8,2020,1044714
healthcare.gov,9,2020,1143274
healthcare.gov,10,2020,1092020
healthcare.gov,11,2020,1045036
healthcare.gov,12,2020,931953
healthcare.gov,13,2020,991465
healthcare.gov,14,2020,1132561
healthcare.gov,15,2020,854958
healthcare.gov,16,2020,1905125
healthcare.gov,17,2020,891528
healthcare.gov,18,2020,1036108
healthcare.gov,19,2020,817550
healthcare.gov,20,2020,815606
healthcare.gov,21,2020,732955
healthcare.gov,22,2020,730307
healthcare.gov,23,2020,665930
healthcare.gov,24,2020,681204
healthcare.gov,25,2020,669957
healthcare.gov,26,2020,785981
healthcare.gov,27,2020,727813
healthcare.gov,28,2020,839610
healthcare.gov,29,2020,916386
healthcare.gov,30,2020,776876
healthcare.gov,31,2020,833870
healthcare.gov,32,2020,784697
healthcare.gov,33,2020,791339
healthcare.gov,34,2020,830831
healthcare.gov,35,2020,813623
healthcare.gov,36,2020,801523
healthcare.gov,37,2020,786541
healthcare.gov,38,2020,860147
healthcare.gov,39,2020,869401
healthcare.gov,40,2020,1158981
healthcare.gov,41,2020,923674
healthcare.gov,42,2020,1078253
healthcare.gov,43,2020,1163362
healthcare.gov,44,2020,1840998
healthcare.gov,45,2020,2445328
healthcare.gov,46,2020,2533694
healthcare.gov,47,2020,2225559
healthcare.gov,48,2020,1528395
healthcare.gov,49,2020,2621143
healthcare.gov,50,2020,3790818
healthcare.gov,51,2020,3394548
healthcare.gov,52,2020,721362
healthcare.gov,53,2020,1179321
healthdata.gov,1,2020,3500
healthdata.gov,2,2020,7937
healthdata.gov,3,2020,9715
healthdata.gov,4,2020,9095
healthdata.gov,5,2020,9855
healthdata.gov,6,2020,11067
healthdata.gov,7,2020,11607
healthdata.gov,8,2020,10718
healthdata.gov,9,2020,11737
healthdata.gov,10,2020,11519
healthdata.gov,11,2020,9902
healthdata.gov,12,2020,8903
healthdata.gov,13,2020,10208
healthdata.gov,14,2020,33056
healthdata.gov,15,2020,26661
healthdata.gov,16,2020,17923
healthdata.gov,17,2020,15612
healthdata.gov,18,2020,16578
healthdata.gov,19,2020,20242
healthdata.gov,20,2020,12695
healthdata.gov,21,2020,10376
healthdata.gov,22,2020,9534
healthdata.gov,23,2020,9142
healthdata.gov,24,2020,10128
healthdata.gov,25,2020,9832
healthdata.gov,26,2020,16196
healthdata.gov,27,2020,11853
healthdata.gov,28,2020,13212
healthdata.gov,29,2020,15191
healthdata.gov,30,2020,23294
healthdata.gov,31,2020,20492
healthdata.gov,32,2020,14960
healthdata.gov,33,2020,14746
healthdata.gov,34,2020,13959
healthdata.gov,35,2020,14587
healthdata.gov,36,2020,17080
healthdata.gov,37,2020,16255
healthdata.gov,38,2020,15230
healthdata.gov,39,2020,15446
healthdata.gov,40,2020,19027
healthdata.gov,41,2020,16007
healthdata.gov,42,2020,16259
healthdata.gov,43,2020,18880
healthdata.gov,44,2020,26382
healthdata.gov,45,2020,18180
healthdata.gov,46,2020,26982
healthdata.gov,47,2020,32114
healthdata.gov,48,2020,24446
healthdata.gov,49,2020,34772
healthdata.gov,50,2020,154997
healthdata.gov,51,2020,66101
healthdata.gov,52,2020,26169
healthdata.gov,53,2020,30359
healthfinder.gov,1,2020,50732
healthfinder.gov,2,2020,102599
healthfinder.gov,3,2020,108488
healthfinder.gov,4,2020,98146
healthfinder.gov,5,2020,102086
healthfinder.gov,6,2020,60863
healthfinder.gov,21,2020,507
healthfinder.gov,22,2020,566
healthfinder.gov,23,2020,518
healthit.gov,1,2020,400
healthit.gov,2,2020,1111
healthit.gov,3,2020,1480
healthit.gov,4,2020,2208
healthit.gov,5,2020,1954
healthit.gov,6,2020,1983
healthit.gov,7,2020,2121
healthit.gov,8,2020,2011
healthit.gov,9,2020,1880
healthit.gov,10,2020,1776
healthit.gov,11,2020,1844
healthit.gov,12,2020,2022
healthit.gov,13,2020,1885
healthit.gov,14,2020,2021
healthit.gov,15,2020,2042
healthit.gov,16,2020,2011
healthit.gov,17,2020,1953
healthit.gov,18,2020,1715
healthit.gov,19,2020,1705
healthit.gov,20,2020,1507
healthit.gov,21,2020,1457
healthit.gov,22,2020,1420
healthit.gov,23,2020,1432
healthit.gov,24,2020,1741
healthit.gov,25,2020,1823
healthit.gov,26,2020,2626
healthit.gov,27,2020,1650
healthit.gov,28,2020,25583
healthit.gov,29,2020,45554
healthit.gov,30,2020,44778
healthit.gov,31,2020,42849
healthit.gov,32,2020,43925
healthit.gov,33,2020,52819
healthit.gov,34,2020,44083
healthit.gov,35,2020,45850
healthit.gov,36,2020,47787
healthit.gov,37,2020,49292
healthit.gov,38,2020,59877
healthit.gov,39,2020,59450
healthit.gov,40,2020,58904
healthit.gov,41,2020,69227
healthit.gov,42,2020,61697
healthit.gov,43,2020,62617
healthit.gov,44,2020,73197
healthit.gov,45,2020,66753
healthit.gov,46,2020,58241
healthit.gov,47,2020,51657
healthit.gov,48,2020,38494
healthit.gov,49,2020,55441
healthit.gov,50,2020,52053
healthit.gov,51,2020,41651
healthit.gov,52,2020,23377
healthit.gov,53,2020,23230
healthypeople.gov,1,2020,32023
healthypeople.gov,2,2020,87550
healthypeople.gov,3,2020,126712
healthypeople.gov,4,2020,138214
healthypeople.gov,5,2020,146279
healthypeople.gov,6,2020,147246
healthypeople.gov,7,2020,134876
healthypeople.gov,8,2020,131589
healthypeople.gov,9,2020,136415
healthypeople.gov,10,2020,134143
healthypeople.gov,11,2020,117001
healthypeople.gov,12,2020,98319
healthypeople.gov,13,2020,108506
healthypeople.gov,14,2020,114378
healthypeople.gov,15,2020,120111
healthypeople.gov,16,2020,126298
healthypeople.gov,17,2020,121542
healthypeople.gov,18,2020,110376
healthypeople.gov,19,2020,98246
healthypeople.gov,20,2020,92610
healthypeople.gov,21,2020,89012
healthypeople.gov,22,2020,84809
healthypeople.gov,23,2020,94951
healthypeople.gov,24,2020,94341
healthypeople.gov,25,2020,87542
healthypeople.gov,26,2020,91258
healthypeople.gov,27,2020,81135
healthypeople.gov,28,2020,91616
healthypeople.gov,29,2020,99357
healthypeople.gov,30,2020,90999
healthypeople.gov,31,2020,81710
healthypeople.gov,32,2020,76132
healthypeople.gov,33,2020,72589
healthypeople.gov,34,2020,87787
healthypeople.gov,35,2020,118048
healthypeople.gov,36,2020,142004
healthypeople.gov,37,2020,149566
healthypeople.gov,38,2020,154194
healthypeople.gov,39,2020,149127
healthypeople.gov,40,2020,139242
healthypeople.gov,41,2020,144783
healthypeople.gov,42,2020,134492
healthypeople.gov,43,2020,137189
healthypeople.gov,44,2020,130139
healthypeople.gov,45,2020,131267
healthypeople.gov,46,2020,140459
healthypeople.gov,47,2020,132730
healthypeople.gov,48,2020,104794
healthypeople.gov,49,2020,128919
healthypeople.gov,50,2020,104582
healthypeople.gov,51,2020,69589
healthypeople.gov,52,2020,29093
healthypeople.gov,53,2020,31701
hhs.gov,1,2020,204263
hhs.gov,2,2020,420127
hhs.gov,3,2020,446985
hhs.gov,4,2020,471440
hhs.gov,5,2020,554937
hhs.gov,6,2020,542689
hhs.gov,7,2020,494550
hhs.gov,8,2020,480612
hhs.gov,9,2020,569235
hhs.gov,10,2020,546248
hhs.gov,11,2020,644264
hhs.gov,12,2020,1342972
hhs.gov,13,2020,1127929
hhs.gov,14,2020,1022909
hhs.gov,15,2020,1236775
hhs.gov,16,2020,1182023
hhs.gov,17,2020,1061290
hhs.gov,18,2020,1091212
hhs.gov,19,2020,808315
hhs.gov,20,2020,781883
hhs.gov,21,2020,723946
hhs.gov,22,2020,617713
hhs.gov,23,2020,652874
hhs.gov,24,2020,792342
hhs.gov,25,2020,702860
hhs.gov,26,2020,719655
hhs.gov,27,2020,689336
hhs.gov,28,2020,956482
hhs.gov,29,2020,1373119
hhs.gov,30,2020,1295625
hhs.gov,31,2020,1192020
hhs.gov,32,2020,1074424
hhs.gov,33,2020,1093759
hhs.gov,34,2020,1072004
hhs.gov,35,2020,1037912
hhs.gov,36,2020,954877
hhs.gov,37,2020,932529
hhs.gov,38,2020,1024046
hhs.gov,39,2020,1000071
hhs.gov,40,2020,1090520
hhs.gov,41,2020,1266336
hhs.gov,42,2020,1154800
hhs.gov,43,2020,1277795
hhs.gov,44,2020,1339602
hhs.gov,45,2020,1370655
hhs.gov,46,2020,1633702
hhs.gov,47,2020,1687863
hhs.gov,48,2020,1210959
hhs.gov,49,2020,1410862
hhs.gov,50,2020,1354452
hhs.gov,51,2020,1281186
hhs.gov,52,2020,862397
hhs.gov,53,2020,942011
hiv.gov,1,2020,56923
hiv.gov,2,2020,100295
hiv.gov,3,2020,99245
hiv.gov,4,2020,106615
hiv.gov,5,2020,113108
hiv.gov,6,2020,118391
hiv.gov,7,2020,110873
hiv.gov,8,2020,108464
hiv.gov,9,2020,127479
hiv.gov,10,2020,140613
hiv.gov,11,2020,150435
hiv.gov,12,2020,143149
hiv.gov,13,2020,160025
hiv.gov,14,2020,163483
hiv.gov,15,2020,135694
hiv.gov,16,2020,152273
hiv.gov,17,2020,146413
hiv.gov,18,2020,139217
hiv.gov,19,2020,130445
hiv.gov,20,2020,130947
hiv.gov,21,2020,116535
hiv.gov,22,2020,111395
hiv.gov,23,2020,112179
hiv.gov,24,2020,120267
hiv.gov,25,2020,136080
hiv.gov,26,2020,144770
hiv.gov,27,2020,138373
hiv.gov,28,2020,147964
hiv.gov,29,2020,148189
hiv.gov,30,2020,140500
hiv.gov,31,2020,138377
hiv.gov,32,2020,134889
hiv.gov,33,2020,131663
hiv.gov,34,2020,125231
hiv.gov,35,2020,130052
hiv.gov,36,2020,130679
hiv.gov,37,2020,145782
hiv.gov,38,2020,150295
hiv.gov,39,2020,151081
hiv.gov,40,2020,152390
hiv.gov,41,2020,150848
hiv.gov,42,2020,150184
hiv.gov,43,2020,149124
hiv.gov,44,2020,147242
hiv.gov,45,2020,146821
hiv.gov,46,2020,157120
hiv.gov,47,2020,172696
hiv.gov,48,2020,165812
hiv.gov,49,2020,258168
hiv.gov,50,2020,153392
hiv.gov,51,2020,132449
hiv.gov,52,2020,95512
hiv.gov,53,2020,102112
hrsa.gov,1,2020,23525
hrsa.gov,2,2020,62050
hrsa.gov,3,2020,63108
hrsa.gov,4,2020,62154
hrsa.gov,5,2020,62692
hrsa.gov,6,2020,74368
hrsa.gov,7,2020,65761
hrsa.gov,8,2020,65504
hrsa.gov,9,2020,74619
hrsa.gov,10,2020,64950
hrsa.gov,11,2020,118489
hrsa.gov,12,2020,79622
hrsa.gov,13,2020,67659
hrsa.gov,14,2020,73838
hrsa.gov,15,2020,69357
hrsa.gov,16,2020,79393
hrsa.gov,17,2020,98745
hrsa.gov,18,2020,140241
hrsa.gov,19,2020,101103
hrsa.gov,20,2020,95413
hrsa.gov,21,2020,81295
hrsa.gov,22,2020,61383
hrsa.gov,23,2020,62760
hrsa.gov,24,2020,69006
hrsa.gov,25,2020,63565
hrsa.gov,26,2020,68918
hrsa.gov,27,2020,66259
hrsa.gov,28,2020,77837
hrsa.gov,29,2020,80040
hrsa.gov,30,2020,84680
hrsa.gov,31,2020,81798
hrsa.gov,32,2020,77083
hrsa.gov,33,2020,73038
hrsa.gov,34,2020,77704
hrsa.gov,35,2020,72484
hrsa.gov,36,2020,58101
hrsa.gov,37,2020,71559
hrsa.gov,38,2020,86279
hrsa.gov,39,2020,79899
hrsa.gov,40,2020,79778
hrsa.gov,41,2020,91787
hrsa.gov,42,2020,81315
hrsa.gov,43,2020,85142
hrsa.gov,44,2020,86576
hrsa.gov,45,2020,74156
hrsa.gov,46,2020,77494
hrsa.gov,47,2020,90538
hrsa.gov,48,2020,61502
hrsa.gov,49,2020,95051
hrsa.gov,50,2020,90621
hrsa.gov,51,2020,96894
hrsa.gov,52,2020,52031
hrsa.gov,53,2020,54673
ihs.gov,1,2020,53736
ihs.gov,2,2020,124531
ihs.gov,3,2020,123628
ihs.gov,4,2020,112180
ihs.gov,5,2020,128514
ihs.gov,6,2020,127985
ihs.gov,7,2020,126832
ihs.gov,8,2020,114296
ihs.gov,9,2020,133476
ihs.gov,10,2020,125438
ihs.gov,11,2020,126398
ihs.gov,12,2020,134637
ihs.gov,13,2020,144886
ihs.gov,14,2020,150821
ihs.gov,15,2020,144683
ihs.gov,16,2020,145927
ihs.gov,17,2020,144346
ihs.gov,18,2020,139400
ihs.gov,19,2020,135798
ihs.gov,20,2020,132230
ihs.gov,21,2020,134265
ihs.gov,22,2020,119865
ihs.gov,23,2020,134408
ihs.gov,24,2020,130054
ihs.gov,25,2020,125689
ihs.gov,26,2020,132733
ihs.gov,27,2020,186131
ihs.gov,28,2020,124693
ihs.gov,29,2020,125989
ihs.gov,30,2020,122463
ihs.gov,31,2020,120404
ihs.gov,32,2020,120697
ihs.gov,33,2020,120250
ihs.gov,34,2020,120583
ihs.gov,35,2020,120612
ihs.gov,36,2020,115934
ihs.gov,37,2020,107883
ihs.gov,38,2020,123215
ihs.gov,39,2020,121655
ihs.gov,40,2020,120235
ihs.gov,41,2020,121198
ihs.gov,42,2020,113386
ihs.gov,43,2020,124652
ihs.gov,44,2020,122341
ihs.gov,45,2020,122420
ihs.gov,46,2020,111373
ihs.gov,47,2020,134209
ihs.gov,48,2020,94714
ihs.gov,49,2020,128721
ihs.gov,50,2020,126464
ihs.gov,51,2020,122868
ihs.gov,52,2020,75491
ihs.gov,53,2020,88809
insurekidsnow.gov,1,2020,7859
insurekidsnow.gov,2,2020,14900
insurekidsnow.gov,3,2020,16421
insurekidsnow.gov,4,2020,13670
insurekidsnow.gov,5,2020,14852
insurekidsnow.gov,6,2020,14003
insurekidsnow.gov,7,2020,13385
insurekidsnow.gov,8,2020,13305
insurekidsnow.gov,9,2020,15059
insurekidsnow.gov,10,2020,12888
insurekidsnow.gov,11,2020,11636
insurekidsnow.gov,12,2020,10576
insurekidsnow.gov,13,2020,9548
insurekidsnow.gov,14,2020,10152
insurekidsnow.gov,15,2020,9130
insurekidsnow.gov,16,2020,9406
insurekidsnow.gov,17,2020,9918
insurekidsnow.gov,18,2020,9975
insurekidsnow.gov,19,2020,9958
insurekidsnow.gov,20,2020,14769
insurekidsnow.gov,21,2020,13078
insurekidsnow.gov,22,2020,12600
insurekidsnow.gov,23,2020,12856
insurekidsnow.gov,24,2020,15163
insurekidsnow.gov,25,2020,16156
insurekidsnow.gov,26,2020,16169
insurekidsnow.gov,27,2020,18727
insurekidsnow.gov,28,2020,20806
insurekidsnow.gov,29,2020,20858
insurekidsnow.gov,30,2020,19758
insurekidsnow.gov,31,2020,11824
insurekidsnow.gov,32,2020,16592
insurekidsnow.gov,33,2020,18686
insurekidsnow.gov,34,2020,18334
insurekidsnow.gov,35,2020,18337
insurekidsnow.gov,36,2020,18160
insurekidsnow.gov,37,2020,17632
insurekidsnow.gov,38,2020,18700
insurekidsnow.gov,39,2020,19944
insurekidsnow.gov,40,2020,20456
insurekidsnow.gov,41,2020,18441
insurekidsnow.gov,42,2020,13656
insurekidsnow.gov,43,2020,12654
insurekidsnow.gov,44,2020,12986
insurekidsnow.gov,45,2020,12618
insurekidsnow.gov,46,2020,13679
insurekidsnow.gov,47,2020,13320
insurekidsnow.gov,48,2020,10820
insurekidsnow.gov,49,2020,21271
insurekidsnow.gov,50,2020,22690
insurekidsnow.gov,51,2020,21556
insurekidsnow.gov,52,2020,18361
insurekidsnow.gov,53,2020,23395
locatorplus.gov,1,2020,271
locatorplus.gov,2,2020,914
locatorplus.gov,3,2020,1076
locatorplus.gov,4,2020,977
locatorplus.gov,5,2020,1031
locatorplus.gov,6,2020,1016
locatorplus.gov,7,2020,987
locatorplus.gov,8,2020,1010
locatorplus.gov,9,2020,1000
locatorplus.gov,10,2020,1128
locatorplus.gov,11,2020,1054
locatorplus.gov,12,2020,885
locatorplus.gov,13,2020,837
locatorplus.gov,14,2020,1015
locatorplus.gov,15,2020,1008
locatorplus.gov,16,2020,890
locatorplus.gov,17,2020,914
locatorplus.gov,18,2020,748
locatorplus.gov,19,2020,842
locatorplus.gov,20,2020,967
locatorplus.gov,21,2020,956
locatorplus.gov,22,2020,772
locatorplus.gov,23,2020,870
locatorplus.gov,24,2020,765
locatorplus.gov,25,2020,875
locatorplus.gov,26,2020,835
locatorplus.gov,27,2020,673
locatorplus.gov,28,2020,844
locatorplus.gov,29,2020,865
locatorplus.gov,30,2020,737
locatorplus.gov,31,2020,674
locatorplus.gov,32,2020,727
locatorplus.gov,33,2020,690
locatorplus.gov,34,2020,789
locatorplus.gov,35,2020,786
locatorplus.gov,36,2020,811
locatorplus.gov,37,2020,749
locatorplus.gov,38,2020,854
locatorplus.gov,39,2020,1008
locatorplus.gov,40,2020,895
locatorplus.gov,41,2020,866
locatorplus.gov,42,2020,803
locatorplus.gov,43,2020,796
locatorplus.gov,44,2020,834
locatorplus.gov,45,2020,792
locatorplus.gov,46,2020,734
locatorplus.gov,47,2020,748
locatorplus.gov,48,2020,559
locatorplus.gov,49,2020,773
locatorplus.gov,50,2020,717
locatorplus.gov,51,2020,746
locatorplus.gov,52,2020,389
locatorplus.gov,53,2020,217
medicaid.gov,1,2020,75881
medicaid.gov,2,2020,154641
medicaid.gov,3,2020,149464
medicaid.gov,4,2020,141788
medicaid.gov,5,2020,156450
medicaid.gov,6,2020,163161
medicaid.gov,7,2020,157557
medicaid.gov,8,2020,142627
medicaid.gov,9,2020,150391
medicaid.gov,10,2020,158181
medicaid.gov,11,2020,173794
medicaid.gov,12,2020,221536
medicaid.gov,13,2020,200344
medicaid.gov,14,2020,233345
medicaid.gov,15,2020,183202
medicaid.gov,16,2020,182330
medicaid.gov,17,2020,182642
medicaid.gov,18,2020,175037
medicaid.gov,19,2020,152366
medicaid.gov,20,2020,159117
medicaid.gov,21,2020,143865
medicaid.gov,22,2020,117817
medicaid.gov,23,2020,130150
medicaid.gov,24,2020,138880
medicaid.gov,25,2020,131714
medicaid.gov,26,2020,145700
medicaid.gov,27,2020,132390
medicaid.gov,28,2020,149018
medicaid.gov,29,2020,153662
medicaid.gov,30,2020,152965
medicaid.gov,31,2020,150620
medicaid.gov,32,2020,157921
medicaid.gov,33,2020,158606
medicaid.gov,34,2020,156074
medicaid.gov,35,2020,177928
medicaid.gov,36,2020,152337
medicaid.gov,37,2020,143975
medicaid.gov,38,2020,176645
medicaid.gov,39,2020,175047
medicaid.gov,40,2020,185591
medicaid.gov,41,2020,171362
medicaid.gov,42,2020,192608
medicaid.gov,43,2020,197951
medicaid.gov,44,2020,197193
medicaid.gov,45,2020,187453
medicaid.gov,46,2020,199299
medicaid.gov,47,2020,196010
medicaid.gov,48,2020,137241
medicaid.gov,49,2020,207618
medicaid.gov,50,2020,187647
medicaid.gov,51,2020,164938
medicaid.gov,52,2020,108761
medicaid.gov,53,2020,123440
medicalcountermeasures.gov,15,2020,104
medicalcountermeasures.gov,19,2020,303
medicalcountermeasures.gov,29,2020,172
medicalcountermeasures.gov,44,2020,124
medicare.gov,1,2020,782103
medicare.gov,2,2020,1250286
medicare.gov,3,2020,1208256
medicare.gov,4,2020,1124671
medicare.gov,5,2020,1200122
medicare.gov,6,2020,1156937
medicare.gov,7,2020,1222298
medicare.gov,8,2020,1056120
medicare.gov,9,2020,1181301
medicare.gov,10,2020,1098791
medicare.gov,11,2020,1246841
medicare.gov,12,2020,1134923
medicare.gov,13,2020,950456
medicare.gov,14,2020,945918
medicare.gov,15,2020,1295250
medicare.gov,16,2020,1093680
medicare.gov,17,2020,989100
medicare.gov,18,2020,993306
medicare.gov,19,2020,991216
medicare.gov,20,2020,934662
medicare.gov,21,2020,933385
medicare.gov,22,2020,871046
medicare.gov,23,2020,1008169
medicare.gov,24,2020,997567
medicare.gov,25,2020,967101
medicare.gov,26,2020,1122737
medicare.gov,27,2020,1033509
medicare.gov,28,2020,1108646
medicare.gov,29,2020,1086502
medicare.gov,30,2020,1058046
medicare.gov,31,2020,978590
medicare.gov,32,2020,1031853
medicare.gov,33,2020,1049112
medicare.gov,34,2020,1019717
medicare.gov,35,2020,1000568
medicare.gov,36,2020,1092553
medicare.gov,37,2020,1547984
medicare.gov,38,2020,1388158
medicare.gov,39,2020,1613562
medicare.gov,40,2020,2020799
medicare.gov,41,2020,2231853
medicare.gov,42,2020,2438513
medicare.gov,43,2020,2652557
medicare.gov,44,2020,2468456
medicare.gov,45,2020,2250112
medicare.gov,46,2020,2564147
medicare.gov,47,2020,2528891
medicare.gov,48,2020,1962062
medicare.gov,49,2020,3527612
medicare.gov,50,2020,1744873
medicare.gov,51,2020,1051139
medicare.gov,52,2020,775309
medicare.gov,53,2020,860540
medlineplus.gov,1,2020,7078089
medlineplus.gov,2,2020,11906774
medlineplus.gov,3,2020,12079867
medlineplus.gov,4,2020,12680142
medlineplus.gov,5,2020,13096431
medlineplus.gov,6,2020,12832539
medlineplus.gov,7,2020,12306554
medlineplus.gov,8,2020,12310481
medlineplus.gov,9,2020,13776074
medlineplus.gov,10,2020,14142876
medlineplus.gov,11,2020,14106776
medlineplus.gov,12,2020,12516060
medlineplus.gov,13,2020,13543299
medlineplus.gov,14,2020,13010272
medlineplus.gov,15,2020,11417646
medlineplus.gov,16,2020,12014777
medlineplus.gov,17,2020,12952964
medlineplus.gov,18,2020,13354758
medlineplus.gov,19,2020,12695638
medlineplus.gov,20,2020,13200694
medlineplus.gov,21,2020,13126191
medlineplus.gov,22,2020,12432815
medlineplus.gov,23,2020,12293225
medlineplus.gov,24,2020,12549376
medlineplus.gov,25,2020,12593538
medlineplus.gov,26,2020,13238982
medlineplus.gov,27,2020,13218457
medlineplus.gov,28,2020,13746166
medlineplus.gov,29,2020,13973879
medlineplus.gov,30,2020,13924709
medlineplus.gov,31,2020,13720427
medlineplus.gov,32,2020,13544517
medlineplus.gov,33,2020,12876931
medlineplus.gov,34,2020,13400656
medlineplus.gov,35,2020,13608368
medlineplus.gov,36,2020,13425803
medlineplus.gov,37,2020,13675809
medlineplus.gov,38,2020,13668265
medlineplus.gov,39,2020,13946680
medlineplus.gov,40,2020,12599544
medlineplus.gov,41,2020,14215601
medlineplus.gov,42,2020,14205119
medlineplus.gov,43,2020,14566970
medlineplus.gov,44,2020,14421907
medlineplus.gov,45,2020,14147779
medlineplus.gov,46,2020,14356516
medlineplus.gov,47,2020,13987674
medlineplus.gov,48,2020,13382430
medlineplus.gov,49,2020,12897390
medlineplus.gov,50,2020,11966921
medlineplus.gov,51,2020,11303140
medlineplus.gov,52,2020,8980191
medlineplus.gov,53,2020,9630511
mentalhealth.gov,1,2020,7618
mentalhealth.gov,2,2020,17831
mentalhealth.gov,3,2020,25198
mentalhealth.gov,4,2020,32142
mentalhealth.gov,5,2020,36004
mentalhealth.gov,6,2020,37020
mentalhealth.gov,7,2020,38229
mentalhealth.gov,8,2020,35542
mentalhealth.gov,9,2020,38773
mentalhealth.gov,10,2020,38693
mentalhealth.gov,11,2020,33159
mentalhealth.gov,12,2020,24420
mentalhealth.gov,13,2020,27446
mentalhealth.gov,14,2020,28888
mentalhealth.gov,15,2020,27794
mentalhealth.gov,16,2020,30385
mentalhealth.gov,17,2020,33309
mentalhealth.gov,18,2020,35215
mentalhealth.gov,19,2020,34100
mentalhealth.gov,20,2020,30250
mentalhealth.gov,21,2020,28877
mentalhealth.gov,22,2020,26292
mentalhealth.gov,23,2020,27023
mentalhealth.gov,24,2020,27172
mentalhealth.gov,25,2020,27699
mentalhealth.gov,26,2020,31891
mentalhealth.gov,27,2020,28914
mentalhealth.gov,28,2020,30142
mentalhealth.gov,29,2020,30995
mentalhealth.gov,30,2020,33123
mentalhealth.gov,31,2020,32128
mentalhealth.gov,32,2020,28912
mentalhealth.gov,33,2020,29928
mentalhealth.gov,34,2020,31522
mentalhealth.gov,35,2020,37881
mentalhealth.gov,36,2020,39850
mentalhealth.gov,37,2020,44890
mentalhealth.gov,38,2020,49508
mentalhealth.gov,39,2020,51405
mentalhealth.gov,40,2020,54779
mentalhealth.gov,41,2020,75043
mentalhealth.gov,42,2020,65649
mentalhealth.gov,43,2020,61282
mentalhealth.gov,44,2020,57903
mentalhealth.gov,45,2020,58790
mentalhealth.gov,46,2020,58741
mentalhealth.gov,47,2020,58229
mentalhealth.gov,48,2020,48710
mentalhealth.gov,49,2020,57939
mentalhealth.gov,50,2020,50557
mentalhealth.gov,51,2020,39063
mentalhealth.gov,52,2020,19494
mentalhealth.gov,53,2020,20294
mymedicare.gov,1,2020,271238
mymedicare.gov,2,2020,638865
mymedicare.gov,3,2020,471708
mymedicare.gov,4,2020,433662
mymedicare.gov,5,2020,458842
mymedicare.gov,6,2020,609069
mymedicare.gov,7,2020,470842
mymedicare.gov,8,2020,391483
mymedicare.gov,9,2020,389178
mymedicare.gov,10,2020,518703
mymedicare.gov,11,2020,419993
mymedicare.gov,12,2020,357195
mymedicare.gov,13,2020,327371
mymedicare.gov,14,2020,319002
mymedicare.gov,15,2020,451809
mymedicare.gov,16,2020,350956
mymedicare.gov,17,2020,300984
mymedicare.gov,18,2020,386029
mymedicare.gov,19,2020,384357
mymedicare.gov,20,2020,317987
mymedicare.gov,21,2020,519058
mymedicare.gov,22,2020,326792
mymedicare.gov,23,2020,415312
mymedicare.gov,24,2020,357507
mymedicare.gov,25,2020,323862
mymedicare.gov,26,2020,321830
mymedicare.gov,27,2020,280329
mymedicare.gov,28,2020,490692
mymedicare.gov,29,2020,187772
mymedicare.gov,30,2020,9418
mymedicare.gov,31,2020,10267
mymedicare.gov,32,2020,12682
mymedicare.gov,33,2020,10314
mymedicare.gov,34,2020,9595
mymedicare.gov,35,2020,8227
mymedicare.gov,36,2020,9195
mymedicare.gov,37,2020,10718
mymedicare.gov,38,2020,8977
mymedicare.gov,39,2020,8933
mymedicare.gov,40,2020,7883
mymedicare.gov,41,2020,10046
mymedicare.gov,42,2020,11160
mymedicare.gov,43,2020,12003
mymedicare.gov,44,2020,11150
mymedicare.gov,45,2020,10987
mymedicare.gov,46,2020,13053
mymedicare.gov,47,2020,12571
mymedicare.gov,48,2020,10096
mymedicare.gov,49,2020,23324
mymedicare.gov,50,2020,18506
mymedicare.gov,51,2020,5934
mymedicare.gov,52,2020,3616
mymedicare.gov,53,2020,4995
nih.gov,1,2020,169014
nih.gov,2,2020,299939
nih.gov,3,2020,316242
nih.gov,4,2020,323791
nih.gov,5,2020,339593
nih.gov,6,2020,361603
nih.gov,7,2020,356629
nih.gov,8,2020,305735
nih.gov,9,2020,486991
nih.gov,10,2020,488672
nih.gov,11,2020,599935
nih.gov,12,2020,2491740
nih.gov,13,2020,1542528
nih.gov,14,2020,1105894
nih.gov,15,2020,1129179
nih.gov,16,2020,1608163
nih.gov,17,2020,791882
nih.gov,18,2020,645827
nih.gov,19,2020,587435
nih.gov,20,2020,699792
nih.gov,21,2020,525710
nih.gov,22,2020,371536
nih.gov,23,2020,374100
nih.gov,24,2020,361700
nih.gov,25,2020,349795
nih.gov,26,2020,375510
nih.gov,27,2020,388694
nih.gov,28,2020,466157
nih.gov,29,2020,578289
nih.gov,30,2020,489275
nih.gov,31,2020,888940
nih.gov,32,2020,564083
nih.gov,33,2020,470241
nih.gov,34,2020,393185
nih.gov,35,2020,369121
nih.gov,36,2020,457955
nih.gov,37,2020,405949
nih.gov,38,2020,401365
nih.gov,39,2020,504835
nih.gov,40,2020,437633
nih.gov,41,2020,466789
nih.gov,42,2020,405041
nih.gov,43,2020,500027
nih.gov,44,2020,461659
nih.gov,45,2020,391772
nih.gov,46,2020,443270
nih.gov,47,2020,548150
nih.gov,48,2020,403517
nih.gov,49,2020,467577
nih.gov,50,2020,466073
nih.gov,51,2020,497044
nih.gov,52,2020,371824
nih.gov,53,2020,447283
organdonor.gov,1,2020,11194
organdonor.gov,2,2020,19768
organdonor.gov,3,2020,24360
organdonor.gov,4,2020,22125
organdonor.gov,5,2020,23302
