domain,week,visits
cdc.gov,53,28635081
cde.drugabuse.gov,39,776
cde.drugabuse.gov,40,3879
cde.drugabuse.gov,41,3548
cde.drugabuse.gov,42,3732
cde.drugabuse.gov,43,3558
cde.drugabuse.gov,44,3699
cde.drugabuse.gov,45,3653
cde.drugabuse.gov,46,3600
cde.drugabuse.gov,47,3676
cde.drugabuse.gov,48,2773
cde.drugabuse.gov,49,3458
cde.drugabuse.gov,50,3115
cde.drugabuse.gov,51,3005
cde.drugabuse.gov,52,1831
cde.drugabuse.gov,53,1990
cds.ahrq.gov,3,331
cds.ahrq.gov,9,206
cds.ahrq.gov,16,115
cds.ahrq.gov,20,105
cds.ahrq.gov,21,224
cds.ahrq.gov,29,221
cds.ahrq.gov,31,108
cds.ahrq.gov,33,208
cds.ahrq.gov,34,488
cds.ahrq.gov,35,362
cds.ahrq.gov,36,232
cds.ahrq.gov,37,464
cds.ahrq.gov,38,339
cds.ahrq.gov,39,452
cds.ahrq.gov,40,233
cds.ahrq.gov,41,224
cds.ahrq.gov,42,111
cds.ahrq.gov,43,347
cds.ahrq.gov,44,277
cds.ahrq.gov,46,341
cds.ahrq.gov,47,594
cds.ahrq.gov,48,234
cds.ahrq.gov,49,109
cds.ahrq.gov,50,343
cds.ahrq.gov,52,218
ceb.nlm.nih.gov,13,103
ceb.nlm.nih.gov,21,363
ceb.nlm.nih.gov,24,1452
ceb.nlm.nih.gov,25,1459
ceb.nlm.nih.gov,30,211
cfmedicine.nlm.nih.gov,1,2439
cfmedicine.nlm.nih.gov,2,5274
cfmedicine.nlm.nih.gov,3,6196
cfmedicine.nlm.nih.gov,4,6066
cfmedicine.nlm.nih.gov,5,8350
cfmedicine.nlm.nih.gov,6,14234
cfmedicine.nlm.nih.gov,7,14659
cfmedicine.nlm.nih.gov,8,15135
cfmedicine.nlm.nih.gov,9,14877
cfmedicine.nlm.nih.gov,10,9984
cfmedicine.nlm.nih.gov,11,7385
cfmedicine.nlm.nih.gov,12,4625
cfmedicine.nlm.nih.gov,13,5405
cfmedicine.nlm.nih.gov,14,5167
cfmedicine.nlm.nih.gov,15,4955
cfmedicine.nlm.nih.gov,16,5475
cfmedicine.nlm.nih.gov,17,4729
cfmedicine.nlm.nih.gov,18,5289
cfmedicine.nlm.nih.gov,19,5754
cfmedicine.nlm.nih.gov,20,6359
cfmedicine.nlm.nih.gov,21,6944
cfmedicine.nlm.nih.gov,22,3765
cfmedicine.nlm.nih.gov,23,3691
cfmedicine.nlm.nih.gov,24,3906
cfmedicine.nlm.nih.gov,25,3513
cfmedicine.nlm.nih.gov,26,2886
cfmedicine.nlm.nih.gov,27,2646
cfmedicine.nlm.nih.gov,28,2766
cfmedicine.nlm.nih.gov,29,2950
cfmedicine.nlm.nih.gov,30,2814
cfmedicine.nlm.nih.gov,31,2975
cfmedicine.nlm.nih.gov,32,2608
cfmedicine.nlm.nih.gov,33,2640
cfmedicine.nlm.nih.gov,34,3438
cfmedicine.nlm.nih.gov,35,4403
cfmedicine.nlm.nih.gov,36,4845
cfmedicine.nlm.nih.gov,37,5327
cfmedicine.nlm.nih.gov,38,6844
cfmedicine.nlm.nih.gov,39,7016
cfmedicine.nlm.nih.gov,40,6306
cfmedicine.nlm.nih.gov,41,6719
cfmedicine.nlm.nih.gov,42,6776
cfmedicine.nlm.nih.gov,43,6201
cfmedicine.nlm.nih.gov,44,6087
cfmedicine.nlm.nih.gov,45,5194
cfmedicine.nlm.nih.gov,46,5922
cfmedicine.nlm.nih.gov,47,5927
cfmedicine.nlm.nih.gov,48,3962
cfmedicine.nlm.nih.gov,49,5332
cfmedicine.nlm.nih.gov,50,4806
cfmedicine.nlm.nih.gov,51,3751
cfmedicine.nlm.nih.gov,52,1876
cfmedicine.nlm.nih.gov,53,1864
chem.nlm.nih.gov,1,15395
chem.nlm.nih.gov,2,25198
chem.nlm.nih.gov,3,26181
chem.nlm.nih.gov,4,25227
chem.nlm.nih.gov,5,24439
chem.nlm.nih.gov,6,26278
chem.nlm.nih.gov,7,27397
chem.nlm.nih.gov,8,27275
chem.nlm.nih.gov,9,27234
chem.nlm.nih.gov,10,27623
chem.nlm.nih.gov,11,26722
chem.nlm.nih.gov,12,25324
chem.nlm.nih.gov,13,26054
chem.nlm.nih.gov,14,26150
chem.nlm.nih.gov,15,25248
chem.nlm.nih.gov,16,26221
chem.nlm.nih.gov,17,25489
chem.nlm.nih.gov,18,23269
chem.nlm.nih.gov,19,23383
chem.nlm.nih.gov,20,24029
chem.nlm.nih.gov,21,22079
chem.nlm.nih.gov,22,21215
chem.nlm.nih.gov,23,21986
chem.nlm.nih.gov,24,21483
chem.nlm.nih.gov,25,21824
chem.nlm.nih.gov,26,20676
chem.nlm.nih.gov,27,20267
chem.nlm.nih.gov,28,21286
chem.nlm.nih.gov,29,20977
chem.nlm.nih.gov,30,20870
chem.nlm.nih.gov,31,20524
chem.nlm.nih.gov,32,20123
chem.nlm.nih.gov,33,19834
chem.nlm.nih.gov,34,20616
chem.nlm.nih.gov,35,20678
chem.nlm.nih.gov,36,21118
chem.nlm.nih.gov,37,21808
chem.nlm.nih.gov,38,23399
chem.nlm.nih.gov,39,24136
chem.nlm.nih.gov,40,21827
chem.nlm.nih.gov,41,21767
chem.nlm.nih.gov,42,23153
chem.nlm.nih.gov,43,23573
chem.nlm.nih.gov,44,23338
chem.nlm.nih.gov,45,22120
chem.nlm.nih.gov,46,23130
chem.nlm.nih.gov,47,22913
chem.nlm.nih.gov,48,20430
chem.nlm.nih.gov,49,21880
chem.nlm.nih.gov,50,20725
chem.nlm.nih.gov,51,19618
chem.nlm.nih.gov,52,12681
chem.nlm.nih.gov,53,9456
chemm.nlm.nih.gov,1,7570
chemm.nlm.nih.gov,2,10156
chemm.nlm.nih.gov,3,10790
chemm.nlm.nih.gov,4,11950
chemm.nlm.nih.gov,5,13025
chemm.nlm.nih.gov,6,13259
chemm.nlm.nih.gov,7,12970
chemm.nlm.nih.gov,8,12798
chemm.nlm.nih.gov,9,13273
chemm.nlm.nih.gov,10,12976
chemm.nlm.nih.gov,11,12850
chemm.nlm.nih.gov,12,13860
chemm.nlm.nih.gov,13,15616
chemm.nlm.nih.gov,14,18263
chemm.nlm.nih.gov,15,15370
chemm.nlm.nih.gov,16,14800
chemm.nlm.nih.gov,17,14356
chemm.nlm.nih.gov,18,14470
chemm.nlm.nih.gov,19,14145
chemm.nlm.nih.gov,20,14458
chemm.nlm.nih.gov,21,12663
chemm.nlm.nih.gov,22,12780
chemm.nlm.nih.gov,23,12867
chemm.nlm.nih.gov,24,12710
chemm.nlm.nih.gov,25,12049
chemm.nlm.nih.gov,26,12159
chemm.nlm.nih.gov,27,11313
chemm.nlm.nih.gov,28,11814
chemm.nlm.nih.gov,29,11706
chemm.nlm.nih.gov,30,11798
chemm.nlm.nih.gov,31,10700
chemm.nlm.nih.gov,32,11047
chemm.nlm.nih.gov,33,11742
chemm.nlm.nih.gov,34,11481
chemm.nlm.nih.gov,35,12434
chemm.nlm.nih.gov,36,12698
chemm.nlm.nih.gov,37,11591
chemm.nlm.nih.gov,38,14743
chemm.nlm.nih.gov,39,14002
chemm.nlm.nih.gov,40,13674
chemm.nlm.nih.gov,41,14107
chemm.nlm.nih.gov,42,13562
chemm.nlm.nih.gov,43,13940
chemm.nlm.nih.gov,44,13391
chemm.nlm.nih.gov,45,13116
chemm.nlm.nih.gov,46,13205
chemm.nlm.nih.gov,47,13191
chemm.nlm.nih.gov,48,11651
chemm.nlm.nih.gov,49,13436
chemm.nlm.nih.gov,50,11698
chemm.nlm.nih.gov,51,10379
chemm.nlm.nih.gov,52,6984
chemm.nlm.nih.gov,53,6939
childcare.gov,1,14882
childcare.gov,2,22455
childcare.gov,3,22366
childcare.gov,4,21569
childcare.gov,5,21883
childcare.gov,6,21338
childcare.gov,7,20645
childcare.gov,8,20664
childcare.gov,9,21278
childcare.gov,10,20492
childcare.gov,11,22280
childcare.gov,12,17170
childcare.gov,13,14253
childcare.gov,14,13841
childcare.gov,15,12301
childcare.gov,16,13633
childcare.gov,17,14984
childcare.gov,18,16397
childcare.gov,19,19010
childcare.gov,20,19329
childcare.gov,21,20924
childcare.gov,22,19588
childcare.gov,23,20812
childcare.gov,24,21538
childcare.gov,25,21055
childcare.gov,26,23206
childcare.gov,27,20229
childcare.gov,28,22674
childcare.gov,29,24409
childcare.gov,30,27648
childcare.gov,31,26835
childcare.gov,32,27065
childcare.gov,33,24921
childcare.gov,34,24490
childcare.gov,35,23036
childcare.gov,36,23105
childcare.gov,37,21198
childcare.gov,38,21967
childcare.gov,39,22637
childcare.gov,40,21865
childcare.gov,41,21537
childcare.gov,42,22437
childcare.gov,43,22009
childcare.gov,44,20921
childcare.gov,45,20719
childcare.gov,46,21566
childcare.gov,47,20397
childcare.gov,48,13833
childcare.gov,49,20468
childcare.gov,50,18860
childcare.gov,51,15129
childcare.gov,52,9860
childcare.gov,53,14915
childwelfare.gov,38,7828
childwelfare.gov,39,4794
childwelfare.gov,40,4344
childwelfare.gov,41,4796
childwelfare.gov,42,4648
childwelfare.gov,43,5081
childwelfare.gov,44,5934
childwelfare.gov,45,8781
childwelfare.gov,46,7205
childwelfare.gov,47,6750
childwelfare.gov,48,4467
childwelfare.gov,49,4583
childwelfare.gov,50,3531
childwelfare.gov,51,3136
childwelfare.gov,52,1363
childwelfare.gov,53,1718
chinese.cdc.gov,13,23365
chinese.cdc.gov,14,52177
chinese.cdc.gov,15,38407
chinese.cdc.gov,16,65453
chinese.cdc.gov,17,63082
chinese.cdc.gov,18,58673
chinese.cdc.gov,19,65636
chinese.cdc.gov,20,67344
chinese.cdc.gov,21,65867
chinese.cdc.gov,22,62175
chinese.cdc.gov,23,54157
chinese.cdc.gov,24,56030
chinese.cdc.gov,25,61999
chinese.cdc.gov,26,63239
chinese.cdc.gov,27,64544
chinese.cdc.gov,28,68856
chinese.cdc.gov,29,69681
chinese.cdc.gov,30,70536
chinese.cdc.gov,31,65904
chinese.cdc.gov,32,62203
chinese.cdc.gov,33,52633
chinese.cdc.gov,34,48695
chinese.cdc.gov,35,41059
chinese.cdc.gov,36,35307
chinese.cdc.gov,37,36475
chinese.cdc.gov,38,34655
chinese.cdc.gov,39,36923
chinese.cdc.gov,40,45362
chinese.cdc.gov,41,56167
chinese.cdc.gov,42,53134
chinese.cdc.gov,43,49431
chinese.cdc.gov,44,49151
chinese.cdc.gov,45,40124
chinese.cdc.gov,46,41681
chinese.cdc.gov,47,42822
chinese.cdc.gov,48,42142
chinese.cdc.gov,49,46700
chinese.cdc.gov,50,48689
chinese.cdc.gov,51,51947
chinese.cdc.gov,52,62409
chinese.cdc.gov,53,75441
chpl.healthit.gov,28,837
chpl.healthit.gov,29,2049
chpl.healthit.gov,30,1839
chpl.healthit.gov,31,1828
chpl.healthit.gov,32,1822
chpl.healthit.gov,33,1874
chpl.healthit.gov,34,1786
chpl.healthit.gov,35,2047
chpl.healthit.gov,36,1952
chpl.healthit.gov,37,1757
chpl.healthit.gov,38,2266
chpl.healthit.gov,39,2367
chpl.healthit.gov,40,2387
chpl.healthit.gov,41,2493
chpl.healthit.gov,42,2498
chpl.healthit.gov,43,2662
chpl.healthit.gov,44,2574
chpl.healthit.gov,45,2622
chpl.healthit.gov,46,2937
chpl.healthit.gov,47,2449
chpl.healthit.gov,48,1102
chpl.healthit.gov,49,2501
chpl.healthit.gov,50,2807
chpl.healthit.gov,51,2669
chpl.healthit.gov,52,1499
chpl.healthit.gov,53,1604
circinteractome.nia.nih.gov,38,423
circinteractome.nia.nih.gov,39,737
circinteractome.nia.nih.gov,40,305
circinteractome.nia.nih.gov,41,538
circinteractome.nia.nih.gov,42,790
circinteractome.nia.nih.gov,43,962
circinteractome.nia.nih.gov,44,904
circinteractome.nia.nih.gov,45,857
circinteractome.nia.nih.gov,46,1004
circinteractome.nia.nih.gov,47,1058
circinteractome.nia.nih.gov,48,1236
circinteractome.nia.nih.gov,49,878
circinteractome.nia.nih.gov,50,932
circinteractome.nia.nih.gov,51,1002
circinteractome.nia.nih.gov,52,1080
circinteractome.nia.nih.gov,53,305
circulatingnow.nlm.nih.gov,23,990
circulatingnow.nlm.nih.gov,24,2171
circulatingnow.nlm.nih.gov,25,1711
circulatingnow.nlm.nih.gov,26,1556
circulatingnow.nlm.nih.gov,27,1644
circulatingnow.nlm.nih.gov,28,2182
circulatingnow.nlm.nih.gov,29,2141
circulatingnow.nlm.nih.gov,30,1553
circulatingnow.nlm.nih.gov,31,1566
circulatingnow.nlm.nih.gov,32,1700
circulatingnow.nlm.nih.gov,33,1617
circulatingnow.nlm.nih.gov,34,1889
circulatingnow.nlm.nih.gov,35,1762
circulatingnow.nlm.nih.gov,36,1884
circulatingnow.nlm.nih.gov,37,1762
circulatingnow.nlm.nih.gov,38,1895
circulatingnow.nlm.nih.gov,39,2220
circulatingnow.nlm.nih.gov,40,2364
circulatingnow.nlm.nih.gov,41,2676
circulatingnow.nlm.nih.gov,42,2188
circulatingnow.nlm.nih.gov,43,2768
circulatingnow.nlm.nih.gov,44,2240
circulatingnow.nlm.nih.gov,45,1915
circulatingnow.nlm.nih.gov,46,2809
circulatingnow.nlm.nih.gov,47,2539
circulatingnow.nlm.nih.gov,48,1697
circulatingnow.nlm.nih.gov,49,2040
circulatingnow.nlm.nih.gov,50,1952
circulatingnow.nlm.nih.gov,51,2226
circulatingnow.nlm.nih.gov,52,801
circulatingnow.nlm.nih.gov,53,1965
cit.nih.gov,1,1997
cit.nih.gov,2,3432
cit.nih.gov,3,3427
cit.nih.gov,4,3270
cit.nih.gov,5,3386
cit.nih.gov,6,3528
cit.nih.gov,7,3495
cit.nih.gov,8,2850
cit.nih.gov,9,3297
cit.nih.gov,10,3165
cit.nih.gov,11,4198
cit.nih.gov,12,5711
cit.nih.gov,13,4691
cit.nih.gov,14,3997
cit.nih.gov,15,3643
cit.nih.gov,16,3782
cit.nih.gov,17,3721
cit.nih.gov,18,3308
cit.nih.gov,19,3214
cit.nih.gov,20,3476
cit.nih.gov,21,3281
cit.nih.gov,22,2728
cit.nih.gov,23,3203
cit.nih.gov,24,3494
cit.nih.gov,25,3514
cit.nih.gov,26,3649
cit.nih.gov,27,2780
cit.nih.gov,28,3179
cit.nih.gov,29,3944
cit.nih.gov,30,3499
cit.nih.gov,31,3203
cit.nih.gov,32,3304
cit.nih.gov,33,3347
cit.nih.gov,34,3378
cit.nih.gov,35,3193
cit.nih.gov,36,3386
cit.nih.gov,37,2705
cit.nih.gov,38,3102
cit.nih.gov,39,3021
cit.nih.gov,40,3159
cit.nih.gov,41,3061
cit.nih.gov,42,2737
cit.nih.gov,43,3248
cit.nih.gov,44,3121
cit.nih.gov,45,2960
cit.nih.gov,46,2844
cit.nih.gov,47,3367
cit.nih.gov,48,1973
cit.nih.gov,49,3270
cit.nih.gov,50,2959
cit.nih.gov,51,2961
cit.nih.gov,52,1536
cit.nih.gov,53,1707
classification.nlm.nih.gov,40,1065
classification.nlm.nih.gov,41,1256
classification.nlm.nih.gov,42,1420
classification.nlm.nih.gov,43,1350
classification.nlm.nih.gov,44,1105
classification.nlm.nih.gov,45,1130
classification.nlm.nih.gov,46,1170
classification.nlm.nih.gov,47,1276
classification.nlm.nih.gov,48,1114
classification.nlm.nih.gov,49,1217
classification.nlm.nih.gov,50,1053
classification.nlm.nih.gov,51,1115
classification.nlm.nih.gov,52,601
classification.nlm.nih.gov,53,523
clinicalsurvey.nichd.nih.gov,31,412
clinicalsurvey.nichd.nih.gov,32,1655
clinicalsurvey.nichd.nih.gov,33,1414
clinicalsurvey.nichd.nih.gov,34,1357
clinicalsurvey.nichd.nih.gov,35,1215
clinicalsurvey.nichd.nih.gov,36,2198
clinicalsurvey.nichd.nih.gov,37,1029
clinicalsurvey.nichd.nih.gov,38,1165
clinicalsurvey.nichd.nih.gov,39,1399
clinicalsurvey.nichd.nih.gov,40,1774
clinicalsurvey.nichd.nih.gov,41,1382
clinicalsurvey.nichd.nih.gov,42,1399
clinicalsurvey.nichd.nih.gov,43,1227
clinicalsurvey.nichd.nih.gov,44,1352
clinicalsurvey.nichd.nih.gov,45,1193
clinicalsurvey.nichd.nih.gov,46,1255
clinicalsurvey.nichd.nih.gov,47,997
clinicalsurvey.nichd.nih.gov,48,623
clinicalsurvey.nichd.nih.gov,49,777
clinicalsurvey.nichd.nih.gov,50,736
clinicalsurvey.nichd.nih.gov,51,541
clinicalsurvey.nichd.nih.gov,52,365
clinicalsurvey.nichd.nih.gov,53,532
clinicaltables.nlm.nih.gov,30,113
clinicaltables.nlm.nih.gov,33,102
clinicaltables.nlm.nih.gov,43,108
clinicaltrials-lhc.clinicaltrials.gov,8,138
clinicaltrials-lhc.clinicaltrials.gov,10,259
clinicaltrials-lhc.clinicaltrials.gov,11,195
clinicaltrials.gov,1,764663
clinicaltrials.gov,2,1063053
clinicaltrials.gov,3,1109199
clinicaltrials.gov,4,1111480
clinicaltrials.gov,5,1139336
clinicaltrials.gov,6,1212681
clinicaltrials.gov,7,1243021
clinicaltrials.gov,8,1193859
clinicaltrials.gov,9,1249621
clinicaltrials.gov,10,1257322
clinicaltrials.gov,11,1283005
clinicaltrials.gov,12,1477963
clinicaltrials.gov,13,1513403
clinicaltrials.gov,14,1547835
clinicaltrials.gov,15,1751442
clinicaltrials.gov,16,1781626
clinicaltrials.gov,17,1625875
clinicaltrials.gov,18,1502106
clinicaltrials.gov,19,1380067
clinicaltrials.gov,20,1375512
clinicaltrials.gov,21,1338819
clinicaltrials.gov,22,1207311
clinicaltrials.gov,23,1191618
clinicaltrials.gov,24,1228751
clinicaltrials.gov,25,1248504
clinicaltrials.gov,26,1217632
clinicaltrials.gov,27,1179750
clinicaltrials.gov,28,1263913
clinicaltrials.gov,29,1394625
clinicaltrials.gov,30,1333924
clinicaltrials.gov,31,1641971
clinicaltrials.gov,32,1493577
clinicaltrials.gov,33,1325971
clinicaltrials.gov,34,1293473
clinicaltrials.gov,35,1302720
clinicaltrials.gov,36,1332581
clinicaltrials.gov,37,1325941
clinicaltrials.gov,38,1341142
clinicaltrials.gov,39,1387586
clinicaltrials.gov,40,1326193
clinicaltrials.gov,41,1353430
clinicaltrials.gov,42,1354554
clinicaltrials.gov,43,1386394
clinicaltrials.gov,44,1344401
clinicaltrials.gov,45,1287526
clinicaltrials.gov,46,1436775
clinicaltrials.gov,47,1488291
clinicaltrials.gov,48,1312610
clinicaltrials.gov,49,1538982
clinicaltrials.gov,50,1549587
clinicaltrials.gov,51,1534322
clinicaltrials.gov,52,1146491
clinicaltrials.gov,53,1206236
clinregs.niaid.nih.gov,38,1966
clinregs.niaid.nih.gov,39,2128
clinregs.niaid.nih.gov,40,2063
clinregs.niaid.nih.gov,41,2206
clinregs.niaid.nih.gov,42,2285
clinregs.niaid.nih.gov,43,2531
clinregs.niaid.nih.gov,44,2416
clinregs.niaid.nih.gov,45,2332
clinregs.niaid.nih.gov,46,2524
clinregs.niaid.nih.gov,47,2327
clinregs.niaid.nih.gov,48,2129
clinregs.niaid.nih.gov,49,2543
clinregs.niaid.nih.gov,50,2440
clinregs.niaid.nih.gov,51,2136
clinregs.niaid.nih.gov,52,1131
clinregs.niaid.nih.gov,53,791
cms.gov,1,720229
cms.gov,2,1060424
cms.gov,3,1030498
cms.gov,4,1026845
cms.gov,5,1086430
cms.gov,6,1106741
cms.gov,7,1075102
cms.gov,8,1051629
cms.gov,9,1093316
cms.gov,10,1152687
cms.gov,11,1418582
cms.gov,12,1923371
cms.gov,13,1568954
cms.gov,14,1644295
cms.gov,15,1373580
cms.gov,16,1277979
cms.gov,17,1267132
cms.gov,18,1404327
cms.gov,19,2578459
cms.gov,20,1123986
cms.gov,21,1101660
cms.gov,22,903456
cms.gov,23,1064841
cms.gov,24,1042477
cms.gov,25,985034
cms.gov,26,1086934
cms.gov,27,874501
cms.gov,28,1041748
cms.gov,29,1049532
cms.gov,30,1073137
cms.gov,31,1040286
cms.gov,32,1088405
cms.gov,33,1034461
cms.gov,34,1019620
cms.gov,35,1069685
cms.gov,36,961070
cms.gov,37,634797
cms.gov,38,942811
cms.gov,39,1038220
cms.gov,40,1034544
cms.gov,41,985663
cms.gov,42,1017519
cms.gov,43,978577
cms.gov,44,1036803
cms.gov,45,929080
cms.gov,46,991895
cms.gov,47,1011560
cms.gov,48,685719
cms.gov,49,1151685
cms.gov,50,1070110
cms.gov,51,964046
cms.gov,52,604905
cms.gov,53,629282
collections.nlm.nih.gov,1,5599
collections.nlm.nih.gov,2,6428
collections.nlm.nih.gov,3,6852
collections.nlm.nih.gov,4,7513
collections.nlm.nih.gov,5,9356
collections.nlm.nih.gov,6,10006
collections.nlm.nih.gov,7,10693
collections.nlm.nih.gov,8,9814
collections.nlm.nih.gov,9,10799
collections.nlm.nih.gov,10,10195
collections.nlm.nih.gov,11,9179
collections.nlm.nih.gov,12,9517
collections.nlm.nih.gov,13,11040
collections.nlm.nih.gov,14,11351
collections.nlm.nih.gov,15,11306
collections.nlm.nih.gov,16,12374
collections.nlm.nih.gov,17,12117
collections.nlm.nih.gov,18,11734
collections.nlm.nih.gov,19,11877
collections.nlm.nih.gov,20,10370
collections.nlm.nih.gov,21,9694
collections.nlm.nih.gov,22,8946
collections.nlm.nih.gov,23,8570
collections.nlm.nih.gov,24,9181
collections.nlm.nih.gov,25,8262
collections.nlm.nih.gov,26,8249
collections.nlm.nih.gov,27,7659
collections.nlm.nih.gov,28,8026
collections.nlm.nih.gov,29,8353
collections.nlm.nih.gov,30,8633
collections.nlm.nih.gov,31,8483
collections.nlm.nih.gov,32,8144
collections.nlm.nih.gov,33,8777
collections.nlm.nih.gov,34,8129
collections.nlm.nih.gov,35,8119
collections.nlm.nih.gov,36,8641
collections.nlm.nih.gov,37,9586
collections.nlm.nih.gov,38,11717
collections.nlm.nih.gov,39,10305
collections.nlm.nih.gov,40,10006
collections.nlm.nih.gov,41,10680
collections.nlm.nih.gov,42,10535
collections.nlm.nih.gov,43,10806
collections.nlm.nih.gov,44,9972
collections.nlm.nih.gov,45,9805
collections.nlm.nih.gov,46,10088
collections.nlm.nih.gov,47,10526
collections.nlm.nih.gov,48,9638
collections.nlm.nih.gov,49,11821
collections.nlm.nih.gov,50,10655
collections.nlm.nih.gov,51,9440
collections.nlm.nih.gov,52,8099
collections.nlm.nih.gov,53,12624
collegedrinkingprevention.gov,1,2698
collegedrinkingprevention.gov,2,3871
collegedrinkingprevention.gov,3,3326
collegedrinkingprevention.gov,4,3373
collegedrinkingprevention.gov,5,3331
collegedrinkingprevention.gov,6,4277
collegedrinkingprevention.gov,7,4736
collegedrinkingprevention.gov,8,4101
collegedrinkingprevention.gov,9,4817
collegedrinkingprevention.gov,10,4505
collegedrinkingprevention.gov,11,3782
collegedrinkingprevention.gov,12,2536
collegedrinkingprevention.gov,13,3047
collegedrinkingprevention.gov,14,3310
collegedrinkingprevention.gov,15,2991
collegedrinkingprevention.gov,16,3471
collegedrinkingprevention.gov,17,4149
collegedrinkingprevention.gov,18,3796
collegedrinkingprevention.gov,19,4267
collegedrinkingprevention.gov,20,2978
collegedrinkingprevention.gov,21,2950
collegedrinkingprevention.gov,22,2028
collegedrinkingprevention.gov,23,1811
collegedrinkingprevention.gov,24,2741
collegedrinkingprevention.gov,25,2673
collegedrinkingprevention.gov,26,2805
collegedrinkingprevention.gov,27,3033
collegedrinkingprevention.gov,28,3628
collegedrinkingprevention.gov,29,2930
collegedrinkingprevention.gov,30,2607
collegedrinkingprevention.gov,31,2865
collegedrinkingprevention.gov,32,1674
collegedrinkingprevention.gov,33,2413
collegedrinkingprevention.gov,34,2628
collegedrinkingprevention.gov,35,3068
collegedrinkingprevention.gov,36,3563
collegedrinkingprevention.gov,37,3759
collegedrinkingprevention.gov,38,3986
collegedrinkingprevention.gov,39,3940
collegedrinkingprevention.gov,40,4416
collegedrinkingprevention.gov,41,4568
collegedrinkingprevention.gov,42,4553
collegedrinkingprevention.gov,43,4865
collegedrinkingprevention.gov,44,4740
collegedrinkingprevention.gov,45,4090
collegedrinkingprevention.gov,46,5296
collegedrinkingprevention.gov,47,5514
collegedrinkingprevention.gov,48,2881
collegedrinkingprevention.gov,49,4739
collegedrinkingprevention.gov,50,4469
collegedrinkingprevention.gov,51,3085
collegedrinkingprevention.gov,52,1264
collegedrinkingprevention.gov,53,1537
combatcovid.hhs.gov,48,2384
combatcovid.hhs.gov,49,13393
combatcovid.hhs.gov,50,10427
combatcovid.hhs.gov,51,9008
combatcovid.hhs.gov,52,8727
combatcovid.hhs.gov,53,9641
combatecovid.hhs.gov,51,855
commonfund.nih.gov,1,3566
commonfund.nih.gov,2,5550
commonfund.nih.gov,3,5476
commonfund.nih.gov,4,5230
commonfund.nih.gov,5,7648
commonfund.nih.gov,6,6019
commonfund.nih.gov,7,5933
commonfund.nih.gov,8,6001
commonfund.nih.gov,9,6001
commonfund.nih.gov,10,5491
commonfund.nih.gov,11,4836
commonfund.nih.gov,12,4418
commonfund.nih.gov,13,4824
commonfund.nih.gov,14,5054
commonfund.nih.gov,15,4964
commonfund.nih.gov,16,5417
commonfund.nih.gov,17,5985
commonfund.nih.gov,18,6721
commonfund.nih.gov,19,5598
commonfund.nih.gov,20,6471
commonfund.nih.gov,21,7281
commonfund.nih.gov,22,6094
commonfund.nih.gov,23,5727
commonfund.nih.gov,24,7817
commonfund.nih.gov,25,7107
commonfund.nih.gov,26,7286
commonfund.nih.gov,27,5505
commonfund.nih.gov,28,5912
commonfund.nih.gov,29,9892
commonfund.nih.gov,30,8722
commonfund.nih.gov,31,9973
commonfund.nih.gov,32,9059
commonfund.nih.gov,33,8855
commonfund.nih.gov,34,8243
commonfund.nih.gov,35,7633
commonfund.nih.gov,36,7007
commonfund.nih.gov,37,7749
commonfund.nih.gov,38,8003
commonfund.nih.gov,39,8423
commonfund.nih.gov,40,7536
commonfund.nih.gov,41,20175
commonfund.nih.gov,42,9188
commonfund.nih.gov,43,7001
commonfund.nih.gov,44,7993
commonfund.nih.gov,45,6074
commonfund.nih.gov,46,6008
commonfund.nih.gov,47,8011
commonfund.nih.gov,48,4992
commonfund.nih.gov,49,6156
commonfund.nih.gov,50,7191
commonfund.nih.gov,51,5832
commonfund.nih.gov,52,3201
commonfund.nih.gov,53,3375
commuter.ors.od.nih.gov,34,1000
commuter.ors.od.nih.gov,35,1543
commuter.ors.od.nih.gov,36,1853
commuter.ors.od.nih.gov,37,2784
commuter.ors.od.nih.gov,38,1293
commuter.ors.od.nih.gov,39,391
commuter.ors.od.nih.gov,40,423
commuter.ors.od.nih.gov,42,308
commuter.ors.od.nih.gov,43,114
commuter.ors.od.nih.gov,44,267
commuter.ors.od.nih.gov,45,259
commuter.ors.od.nih.gov,46,332
commuter.ors.od.nih.gov,47,852
commuter.ors.od.nih.gov,48,178
commuter.ors.od.nih.gov,49,150
connect.acf.hhs.gov,1,5732
connect.acf.hhs.gov,2,10677
connect.acf.hhs.gov,3,11259
connect.acf.hhs.gov,4,9489
connect.acf.hhs.gov,5,9804
connect.acf.hhs.gov,6,11104
connect.acf.hhs.gov,7,9260
connect.acf.hhs.gov,8,8362
connect.acf.hhs.gov,9,10095
connect.acf.hhs.gov,10,9675
connect.acf.hhs.gov,11,10888
connect.acf.hhs.gov,12,9453
connect.acf.hhs.gov,13,9249
connect.acf.hhs.gov,14,8931
connect.acf.hhs.gov,15,7719
connect.acf.hhs.gov,16,7657
connect.acf.hhs.gov,17,7739
connect.acf.hhs.gov,18,7739
connect.acf.hhs.gov,19,7947
connect.acf.hhs.gov,20,8610
connect.acf.hhs.gov,21,8876
connect.acf.hhs.gov,22,7063
connect.acf.hhs.gov,23,8823
connect.acf.hhs.gov,24,9178
connect.acf.hhs.gov,25,10223
