domain,week,visits
hrsa.gov,34,48316
hrsa.gov,35,47800
hrsa.gov,36,50467
hrsa.gov,37,57815
hrsa.gov,38,53172
hrsa.gov,39,52415
hrsa.gov,40,52882
hrsa.gov,41,51082
hrsa.gov,42,51362
hrsa.gov,43,51157
hrsa.gov,44,49033
hrsa.gov,45,55286
hrsa.gov,46,58398
hrsa.gov,47,60354
hrsa.gov,48,34562
hrsa.gov,49,53435
hrsa.gov,50,44759
hrsa.gov,51,36179
hrsa.gov,52,21360
ihs.gov,1,70702
ihs.gov,2,108820
ihs.gov,3,112267
ihs.gov,4,97188
ihs.gov,5,117147
ihs.gov,6,116876
ihs.gov,7,119022
ihs.gov,8,106213
ihs.gov,9,123222
ihs.gov,10,119561
ihs.gov,11,116509
ihs.gov,12,118805
ihs.gov,13,128068
ihs.gov,14,119909
ihs.gov,15,115191
ihs.gov,16,112656
ihs.gov,17,113373
ihs.gov,18,114547
ihs.gov,19,114883
ihs.gov,20,114021
ihs.gov,21,112463
ihs.gov,22,98052
ihs.gov,23,116303
ihs.gov,24,111654
ihs.gov,25,117463
ihs.gov,26,119610
ihs.gov,27,93348
ihs.gov,28,116070
ihs.gov,29,114547
ihs.gov,30,115301
ihs.gov,31,116490
ihs.gov,32,119054
ihs.gov,33,120532
ihs.gov,34,120532
ihs.gov,35,119257
ihs.gov,36,102436
ihs.gov,37,119086
ihs.gov,38,117549
ihs.gov,39,119071
ihs.gov,40,121787
ihs.gov,41,119298
ihs.gov,42,109865
ihs.gov,43,116571
ihs.gov,44,114766
ihs.gov,45,111184
ihs.gov,46,106116
ihs.gov,47,127215
ihs.gov,48,88331
ihs.gov,49,123396
ihs.gov,50,120097
ihs.gov,51,106766
ihs.gov,52,63179
insurekidsnow.gov,1,10790
insurekidsnow.gov,2,14955
insurekidsnow.gov,3,14121
insurekidsnow.gov,4,13942
insurekidsnow.gov,5,12886
insurekidsnow.gov,6,13376
insurekidsnow.gov,7,12419
insurekidsnow.gov,8,12501
insurekidsnow.gov,9,12752
insurekidsnow.gov,10,13136
insurekidsnow.gov,11,12606
insurekidsnow.gov,12,12743
insurekidsnow.gov,13,12742
insurekidsnow.gov,14,13273
insurekidsnow.gov,15,12997
insurekidsnow.gov,16,11468
insurekidsnow.gov,17,12080
insurekidsnow.gov,18,12510
insurekidsnow.gov,19,11814
insurekidsnow.gov,20,12090
insurekidsnow.gov,21,11148
insurekidsnow.gov,22,10232
insurekidsnow.gov,23,11473
insurekidsnow.gov,24,11364
insurekidsnow.gov,25,12654
insurekidsnow.gov,26,11676
insurekidsnow.gov,27,9731
insurekidsnow.gov,28,13517
insurekidsnow.gov,29,12855
insurekidsnow.gov,30,13000
insurekidsnow.gov,31,13536
insurekidsnow.gov,32,14080
insurekidsnow.gov,33,23874
insurekidsnow.gov,34,32410
insurekidsnow.gov,35,31684
insurekidsnow.gov,36,33123
insurekidsnow.gov,37,35044
insurekidsnow.gov,38,33714
insurekidsnow.gov,39,33334
insurekidsnow.gov,40,34597
insurekidsnow.gov,41,34296
insurekidsnow.gov,42,21395
insurekidsnow.gov,43,14807
insurekidsnow.gov,44,14998
insurekidsnow.gov,45,16290
insurekidsnow.gov,46,15262
insurekidsnow.gov,47,15419
insurekidsnow.gov,48,9846
insurekidsnow.gov,49,15064
insurekidsnow.gov,50,16062
insurekidsnow.gov,51,10600
insurekidsnow.gov,52,7921
locatorplus.gov,1,523
locatorplus.gov,2,1109
locatorplus.gov,3,1041
locatorplus.gov,4,1061
locatorplus.gov,5,1157
locatorplus.gov,6,1058
locatorplus.gov,7,1125
locatorplus.gov,8,1194
locatorplus.gov,9,1122
locatorplus.gov,10,1205
locatorplus.gov,11,1169
locatorplus.gov,12,1127
locatorplus.gov,13,1165
locatorplus.gov,14,1113
locatorplus.gov,15,1051
locatorplus.gov,16,1004
locatorplus.gov,17,1011
locatorplus.gov,18,923
locatorplus.gov,19,1055
locatorplus.gov,20,1122
locatorplus.gov,21,1229
locatorplus.gov,22,944
locatorplus.gov,23,1112
locatorplus.gov,24,1086
locatorplus.gov,25,1034
locatorplus.gov,26,959
locatorplus.gov,27,762
locatorplus.gov,28,1046
locatorplus.gov,29,1014
locatorplus.gov,30,913
locatorplus.gov,31,941
locatorplus.gov,32,938
locatorplus.gov,33,911
locatorplus.gov,34,946
locatorplus.gov,35,930
locatorplus.gov,36,875
locatorplus.gov,37,957
locatorplus.gov,38,1073
locatorplus.gov,39,1019
locatorplus.gov,40,922
locatorplus.gov,41,936
locatorplus.gov,42,862
locatorplus.gov,43,997
locatorplus.gov,44,952
locatorplus.gov,45,964
locatorplus.gov,46,971
locatorplus.gov,47,972
locatorplus.gov,48,671
locatorplus.gov,49,838
locatorplus.gov,50,859
locatorplus.gov,51,826
locatorplus.gov,52,239
medicaid.gov,1,108565
medicaid.gov,2,156051
medicaid.gov,3,155867
medicaid.gov,4,149241
medicaid.gov,5,156542
medicaid.gov,6,161616
medicaid.gov,7,158606
medicaid.gov,8,151390
medicaid.gov,9,154497
medicaid.gov,10,152853
medicaid.gov,11,148275
medicaid.gov,12,150992
medicaid.gov,13,153860
medicaid.gov,14,156189
medicaid.gov,15,150559
medicaid.gov,16,136104
medicaid.gov,17,143829
medicaid.gov,18,143618
medicaid.gov,19,136677
medicaid.gov,20,137396
medicaid.gov,21,128731
medicaid.gov,22,114998
medicaid.gov,23,133419
medicaid.gov,24,130772
medicaid.gov,25,131592
medicaid.gov,26,126094
medicaid.gov,27,105054
medicaid.gov,28,135694
medicaid.gov,29,136867
medicaid.gov,30,134848
medicaid.gov,31,136778
medicaid.gov,32,135938
medicaid.gov,33,135846
medicaid.gov,34,133448
medicaid.gov,35,135155
medicaid.gov,36,127336
medicaid.gov,37,141809
medicaid.gov,38,143420
medicaid.gov,39,147519
medicaid.gov,40,151557
medicaid.gov,41,143649
medicaid.gov,42,144287
medicaid.gov,43,153206
medicaid.gov,44,153431
medicaid.gov,45,171279
medicaid.gov,46,159622
medicaid.gov,47,157050
medicaid.gov,48,105424
medicaid.gov,49,159307
medicaid.gov,50,151972
medicaid.gov,51,108679
medicaid.gov,52,79366
medicalcountermeasures.gov,8,111
medicalcountermeasures.gov,9,2565
medicalcountermeasures.gov,10,905
medicalcountermeasures.gov,11,514
medicalcountermeasures.gov,12,802
medicalcountermeasures.gov,13,564
medicalcountermeasures.gov,14,262
medicare.gov,1,1276242
medicare.gov,2,1719442
medicare.gov,3,1506585
medicare.gov,4,1149778
medicare.gov,5,1271271
medicare.gov,6,1194803
medicare.gov,7,1166038
medicare.gov,8,1234692
medicare.gov,9,1186204
medicare.gov,10,1226893
medicare.gov,11,1356894
medicare.gov,12,1150597
medicare.gov,13,1334806
medicare.gov,14,1232136
medicare.gov,15,1241304
medicare.gov,16,1149374
medicare.gov,17,1209597
medicare.gov,18,1489764
medicare.gov,19,1367801
medicare.gov,20,1459156
medicare.gov,21,1289618
medicare.gov,22,1198808
medicare.gov,23,1133853
medicare.gov,24,1177848
medicare.gov,25,1136803
medicare.gov,26,1153166
medicare.gov,27,812974
medicare.gov,28,1126623
medicare.gov,29,1141288
medicare.gov,30,1096863
medicare.gov,31,1106218
medicare.gov,32,1131715
medicare.gov,33,1197688
medicare.gov,34,1162377
medicare.gov,35,1122899
medicare.gov,36,1056127
medicare.gov,37,1529297
medicare.gov,38,1402157
medicare.gov,39,1492533
medicare.gov,40,1601444
medicare.gov,41,1481704
medicare.gov,42,2361315
medicare.gov,43,2799471
medicare.gov,44,2255972
medicare.gov,45,2477432
medicare.gov,46,2465529
medicare.gov,47,2427876
medicare.gov,48,1848781
medicare.gov,49,3417140
medicare.gov,50,1124110
medicare.gov,51,917607
medicare.gov,52,625595
medlineplus.gov,1,7003569
medlineplus.gov,2,9453916
medlineplus.gov,3,9643417
medlineplus.gov,4,9818350
medlineplus.gov,5,9969340
medlineplus.gov,6,10317928
medlineplus.gov,7,10220006
medlineplus.gov,8,10598097
medlineplus.gov,9,10403293
medlineplus.gov,10,10236296
medlineplus.gov,11,11384200
medlineplus.gov,12,12439134
medlineplus.gov,13,12858657
medlineplus.gov,14,12826904
medlineplus.gov,15,12377379
medlineplus.gov,16,10448961
medlineplus.gov,17,11509883
medlineplus.gov,18,11464983
medlineplus.gov,19,11694042
medlineplus.gov,20,12119173
medlineplus.gov,21,11797327
medlineplus.gov,22,11298265
medlineplus.gov,23,11254875
medlineplus.gov,24,11188604
medlineplus.gov,25,11087502
medlineplus.gov,26,10818915
medlineplus.gov,27,10571093
medlineplus.gov,28,10993134
medlineplus.gov,29,11035330
medlineplus.gov,30,11134169
medlineplus.gov,31,11139098
medlineplus.gov,32,11178223
medlineplus.gov,33,11350088
medlineplus.gov,34,11641259
medlineplus.gov,35,11822794
medlineplus.gov,36,11733853
medlineplus.gov,37,11792578
medlineplus.gov,38,11683497
medlineplus.gov,39,12623875
medlineplus.gov,40,12476569
medlineplus.gov,41,12675797
medlineplus.gov,42,12603961
medlineplus.gov,43,12344829
medlineplus.gov,44,11990902
medlineplus.gov,45,12865613
medlineplus.gov,46,12565642
medlineplus.gov,47,12561208
medlineplus.gov,48,11721560
medlineplus.gov,49,11548228
medlineplus.gov,50,11002902
medlineplus.gov,51,9336922
medlineplus.gov,52,8782224
mentalhealth.gov,1,12369
mentalhealth.gov,2,22298
mentalhealth.gov,3,22551
mentalhealth.gov,4,21824
mentalhealth.gov,5,24283
mentalhealth.gov,6,26002
mentalhealth.gov,7,24600
mentalhealth.gov,8,25070
mentalhealth.gov,9,28191
mentalhealth.gov,10,28113
mentalhealth.gov,11,27306
mentalhealth.gov,12,28357
mentalhealth.gov,13,29339
mentalhealth.gov,14,29355
mentalhealth.gov,15,30268
mentalhealth.gov,16,26106
mentalhealth.gov,17,29879
mentalhealth.gov,18,33767
mentalhealth.gov,19,32917
mentalhealth.gov,20,32830
mentalhealth.gov,21,28031
mentalhealth.gov,22,24688
mentalhealth.gov,23,25120
mentalhealth.gov,24,24426
mentalhealth.gov,25,23343
mentalhealth.gov,26,22071
mentalhealth.gov,27,19421
mentalhealth.gov,28,21155
mentalhealth.gov,29,20974
mentalhealth.gov,30,21741
mentalhealth.gov,31,22909
mentalhealth.gov,32,26733
mentalhealth.gov,33,21441
mentalhealth.gov,34,22691
mentalhealth.gov,35,24762
mentalhealth.gov,36,28249
mentalhealth.gov,37,26370
mentalhealth.gov,38,21205
mentalhealth.gov,39,22521
mentalhealth.gov,40,23596
mentalhealth.gov,41,29574
mentalhealth.gov,42,26565
mentalhealth.gov,43,25037
mentalhealth.gov,44,23154
mentalhealth.gov,45,24713
mentalhealth.gov,46,25485
mentalhealth.gov,47,24799
mentalhealth.gov,48,19169
mentalhealth.gov,49,24499
mentalhealth.gov,50,21248
mentalhealth.gov,51,12979
mentalhealth.gov,52,7151
mymedicare.gov,1,236941
mymedicare.gov,2,353229
mymedicare.gov,3,278727
mymedicare.gov,4,261138
mymedicare.gov,5,282466
mymedicare.gov,6,401766
mymedicare.gov,7,375897
mymedicare.gov,8,299562
mymedicare.gov,9,338396
mymedicare.gov,10,318533
mymedicare.gov,11,404951
mymedicare.gov,12,287833
mymedicare.gov,13,289105
mymedicare.gov,14,487171
mymedicare.gov,15,305433
mymedicare.gov,16,323836
mymedicare.gov,17,275983
mymedicare.gov,18,276764
mymedicare.gov,19,354431
mymedicare.gov,20,303055
mymedicare.gov,21,260470
mymedicare.gov,22,238152
mymedicare.gov,23,238731
mymedicare.gov,24,398660
mymedicare.gov,25,255963
mymedicare.gov,26,239143
mymedicare.gov,27,285903
mymedicare.gov,28,291466
mymedicare.gov,29,257107
mymedicare.gov,30,291798
mymedicare.gov,31,246808
mymedicare.gov,32,407387
mymedicare.gov,33,335645
mymedicare.gov,34,304625
mymedicare.gov,35,237735
mymedicare.gov,36,301639
mymedicare.gov,37,416994
mymedicare.gov,38,309328
mymedicare.gov,39,302627
mymedicare.gov,40,383617
mymedicare.gov,41,455024
mymedicare.gov,42,584343
mymedicare.gov,43,588915
mymedicare.gov,44,593528
mymedicare.gov,45,695594
mymedicare.gov,46,600771
mymedicare.gov,47,588222
mymedicare.gov,48,468996
mymedicare.gov,49,823150
mymedicare.gov,50,376568
mymedicare.gov,51,484988
mymedicare.gov,52,329754
nih.gov,1,133957
nih.gov,2,241337
nih.gov,3,237732
nih.gov,4,213078
nih.gov,5,240186
nih.gov,6,228777
nih.gov,7,232788
nih.gov,8,243707
nih.gov,9,244669
nih.gov,10,231850
nih.gov,11,229909
nih.gov,12,233459
nih.gov,13,212304
nih.gov,14,235866
nih.gov,15,237392
nih.gov,16,216744
nih.gov,17,215306
nih.gov,18,255716
nih.gov,19,207658
nih.gov,20,223596
nih.gov,21,203510
nih.gov,22,188555
nih.gov,23,205583
nih.gov,24,246075
nih.gov,25,198416
nih.gov,26,193182
nih.gov,27,162279
nih.gov,28,192897
nih.gov,29,184958
nih.gov,30,195696
nih.gov,31,192769
nih.gov,32,166315
nih.gov,33,210288
nih.gov,34,181474
nih.gov,35,196002
nih.gov,36,191857
nih.gov,37,219101
nih.gov,38,249490
nih.gov,39,240816
nih.gov,40,268600
nih.gov,41,290897
nih.gov,42,454120
nih.gov,43,303773
nih.gov,44,327136
nih.gov,45,322063
nih.gov,46,287765
nih.gov,47,311277
nih.gov,48,249732
nih.gov,49,405452
nih.gov,50,290469
nih.gov,51,242990
nih.gov,52,181488
organdonor.gov,1,13236
organdonor.gov,2,18988
organdonor.gov,3,21545
organdonor.gov,4,19433
organdonor.gov,5,20628
organdonor.gov,6,25406
organdonor.gov,7,27982
organdonor.gov,8,23729
organdonor.gov,9,24734
organdonor.gov,10,24726
organdonor.gov,11,23225
organdonor.gov,12,26538
organdonor.gov,13,30359
organdonor.gov,14,36017
organdonor.gov,15,34670
organdonor.gov,16,28900
organdonor.gov,17,32386
organdonor.gov,18,29149
organdonor.gov,19,25373
organdonor.gov,20,24112
organdonor.gov,21,22180
organdonor.gov,22,19859
organdonor.gov,23,18626
organdonor.gov,24,18842
organdonor.gov,25,19262
organdonor.gov,26,17342
organdonor.gov,27,17502
organdonor.gov,28,21877
organdonor.gov,29,18436
organdonor.gov,30,20180
organdonor.gov,31,19496
organdonor.gov,32,17114
organdonor.gov,33,16155
organdonor.gov,34,18858
organdonor.gov,35,16695
organdonor.gov,36,17392
organdonor.gov,37,18606
organdonor.gov,38,20260
organdonor.gov,39,20302
organdonor.gov,40,19426
organdonor.gov,41,20393
organdonor.gov,42,22432
organdonor.gov,43,22679
organdonor.gov,44,23312
organdonor.gov,45,24688
organdonor.gov,46,27057
organdonor.gov,47,26591
organdonor.gov,48,20246
organdonor.gov,49,24580
organdonor.gov,50,21348
organdonor.gov,51,16594
organdonor.gov,52,13568
recoverymonth.gov,1,1601
recoverymonth.gov,2,2222
recoverymonth.gov,3,2671
recoverymonth.gov,4,3082
recoverymonth.gov,5,2969
recoverymonth.gov,6,2677
recoverymonth.gov,7,2701
recoverymonth.gov,8,2686
recoverymonth.gov,9,2892
recoverymonth.gov,10,2856
recoverymonth.gov,11,2721
recoverymonth.gov,12,2822
recoverymonth.gov,13,3016
recoverymonth.gov,14,2879
recoverymonth.gov,15,2779
recoverymonth.gov,16,2560
recoverymonth.gov,17,2854
recoverymonth.gov,18,2652
recoverymonth.gov,19,2788
recoverymonth.gov,20,2835
recoverymonth.gov,21,1338
recoverymonth.gov,22,2632
recoverymonth.gov,23,3418
recoverymonth.gov,24,3450
recoverymonth.gov,25,3849
recoverymonth.gov,26,3744
recoverymonth.gov,27,3085
recoverymonth.gov,28,4041
recoverymonth.gov,29,4568
recoverymonth.gov,30,4957
recoverymonth.gov,31,5209
recoverymonth.gov,32,6598
recoverymonth.gov,33,7724
recoverymonth.gov,34,9293
recoverymonth.gov,35,13248
recoverymonth.gov,36,17927
recoverymonth.gov,37,25374
recoverymonth.gov,38,15525
recoverymonth.gov,39,13426
recoverymonth.gov,40,5211
recoverymonth.gov,41,4158
recoverymonth.gov,42,3743
recoverymonth.gov,43,3558
recoverymonth.gov,44,3197
recoverymonth.gov,45,3318
recoverymonth.gov,46,3528
recoverymonth.gov,47,3259
recoverymonth.gov,48,2343
recoverymonth.gov,49,2811
recoverymonth.gov,50,2580
recoverymonth.gov,51,2212
recoverymonth.gov,52,1730
samhsa.gov,1,74840
samhsa.gov,2,114939
samhsa.gov,3,235200
samhsa.gov,4,241315
samhsa.gov,5,231317
samhsa.gov,6,231445
samhsa.gov,7,222585
samhsa.gov,8,228606
samhsa.gov,9,214580
samhsa.gov,10,144981
samhsa.gov,11,153369
samhsa.gov,12,134359
samhsa.gov,13,134555
samhsa.gov,14,193865
samhsa.gov,15,206339
samhsa.gov,16,177282
samhsa.gov,17,188016
samhsa.gov,18,188812
samhsa.gov,19,188296
samhsa.gov,20,180131
samhsa.gov,21,157353
samhsa.gov,22,187483
samhsa.gov,23,220736
samhsa.gov,24,215815
samhsa.gov,25,216977
samhsa.gov,26,211024
samhsa.gov,27,179573
samhsa.gov,28,204757
samhsa.gov,29,206554
samhsa.gov,30,209034
samhsa.gov,31,206867
samhsa.gov,32,198906
samhsa.gov,33,199239
samhsa.gov,34,221057
samhsa.gov,35,217592
samhsa.gov,36,224779
samhsa.gov,37,250089
samhsa.gov,38,251317
samhsa.gov,39,253763
samhsa.gov,40,252541
samhsa.gov,41,259566
samhsa.gov,42,263391
samhsa.gov,43,279670
samhsa.gov,44,282291
samhsa.gov,45,281762
samhsa.gov,46,282803
samhsa.gov,47,282239
samhsa.gov,48,191909
samhsa.gov,49,279124
samhsa.gov,50,259583
samhsa.gov,51,193366
samhsa.gov,52,133279
smokefree.gov,1,75897
smokefree.gov,2,86943
smokefree.gov,3,85249
smokefree.gov,4,88688
smokefree.gov,5,85808
smokefree.gov,6,91195
smokefree.gov,7,86044
smokefree.gov,8,89346
smokefree.gov,9,90415
smokefree.gov,10,90360
smokefree.gov,11,103130
smokefree.gov,12,103056
smokefree.gov,13,109910
smokefree.gov,14,102846
smokefree.gov,15,94523
smokefree.gov,16,87168
smokefree.gov,17,90990
smokefree.gov,18,94269
smokefree.gov,19,83992
smokefree.gov,20,95546
smokefree.gov,21,96718
smokefree.gov,22,87797
smokefree.gov,23,75485
smokefree.gov,24,74990
smokefree.gov,25,75496
smokefree.gov,26,71355
smokefree.gov,27,67267
smokefree.gov,28,73103
smokefree.gov,29,80316
smokefree.gov,30,83716
smokefree.gov,31,94528
smokefree.gov,32,208918
smokefree.gov,33,214982
smokefree.gov,34,207759
smokefree.gov,35,213541
smokefree.gov,36,210921
smokefree.gov,37,97804
smokefree.gov,38,89468
smokefree.gov,39,88561
smokefree.gov,40,81519
smokefree.gov,41,77169
smokefree.gov,42,82118
smokefree.gov,43,79419
smokefree.gov,44,78844
smokefree.gov,45,84356
smokefree.gov,46,81054
smokefree.gov,47,73895
smokefree.gov,48,66214
smokefree.gov,49,69770
smokefree.gov,50,68870
smokefree.gov,51,57463
smokefree.gov,52,64562
stopbullying.gov,1,50935
stopbullying.gov,2,122219
stopbullying.gov,3,134721
stopbullying.gov,4,131281
stopbullying.gov,5,141258
stopbullying.gov,6,157887
stopbullying.gov,7,150241
stopbullying.gov,8,151663
stopbullying.gov,9,174389
stopbullying.gov,10,152899
stopbullying.gov,11,139399
stopbullying.gov,12,134655
stopbullying.gov,13,134921
stopbullying.gov,14,113233
stopbullying.gov,15,105474
stopbullying.gov,16,82429
stopbullying.gov,17,96343
stopbullying.gov,18,137716
stopbullying.gov,19,131048
stopbullying.gov,20,127841
stopbullying.gov,21,104569
stopbullying.gov,22,81633
stopbullying.gov,23,77963
stopbullying.gov,24,77161
stopbullying.gov,25,82253
stopbullying.gov,26,80651
stopbullying.gov,27,66177
stopbullying.gov,28,66240
stopbullying.gov,29,64554
stopbullying.gov,30,61111
stopbullying.gov,31,60565
stopbullying.gov,32,60042
stopbullying.gov,33,66577
stopbullying.gov,34,76096
stopbullying.gov,35,87080
stopbullying.gov,36,97478
stopbullying.gov,37,105140
stopbullying.gov,38,97701
stopbullying.gov,39,103146
stopbullying.gov,40,113060
stopbullying.gov,41,119863
stopbullying.gov,42,131601
stopbullying.gov,43,171813
stopbullying.gov,44,143961
stopbullying.gov,45,154307
stopbullying.gov,46,159520
stopbullying.gov,47,168911
stopbullying.gov,48,96247
stopbullying.gov,49,150314
stopbullying.gov,50,136487
stopbullying.gov,51,81648
stopbullying.gov,52,26059
surgeongeneral.gov,1,4562
surgeongeneral.gov,2,7802
surgeongeneral.gov,3,8780
surgeongeneral.gov,4,9196
surgeongeneral.gov,5,9191
surgeongeneral.gov,6,10794
surgeongeneral.gov,7,10018
surgeongeneral.gov,8,9575
surgeongeneral.gov,9,11281
surgeongeneral.gov,10,11641
surgeongeneral.gov,11,9719
surgeongeneral.gov,12,9598
surgeongeneral.gov,13,9900
surgeongeneral.gov,14,10238
surgeongeneral.gov,15,10339
surgeongeneral.gov,16,8109
surgeongeneral.gov,17,9155
surgeongeneral.gov,18,9368
surgeongeneral.gov,19,8810
surgeongeneral.gov,20,2227
thecoolspot.gov,1,1530
thecoolspot.gov,2,3636
thecoolspot.gov,3,3539
thecoolspot.gov,4,3710
thecoolspot.gov,5,4222
thecoolspot.gov,6,4197
thecoolspot.gov,7,4559
thecoolspot.gov,8,984
usability.gov,1,15935
usability.gov,2,28314
usability.gov,3,30492
usability.gov,4,30990
usability.gov,5,32583
usability.gov,6,33056
usability.gov,7,34022
usability.gov,8,33648
usability.gov,9,34205
usability.gov,10,33992
usability.gov,11,34359
usability.gov,12,34483
usability.gov,13,34411
usability.gov,14,35682
usability.gov,15,34729
usability.gov,16,29286
usability.gov,17,30211
usability.gov,18,29126
usability.gov,19,30966
usability.gov,20,32239
usability.gov,21,29593
usability.gov,22,27141
usability.gov,23,27474
usability.gov,24,28460
usability.gov,25,27480
usability.gov,26,26078
usability.gov,27,24321
usability.gov,28,26427
usability.gov,29,26265
usability.gov,30,25849
usability.gov,31,25054
usability.gov,32,25561
usability.gov,33,25538
usability.gov,34,27164
usability.gov,35,26888
usability.gov,36,29092
usability.gov,37,31871
usability.gov,38,33412
usability.gov,39,33823
usability.gov,40,33983
usability.gov,41,34749
usability.gov,42,35797
usability.gov,43,34167
usability.gov,44,33393
usability.gov,45,35171
usability.gov,46,36280
usability.gov,47,35005
usability.gov,48,29703
usability.gov,49,35179
usability.gov,50,32414
usability.gov,51,24334
usability.gov,52,14892
vaccines.gov,1,29829
vaccines.gov,2,45317
vaccines.gov,3,45757
vaccines.gov,4,47101
vaccines.gov,5,58828
vaccines.gov,6,86253
vaccines.gov,7,75607
vaccines.gov,8,65899
vaccines.gov,9,70900
vaccines.gov,10,81279
vaccines.gov,11,73338
vaccines.gov,12,70185
vaccines.gov,13,81515
vaccines.gov,14,72916
vaccines.gov,15,75188
vaccines.gov,16,69832
vaccines.gov,17,82473
vaccines.gov,18,86792
vaccines.gov,19,70045
vaccines.gov,20,64870
vaccines.gov,21,54150
vaccines.gov,22,47307
vaccines.gov,23,46502
vaccines.gov,24,46126
vaccines.gov,25,44660
vaccines.gov,26,41298
vaccines.gov,27,34751
vaccines.gov,28,39559
vaccines.gov,29,40197
vaccines.gov,30,40695
vaccines.gov,31,40955
vaccines.gov,32,48624
vaccines.gov,33,47311
vaccines.gov,34,48494
vaccines.gov,35,48848
vaccines.gov,36,51750
vaccines.gov,37,55802
vaccines.gov,38,59075
vaccines.gov,39,61633
vaccines.gov,40,61328
vaccines.gov,41,62915
vaccines.gov,42,64102
vaccines.gov,43,63693
vaccines.gov,44,61059
vaccines.gov,45,63263
vaccines.gov,46,63538
vaccines.gov,47,62930
vaccines.gov,48,47181
vaccines.gov,49,58653
vaccines.gov,50,51210
vaccines.gov,51,35925
vaccines.gov,52,23246
womenshealth.gov,1,173898
womenshealth.gov,2,217138
womenshealth.gov,3,221562
womenshealth.gov,4,217529
womenshealth.gov,5,216221
womenshealth.gov,6,223404
womenshealth.gov,7,213996
womenshealth.gov,8,223020
womenshealth.gov,9,230980
womenshealth.gov,10,246268
womenshealth.gov,11,260217
womenshealth.gov,12,295779
womenshealth.gov,13,305569
womenshealth.gov,14,315589
womenshealth.gov,15,319759
womenshealth.gov,16,303519
womenshealth.gov,17,338924
womenshealth.gov,18,339204
womenshealth.gov,19,343784
womenshealth.gov,20,369279
womenshealth.gov,21,314563
womenshealth.gov,22,293513
womenshealth.gov,23,295367
womenshealth.gov,24,293630
womenshealth.gov,25,294258
womenshealth.gov,26,290502
womenshealth.gov,27,274481
womenshealth.gov,28,299951
womenshealth.gov,29,302611
womenshealth.gov,30,299717
womenshealth.gov,31,279184
womenshealth.gov,32,277508
womenshealth.gov,33,266483
womenshealth.gov,34,270364
womenshealth.gov,35,277626
womenshealth.gov,36,275354
womenshealth.gov,37,292471
womenshealth.gov,38,289946
womenshealth.gov,39,288424
womenshealth.gov,40,283025
womenshealth.gov,41,282142
womenshealth.gov,42,279052
womenshealth.gov,43,265556
womenshealth.gov,44,256605
womenshealth.gov,45,265132
womenshealth.gov,46,268743
womenshealth.gov,47,272740
womenshealth.gov,48,231431
womenshealth.gov,49,261890
womenshealth.gov,50,247958
womenshealth.gov,51,207161
womenshealth.gov,52,193925
yesmeanstest.org,1,325
yesmeanstest.org,2,2018
yesmeanstest.org,3,2570
yesmeanstest.org,4,2370
yesmeanstest.org,5,2239
yesmeanstest.org,6,2357
yesmeanstest.org,7,2485
yesmeanstest.org,8,2589
yesmeanstest.org,9,2822
yesmeanstest.org,10,2980
yesmeanstest.org,11,2795
yesmeanstest.org,12,2826
yesmeanstest.org,13,2767
yesmeanstest.org,14,2530
yesmeanstest.org,15,2964
yesmeanstest.org,16,4114
yesmeanstest.org,17,2869
yesmeanstest.org,18,2669
yesmeanstest.org,19,4584
yesmeanstest.org,20,6195
yesmeanstest.org,21,4412
yesmeanstest.org,22,6953
yesmeanstest.org,23,5236
yesmeanstest.org,24,4641
yesmeanstest.org,25,4805
yesmeanstest.org,26,4681
yesmeanstest.org,27,3883
yesmeanstest.org,28,3959
yesmeanstest.org,29,3788
yesmeanstest.org,30,3852
yesmeanstest.org,31,3944
yesmeanstest.org,32,3552
yesmeanstest.org,33,3762
yesmeanstest.org,34,3985
yesmeanstest.org,35,3812
yesmeanstest.org,36,4138
yesmeanstest.org,37,4412
yesmeanstest.org,38,4494
yesmeanstest.org,39,4334
yesmeanstest.org,40,524
