domain,week,year,visits
eclkc.ohs.acf.hhs.gov,50,2020,86908
eclkc.ohs.acf.hhs.gov,51,2020,78038
eclkc.ohs.acf.hhs.gov,52,2020,34958
eclkc.ohs.acf.hhs.gov,53,2020,32007
ecps.nih.gov,41,2020,108
ecps.nih.gov,42,2020,566
ecps.nih.gov,43,2020,558
ecps.nih.gov,44,2020,561
edi.nih.gov,47,2020,3957
edi.nih.gov,48,2020,4486
edi.nih.gov,49,2020,13115
edi.nih.gov,50,2020,9256
edi.nih.gov,51,2020,3979
edi.nih.gov,52,2020,2201
edi.nih.gov,53,2020,2162
edit.cms.gov,2,2020,338
edit.cms.gov,4,2020,538
edit.cms.gov,5,2020,280
edit.cms.gov,6,2020,227
edit.cms.gov,7,2020,2419
edit.cms.gov,10,2020,115
edit.cms.gov,11,2020,221
edit.cms.gov,13,2020,218
edit.cms.gov,14,2020,393
edit.cms.gov,15,2020,129
edit.cms.gov,16,2020,976
edit.cms.gov,17,2020,2986
edit.cms.gov,18,2020,1486
edit.cms.gov,19,2020,1487
edit.cms.gov,20,2020,2087
edit.cms.gov,21,2020,341
edit.cms.gov,22,2020,1508
edit.cms.gov,23,2020,544
edit.cms.gov,24,2020,711
edit.cms.gov,25,2020,633
edit.cms.gov,26,2020,372
edit.cms.gov,27,2020,111
edit.cms.gov,28,2020,1473
edit.cms.gov,29,2020,988
edit.cms.gov,30,2020,2250
edit.cms.gov,31,2020,1445
edit.cms.gov,32,2020,855
edit.cms.gov,33,2020,2375
edit.cms.gov,34,2020,2447
edit.cms.gov,35,2020,386
edit.cms.gov,36,2020,403
edit.cms.gov,38,2020,1710
edit.cms.gov,39,2020,3643
edit.cms.gov,40,2020,643
edit.innovation.cms.gov,51,2020,132
edit.medicare.gov,3,2020,209
edit.medicare.gov,7,2020,959
edit.medicare.gov,8,2020,1257
edit.medicare.gov,9,2020,2343
edit.medicare.gov,10,2020,2287
edit.medicare.gov,11,2020,1965
edit.medicare.gov,12,2020,1461
edit.medicare.gov,13,2020,1716
edit.medicare.gov,14,2020,1824
edit.medicare.gov,15,2020,1671
edit.medicare.gov,16,2020,1763
edit.medicare.gov,17,2020,1870
edit.medicare.gov,18,2020,1650
edit.medicare.gov,19,2020,1763
edit.medicare.gov,20,2020,1884
edit.medicare.gov,21,2020,1783
edit.medicare.gov,22,2020,1553
edit.medicare.gov,23,2020,1801
edit.medicare.gov,24,2020,1840
edit.medicare.gov,25,2020,1726
edit.medicare.gov,26,2020,1834
edit.medicare.gov,27,2020,1571
edit.medicare.gov,28,2020,1893
edit.medicare.gov,29,2020,1762
edit.medicare.gov,30,2020,2318
edit.medicare.gov,31,2020,3309
edit.medicare.gov,32,2020,4105
edit.medicare.gov,33,2020,4193
edit.medicare.gov,34,2020,4096
edit.medicare.gov,35,2020,3944
edit.medicare.gov,36,2020,4292
edit.medicare.gov,37,2020,4133
edit.medicare.gov,38,2020,4145
edit.medicare.gov,39,2020,4237
edit.medicare.gov,40,2020,4714
edit.medicare.gov,41,2020,4935
edit.medicare.gov,42,2020,5495
edit.medicare.gov,43,2020,1679
edrn.nci.nih.gov,1,2020,192
edrn.nci.nih.gov,2,2020,257
edrn.nci.nih.gov,6,2020,441
edrn.nci.nih.gov,7,2020,105
edrn.nci.nih.gov,8,2020,101
edrn.nci.nih.gov,9,2020,112
edrn.nci.nih.gov,10,2020,220
edrn.nci.nih.gov,15,2020,115
edrn.nci.nih.gov,16,2020,207
edrn.nci.nih.gov,19,2020,207
effectivehealthcare.ahrq.gov,1,2020,22863
effectivehealthcare.ahrq.gov,2,2020,27337
effectivehealthcare.ahrq.gov,3,2020,29337
effectivehealthcare.ahrq.gov,4,2020,29835
effectivehealthcare.ahrq.gov,5,2020,32143
effectivehealthcare.ahrq.gov,6,2020,33367
effectivehealthcare.ahrq.gov,7,2020,33246
effectivehealthcare.ahrq.gov,8,2020,34402
effectivehealthcare.ahrq.gov,9,2020,34096
effectivehealthcare.ahrq.gov,10,2020,33759
effectivehealthcare.ahrq.gov,11,2020,29822
effectivehealthcare.ahrq.gov,12,2020,25322
effectivehealthcare.ahrq.gov,13,2020,28945
effectivehealthcare.ahrq.gov,14,2020,31659
effectivehealthcare.ahrq.gov,15,2020,31739
effectivehealthcare.ahrq.gov,16,2020,39406
effectivehealthcare.ahrq.gov,17,2020,35838
effectivehealthcare.ahrq.gov,18,2020,36018
effectivehealthcare.ahrq.gov,19,2020,29394
effectivehealthcare.ahrq.gov,20,2020,35894
effectivehealthcare.ahrq.gov,21,2020,32586
effectivehealthcare.ahrq.gov,22,2020,30358
effectivehealthcare.ahrq.gov,23,2020,42633
effectivehealthcare.ahrq.gov,24,2020,29385
effectivehealthcare.ahrq.gov,25,2020,27148
effectivehealthcare.ahrq.gov,26,2020,31024
effectivehealthcare.ahrq.gov,27,2020,28232
effectivehealthcare.ahrq.gov,28,2020,28157
effectivehealthcare.ahrq.gov,29,2020,33161
effectivehealthcare.ahrq.gov,30,2020,30590
effectivehealthcare.ahrq.gov,31,2020,30778
effectivehealthcare.ahrq.gov,32,2020,30484
effectivehealthcare.ahrq.gov,33,2020,25848
effectivehealthcare.ahrq.gov,34,2020,26551
effectivehealthcare.ahrq.gov,35,2020,29130
effectivehealthcare.ahrq.gov,36,2020,31362
effectivehealthcare.ahrq.gov,37,2020,31511
effectivehealthcare.ahrq.gov,38,2020,43867
effectivehealthcare.ahrq.gov,39,2020,32358
effectivehealthcare.ahrq.gov,40,2020,34898
effectivehealthcare.ahrq.gov,41,2020,32405
effectivehealthcare.ahrq.gov,42,2020,32216
effectivehealthcare.ahrq.gov,43,2020,32470
effectivehealthcare.ahrq.gov,44,2020,32328
effectivehealthcare.ahrq.gov,45,2020,39520
effectivehealthcare.ahrq.gov,46,2020,37159
effectivehealthcare.ahrq.gov,47,2020,36539
effectivehealthcare.ahrq.gov,48,2020,33088
effectivehealthcare.ahrq.gov,49,2020,34188
effectivehealthcare.ahrq.gov,50,2020,30615
effectivehealthcare.ahrq.gov,51,2020,26858
effectivehealthcare.ahrq.gov,52,2020,21972
effectivehealthcare.ahrq.gov,53,2020,24905
effectiveinterventions.cdc.gov,1,2020,121
eforms.cdc.gov,2,2020,764
eforms.cdc.gov,3,2020,749
eforms.cdc.gov,4,2020,534
eforms.cdc.gov,5,2020,804
eforms.cdc.gov,6,2020,649
eforms.cdc.gov,7,2020,827
eforms.cdc.gov,8,2020,589
eforms.cdc.gov,9,2020,744
eforms.cdc.gov,10,2020,625
eforms.cdc.gov,11,2020,849
eforms.cdc.gov,12,2020,584
eforms.cdc.gov,13,2020,566
eforms.cdc.gov,14,2020,422
eforms.cdc.gov,15,2020,548
eforms.cdc.gov,16,2020,116
eforms.cdc.gov,17,2020,377
eforms.cdc.gov,18,2020,225
eforms.cdc.gov,19,2020,343
eforms.cdc.gov,20,2020,122
eforms.cdc.gov,21,2020,348
eforms.cdc.gov,22,2020,213
eforms.cdc.gov,23,2020,326
eforms.cdc.gov,25,2020,461
eforms.cdc.gov,26,2020,102
eforms.cdc.gov,27,2020,114
eforms.cdc.gov,29,2020,214
eforms.cdc.gov,33,2020,109
eforms.cdc.gov,34,2020,205
eforms.cdc.gov,41,2020,106
eforms.cdc.gov,43,2020,315
eforms.cdc.gov,49,2020,215
ehp.niehs.nih.gov,1,2020,15851
ehp.niehs.nih.gov,2,2020,22499
ehp.niehs.nih.gov,3,2020,29007
ehp.niehs.nih.gov,4,2020,26065
ehp.niehs.nih.gov,5,2020,25863
ehp.niehs.nih.gov,6,2020,27085
ehp.niehs.nih.gov,7,2020,27786
ehp.niehs.nih.gov,8,2020,29102
ehp.niehs.nih.gov,9,2020,28422
ehp.niehs.nih.gov,10,2020,30721
ehp.niehs.nih.gov,11,2020,25229
ehp.niehs.nih.gov,12,2020,21954
ehp.niehs.nih.gov,13,2020,23953
ehp.niehs.nih.gov,14,2020,26314
ehp.niehs.nih.gov,15,2020,25353
ehp.niehs.nih.gov,16,2020,27106
ehp.niehs.nih.gov,17,2020,26829
ehp.niehs.nih.gov,18,2020,26944
ehp.niehs.nih.gov,19,2020,26496
ehp.niehs.nih.gov,20,2020,24223
ehp.niehs.nih.gov,21,2020,22859
ehp.niehs.nih.gov,22,2020,22400
ehp.niehs.nih.gov,23,2020,23149
ehp.niehs.nih.gov,24,2020,20334
ehp.niehs.nih.gov,25,2020,20105
ehp.niehs.nih.gov,26,2020,21461
ehp.niehs.nih.gov,27,2020,21083
ehp.niehs.nih.gov,28,2020,19905
ehp.niehs.nih.gov,29,2020,20087
ehp.niehs.nih.gov,30,2020,22391
ehp.niehs.nih.gov,31,2020,20112
ehp.niehs.nih.gov,32,2020,21099
ehp.niehs.nih.gov,33,2020,20349
ehp.niehs.nih.gov,34,2020,18251
ehp.niehs.nih.gov,35,2020,18909
ehp.niehs.nih.gov,36,2020,20829
ehp.niehs.nih.gov,37,2020,23002
ehp.niehs.nih.gov,38,2020,25453
ehp.niehs.nih.gov,39,2020,26541
ehp.niehs.nih.gov,40,2020,26289
ehp.niehs.nih.gov,41,2020,26593
ehp.niehs.nih.gov,42,2020,26295
ehp.niehs.nih.gov,43,2020,27794
ehp.niehs.nih.gov,44,2020,26598
ehp.niehs.nih.gov,45,2020,28601
ehp.niehs.nih.gov,46,2020,30691
ehp.niehs.nih.gov,47,2020,28721
ehp.niehs.nih.gov,48,2020,26307
ehp.niehs.nih.gov,49,2020,30338
ehp.niehs.nih.gov,50,2020,26266
ehp.niehs.nih.gov,51,2020,21502
ehp.niehs.nih.gov,52,2020,14510
ehp.niehs.nih.gov,53,2020,16368
eldercare.acl.gov,42,2020,7785
eldercare.acl.gov,43,2020,14509
eldercare.acl.gov,44,2020,14011
eldercare.acl.gov,45,2020,12991
eldercare.acl.gov,46,2020,14304
eldercare.acl.gov,47,2020,13885
eldercare.acl.gov,48,2020,10428
eldercare.acl.gov,49,2020,14526
eldercare.acl.gov,50,2020,13821
eldercare.acl.gov,51,2020,12516
eldercare.acl.gov,52,2020,9389
eldercare.acl.gov,53,2020,12100
eldercare.gov,43,2020,419
eldercare.gov,44,2020,1147
eldercare.gov,45,2020,1131
eldercare.gov,46,2020,1289
eldercare.gov,47,2020,1059
eldercare.gov,48,2020,711
eldercare.gov,49,2020,1279
eldercare.gov,50,2020,1050
eldercare.gov,51,2020,803
eldercare.gov,52,2020,504
eldercare.gov,53,2020,785
elmo.portaldev.cms.gov,35,2020,353
elmo.portaldev.cms.gov,37,2020,586
emergency.cdc.gov,1,2020,24360
emergency.cdc.gov,2,2020,37373
emergency.cdc.gov,3,2020,47680
emergency.cdc.gov,4,2020,140555
emergency.cdc.gov,5,2020,186970
emergency.cdc.gov,6,2020,106218
emergency.cdc.gov,7,2020,60865
emergency.cdc.gov,8,2020,50310
emergency.cdc.gov,9,2020,182795
emergency.cdc.gov,10,2020,249993
emergency.cdc.gov,11,2020,491122
emergency.cdc.gov,12,2020,598778
emergency.cdc.gov,13,2020,401116
emergency.cdc.gov,14,2020,287033
emergency.cdc.gov,15,2020,152911
emergency.cdc.gov,16,2020,150174
emergency.cdc.gov,17,2020,113574
emergency.cdc.gov,18,2020,95199
emergency.cdc.gov,19,2020,83420
emergency.cdc.gov,20,2020,164578
emergency.cdc.gov,21,2020,261813
emergency.cdc.gov,22,2020,122142
emergency.cdc.gov,23,2020,192208
emergency.cdc.gov,24,2020,75355
emergency.cdc.gov,25,2020,72133
emergency.cdc.gov,26,2020,79508
emergency.cdc.gov,27,2020,59522
emergency.cdc.gov,28,2020,84827
emergency.cdc.gov,29,2020,71238
emergency.cdc.gov,30,2020,74207
emergency.cdc.gov,31,2020,100690
emergency.cdc.gov,32,2020,66637
emergency.cdc.gov,33,2020,54912
emergency.cdc.gov,34,2020,65811
emergency.cdc.gov,35,2020,61756
emergency.cdc.gov,36,2020,62197
emergency.cdc.gov,37,2020,62173
emergency.cdc.gov,38,2020,108155
emergency.cdc.gov,39,2020,101739
emergency.cdc.gov,40,2020,76283
emergency.cdc.gov,41,2020,89327
emergency.cdc.gov,42,2020,55698
emergency.cdc.gov,43,2020,54184
emergency.cdc.gov,44,2020,51770
emergency.cdc.gov,45,2020,48719
emergency.cdc.gov,46,2020,50251
emergency.cdc.gov,47,2020,52281
emergency.cdc.gov,48,2020,44734
emergency.cdc.gov,49,2020,50409
emergency.cdc.gov,50,2020,71409
emergency.cdc.gov,51,2020,164705
emergency.cdc.gov,52,2020,49446
emergency.cdc.gov,53,2020,66706
ephtracking.cdc.gov,1,2020,2242
ephtracking.cdc.gov,2,2020,3382
ephtracking.cdc.gov,3,2020,4098
ephtracking.cdc.gov,4,2020,4677
ephtracking.cdc.gov,5,2020,4844
ephtracking.cdc.gov,6,2020,5019
ephtracking.cdc.gov,7,2020,4953
ephtracking.cdc.gov,8,2020,4798
ephtracking.cdc.gov,9,2020,5526
ephtracking.cdc.gov,10,2020,5165
ephtracking.cdc.gov,11,2020,8482
ephtracking.cdc.gov,12,2020,4845
ephtracking.cdc.gov,13,2020,4615
ephtracking.cdc.gov,14,2020,4566
ephtracking.cdc.gov,15,2020,4486
ephtracking.cdc.gov,16,2020,4260
ephtracking.cdc.gov,17,2020,4104
ephtracking.cdc.gov,18,2020,4128
ephtracking.cdc.gov,19,2020,3729
ephtracking.cdc.gov,20,2020,4065
ephtracking.cdc.gov,21,2020,3432
ephtracking.cdc.gov,22,2020,3184
ephtracking.cdc.gov,23,2020,3411
ephtracking.cdc.gov,24,2020,3410
ephtracking.cdc.gov,25,2020,3418
ephtracking.cdc.gov,26,2020,3463
ephtracking.cdc.gov,27,2020,3128
ephtracking.cdc.gov,28,2020,3949
ephtracking.cdc.gov,29,2020,3252
ephtracking.cdc.gov,30,2020,3074
ephtracking.cdc.gov,31,2020,2821
ephtracking.cdc.gov,32,2020,2699
ephtracking.cdc.gov,33,2020,2725
ephtracking.cdc.gov,34,2020,2963
ephtracking.cdc.gov,35,2020,3215
ephtracking.cdc.gov,36,2020,3395
ephtracking.cdc.gov,37,2020,4274
ephtracking.cdc.gov,38,2020,4555
ephtracking.cdc.gov,39,2020,4483
ephtracking.cdc.gov,40,2020,4771
ephtracking.cdc.gov,41,2020,5207
ephtracking.cdc.gov,42,2020,4609
ephtracking.cdc.gov,43,2020,4992
ephtracking.cdc.gov,44,2020,4499
ephtracking.cdc.gov,45,2020,4569
ephtracking.cdc.gov,46,2020,4933
ephtracking.cdc.gov,47,2020,4892
ephtracking.cdc.gov,48,2020,3874
ephtracking.cdc.gov,49,2020,4480
ephtracking.cdc.gov,50,2020,3852
ephtracking.cdc.gov,51,2020,2904
ephtracking.cdc.gov,52,2020,1775
ephtracking.cdc.gov,53,2020,1895
epi.grants.cancer.gov,1,2020,4509
epi.grants.cancer.gov,2,2020,5936
epi.grants.cancer.gov,3,2020,6817
epi.grants.cancer.gov,4,2020,6544
epi.grants.cancer.gov,5,2020,7348
epi.grants.cancer.gov,6,2020,7498
epi.grants.cancer.gov,7,2020,9299
epi.grants.cancer.gov,8,2020,7558
epi.grants.cancer.gov,9,2020,7904
epi.grants.cancer.gov,10,2020,6236
epi.grants.cancer.gov,11,2020,4278
epi.grants.cancer.gov,12,2020,3315
epi.grants.cancer.gov,13,2020,4322
epi.grants.cancer.gov,14,2020,3922
epi.grants.cancer.gov,15,2020,4556
epi.grants.cancer.gov,16,2020,4591
epi.grants.cancer.gov,17,2020,4726
epi.grants.cancer.gov,18,2020,4695
epi.grants.cancer.gov,19,2020,4748
epi.grants.cancer.gov,20,2020,3633
epi.grants.cancer.gov,21,2020,3241
epi.grants.cancer.gov,22,2020,4008
epi.grants.cancer.gov,23,2020,4024
epi.grants.cancer.gov,24,2020,3390
epi.grants.cancer.gov,25,2020,3064
epi.grants.cancer.gov,26,2020,3436
epi.grants.cancer.gov,27,2020,2940
epi.grants.cancer.gov,28,2020,2993
epi.grants.cancer.gov,29,2020,3075
epi.grants.cancer.gov,30,2020,2889
epi.grants.cancer.gov,31,2020,2973
epi.grants.cancer.gov,32,2020,2989
epi.grants.cancer.gov,33,2020,2892
epi.grants.cancer.gov,34,2020,3350
epi.grants.cancer.gov,35,2020,3520
epi.grants.cancer.gov,36,2020,4202
epi.grants.cancer.gov,37,2020,4528
epi.grants.cancer.gov,38,2020,4536
epi.grants.cancer.gov,39,2020,5683
epi.grants.cancer.gov,40,2020,7467
epi.grants.cancer.gov,41,2020,4663
epi.grants.cancer.gov,42,2020,4378
epi.grants.cancer.gov,43,2020,4896
epi.grants.cancer.gov,44,2020,4654
epi.grants.cancer.gov,45,2020,4690
epi.grants.cancer.gov,46,2020,4646
epi.grants.cancer.gov,47,2020,4223
epi.grants.cancer.gov,48,2020,3179
epi.grants.cancer.gov,49,2020,4405
epi.grants.cancer.gov,50,2020,3528
epi.grants.cancer.gov,51,2020,3252
epi.grants.cancer.gov,52,2020,1882
epi.grants.cancer.gov,53,2020,1899
epss.ahrq.gov,1,2020,2627
epss.ahrq.gov,2,2020,5903
epss.ahrq.gov,3,2020,6518
epss.ahrq.gov,4,2020,5714
epss.ahrq.gov,5,2020,5823
epss.ahrq.gov,6,2020,6556
epss.ahrq.gov,7,2020,6351
epss.ahrq.gov,8,2020,5726
epss.ahrq.gov,9,2020,6030
epss.ahrq.gov,10,2020,5805
epss.ahrq.gov,11,2020,5109
epss.ahrq.gov,12,2020,3876
epss.ahrq.gov,13,2020,3342
epss.ahrq.gov,14,2020,3513
epss.ahrq.gov,15,2020,4105
epss.ahrq.gov,16,2020,4209
epss.ahrq.gov,17,2020,3755
epss.ahrq.gov,18,2020,4051
epss.ahrq.gov,19,2020,4105
epss.ahrq.gov,20,2020,4364
epss.ahrq.gov,21,2020,4359
epss.ahrq.gov,22,2020,2853
epss.ahrq.gov,23,2020,4090
epss.ahrq.gov,24,2020,3909
epss.ahrq.gov,25,2020,3827
epss.ahrq.gov,26,2020,3748
epss.ahrq.gov,27,2020,3345
epss.ahrq.gov,28,2020,4289
epss.ahrq.gov,29,2020,3879
epss.ahrq.gov,30,2020,3771
epss.ahrq.gov,31,2020,3848
epss.ahrq.gov,32,2020,3607
epss.ahrq.gov,33,2020,3123
epss.ahrq.gov,34,2020,4002
epss.ahrq.gov,35,2020,4391
epss.ahrq.gov,36,2020,4008
epss.ahrq.gov,37,2020,3215
epss.ahrq.gov,38,2020,4127
epss.ahrq.gov,39,2020,4476
epss.ahrq.gov,40,2020,4229
epss.ahrq.gov,41,2020,3585
epss.ahrq.gov,42,2020,3329
epss.ahrq.gov,43,2020,3231
epss.ahrq.gov,44,2020,2996
epss.ahrq.gov,45,2020,3314
epss.ahrq.gov,46,2020,3762
epss.ahrq.gov,47,2020,3240
epss.ahrq.gov,48,2020,1707
epss.ahrq.gov,49,2020,2659
epss.ahrq.gov,50,2020,2215
epss.ahrq.gov,51,2020,1788
era.nih.gov,1,2020,397
era.nih.gov,2,2020,827
era.nih.gov,3,2020,921
era.nih.gov,4,2020,617
era.nih.gov,5,2020,914
era.nih.gov,6,2020,980
era.nih.gov,7,2020,976
era.nih.gov,8,2020,821
era.nih.gov,9,2020,796
era.nih.gov,10,2020,852
era.nih.gov,11,2020,779
era.nih.gov,12,2020,628
era.nih.gov,13,2020,660
era.nih.gov,14,2020,778
era.nih.gov,15,2020,848
era.nih.gov,16,2020,851
era.nih.gov,17,2020,908
era.nih.gov,18,2020,1110
era.nih.gov,19,2020,995
era.nih.gov,20,2020,701
era.nih.gov,21,2020,834
era.nih.gov,22,2020,697
era.nih.gov,23,2020,978
era.nih.gov,24,2020,1035
era.nih.gov,25,2020,1091
era.nih.gov,26,2020,1019
era.nih.gov,27,2020,725
era.nih.gov,28,2020,642
era.nih.gov,33,2020,216
era.nih.gov,38,2020,25190
era.nih.gov,39,2020,27162
era.nih.gov,40,2020,31175
era.nih.gov,41,2020,30434
era.nih.gov,42,2020,35976
era.nih.gov,43,2020,38786
era.nih.gov,44,2020,39021
era.nih.gov,45,2020,34973
era.nih.gov,46,2020,38389
era.nih.gov,47,2020,36764
era.nih.gov,48,2020,21288
era.nih.gov,49,2020,33186
era.nih.gov,50,2020,31510
era.nih.gov,51,2020,29588
era.nih.gov,52,2020,15452
era.nih.gov,53,2020,13982
erds.niaid.nih.gov,42,2020,103
eresources.nlm.nih.gov,5,2020,639
eresources.nlm.nih.gov,6,2020,247
eresources.nlm.nih.gov,7,2020,317
eresources.nlm.nih.gov,8,2020,340
eresources.nlm.nih.gov,10,2020,297
eresources.nlm.nih.gov,12,2020,232
eresources.nlm.nih.gov,17,2020,118
eresources.nlm.nih.gov,18,2020,117
eresources.nlm.nih.gov,20,2020,105
eresources.nlm.nih.gov,25,2020,103
eresources.nlm.nih.gov,28,2020,110
eresources.nlm.nih.gov,35,2020,102
eresources.nlm.nih.gov,37,2020,472
eresources.nlm.nih.gov,38,2020,264
eresources.nlm.nih.gov,39,2020,350
eresources.nlm.nih.gov,47,2020,105
es.imp.medicare.gov,29,2020,101
es.imp.medicare.gov,30,2020,105
es.imp.medicare.gov,31,2020,106
es.imp.medicare.gov,32,2020,221
es.imp.medicare.gov,33,2020,157
es.imp.medicare.gov,34,2020,109
es.imp.medicare.gov,35,2020,123
es.medicare.gov,1,2020,6607
es.medicare.gov,2,2020,7912
es.medicare.gov,3,2020,9013
es.medicare.gov,4,2020,8628
es.medicare.gov,5,2020,9227
es.medicare.gov,6,2020,9674
es.medicare.gov,7,2020,10082
es.medicare.gov,8,2020,9957
es.medicare.gov,9,2020,11281
es.medicare.gov,10,2020,10213
es.medicare.gov,11,2020,9892
es.medicare.gov,12,2020,16141
es.medicare.gov,13,2020,14012
es.medicare.gov,14,2020,15481
es.medicare.gov,15,2020,13668
es.medicare.gov,16,2020,12915
es.medicare.gov,17,2020,11764
es.medicare.gov,18,2020,12197
es.medicare.gov,19,2020,10824
es.medicare.gov,20,2020,9627
es.medicare.gov,21,2020,9888
es.medicare.gov,22,2020,8742
es.medicare.gov,23,2020,9011
es.medicare.gov,24,2020,9978
es.medicare.gov,25,2020,9010
es.medicare.gov,26,2020,9667
es.medicare.gov,27,2020,8921
es.medicare.gov,28,2020,8832
es.medicare.gov,29,2020,9117
es.medicare.gov,30,2020,8899
es.medicare.gov,31,2020,8002
es.medicare.gov,32,2020,9119
es.medicare.gov,33,2020,9073
es.medicare.gov,34,2020,8458
es.medicare.gov,35,2020,8394
es.medicare.gov,36,2020,8456
es.medicare.gov,37,2020,11772
es.medicare.gov,38,2020,11874
es.medicare.gov,39,2020,12930
es.medicare.gov,40,2020,12631
es.medicare.gov,41,2020,12967
es.medicare.gov,42,2020,15109
es.medicare.gov,43,2020,14346
es.medicare.gov,44,2020,13985
es.medicare.gov,45,2020,14089
es.medicare.gov,46,2020,13795
es.medicare.gov,47,2020,11691
es.medicare.gov,48,2020,10788
es.medicare.gov,49,2020,15804
es.medicare.gov,50,2020,10135
es.medicare.gov,51,2020,7131
es.medicare.gov,52,2020,5287
es.medicare.gov,53,2020,5486
es.mymedicare.gov,18,2020,689
espanol.cdc.gov,1,2020,102383
espanol.cdc.gov,2,2020,127795
espanol.cdc.gov,3,2020,169441
espanol.cdc.gov,4,2020,188521
espanol.cdc.gov,5,2020,208911
espanol.cdc.gov,6,2020,178287
espanol.cdc.gov,7,2020,161458
espanol.cdc.gov,8,2020,149916
espanol.cdc.gov,9,2020,268595
espanol.cdc.gov,10,2020,215620
espanol.cdc.gov,11,2020,86452
espanol.cdc.gov,12,2020,52773
espanol.cdc.gov,13,2020,572661
espanol.cdc.gov,14,2020,1654419
espanol.cdc.gov,15,2020,1294191
espanol.cdc.gov,16,2020,1983996
espanol.cdc.gov,17,2020,1955596
espanol.cdc.gov,18,2020,1636964
espanol.cdc.gov,19,2020,1527210
espanol.cdc.gov,20,2020,1444826
espanol.cdc.gov,21,2020,1332812
espanol.cdc.gov,22,2020,1256600
espanol.cdc.gov,23,2020,1226536
espanol.cdc.gov,24,2020,1063977
espanol.cdc.gov,25,2020,1087333
espanol.cdc.gov,26,2020,1231893
espanol.cdc.gov,27,2020,1296779
espanol.cdc.gov,28,2020,1280686
espanol.cdc.gov,29,2020,1261775
espanol.cdc.gov,30,2020,1176479
espanol.cdc.gov,31,2020,1097395
espanol.cdc.gov,32,2020,1077090
espanol.cdc.gov,33,2020,824103
espanol.cdc.gov,34,2020,711074
espanol.cdc.gov,35,2020,718399
espanol.cdc.gov,36,2020,845597
espanol.cdc.gov,37,2020,892956
espanol.cdc.gov,38,2020,912912
espanol.cdc.gov,39,2020,1023247
espanol.cdc.gov,40,2020,937982
espanol.cdc.gov,41,2020,981149
espanol.cdc.gov,42,2020,968445
espanol.cdc.gov,43,2020,969366
espanol.cdc.gov,44,2020,922766
espanol.cdc.gov,45,2020,846479
espanol.cdc.gov,46,2020,898731
espanol.cdc.gov,47,2020,860893
espanol.cdc.gov,48,2020,886121
espanol.cdc.gov,49,2020,936330
espanol.cdc.gov,50,2020,1028918
espanol.cdc.gov,51,2020,1172923
espanol.cdc.gov,52,2020,1172003
espanol.cdc.gov,53,2020,1333591
espanol.foodsafety.gov,1,2020,4574
espanol.foodsafety.gov,2,2020,4246
espanol.foodsafety.gov,3,2020,5464
espanol.foodsafety.gov,4,2020,6253
espanol.foodsafety.gov,5,2020,6316
espanol.foodsafety.gov,6,2020,6560
espanol.foodsafety.gov,7,2020,5144
espanol.foodsafety.gov,8,2020,5725
espanol.foodsafety.gov,9,2020,6718
espanol.foodsafety.gov,10,2020,5984
espanol.foodsafety.gov,11,2020,9314
espanol.foodsafety.gov,12,2020,11265
espanol.foodsafety.gov,13,2020,11712
espanol.foodsafety.gov,14,2020,11699
espanol.foodsafety.gov,15,2020,9007
espanol.foodsafety.gov,16,2020,8270
espanol.foodsafety.gov,17,2020,8268
espanol.foodsafety.gov,18,2020,8065
espanol.foodsafety.gov,19,2020,6941
espanol.foodsafety.gov,20,2020,6428
espanol.foodsafety.gov,21,2020,5982
espanol.foodsafety.gov,22,2020,5202
espanol.foodsafety.gov,23,2020,4891
espanol.foodsafety.gov,24,2020,4767
espanol.foodsafety.gov,25,2020,4903
espanol.foodsafety.gov,26,2020,4545
espanol.foodsafety.gov,27,2020,4535
espanol.foodsafety.gov,28,2020,4685
espanol.foodsafety.gov,29,2020,4234
espanol.foodsafety.gov,30,2020,5010
espanol.foodsafety.gov,31,2020,5494
espanol.foodsafety.gov,32,2020,5687
espanol.foodsafety.gov,33,2020,5171
espanol.foodsafety.gov,34,2020,3731
espanol.foodsafety.gov,35,2020,4104
espanol.foodsafety.gov,36,2020,4207
espanol.foodsafety.gov,37,2020,4081
espanol.foodsafety.gov,38,2020,4411
espanol.foodsafety.gov,39,2020,4300
espanol.foodsafety.gov,40,2020,9313
espanol.foodsafety.gov,41,2020,11468
espanol.foodsafety.gov,42,2020,11251
espanol.foodsafety.gov,43,2020,11011
espanol.foodsafety.gov,44,2020,10774
espanol.foodsafety.gov,45,2020,11537
espanol.foodsafety.gov,46,2020,11304
espanol.foodsafety.gov,47,2020,11879
espanol.foodsafety.gov,48,2020,12558
espanol.foodsafety.gov,49,2020,10924
espanol.foodsafety.gov,50,2020,10803
espanol.foodsafety.gov,51,2020,9212
espanol.foodsafety.gov,52,2020,12490
espanol.foodsafety.gov,53,2020,11361
espanol.insurekidsnow.gov,1,2020,113
espanol.insurekidsnow.gov,3,2020,101
espanol.insurekidsnow.gov,4,2020,101
espanol.insurekidsnow.gov,5,2020,110
espanol.insurekidsnow.gov,6,2020,113
espanol.insurekidsnow.gov,7,2020,103
espanol.insurekidsnow.gov,17,2020,276
espanol.insurekidsnow.gov,18,2020,234
espanol.insurekidsnow.gov,19,2020,125
espanol.insurekidsnow.gov,20,2020,337
espanol.insurekidsnow.gov,21,2020,234
espanol.insurekidsnow.gov,22,2020,1252
