report_name,report_agency,domain,visits,week,year
domain,health-human-services,vaccines.gov,5821,12,2019
domain,health-human-services,cdc.gov,1015924,12,2019
domain,health-human-services,vaccines.gov,9442,12,2019
domain,health-human-services,cdc.gov,1174254,12,2019
domain,health-human-services,vaccines.gov,11844,12,2019
domain,health-human-services,cdc.gov,1169727,12,2019
domain,health-human-services,vaccines.gov,12144,12,2019
domain,health-human-services,cdc.gov,1184214,12,2019
domain,health-human-services,vaccines.gov,12045,12,2019
domain,health-human-services,cdc.gov,1155638,12,2019
domain,health-human-services,vaccines.gov,11678,12,2019
domain,health-human-services,cdc.gov,758873,11,2019
domain,health-human-services,vaccines.gov,7054,11,2019
domain,health-human-services,cdc.gov,678819,11,2019
domain,health-human-services,vaccines.gov,5600,11,2019
domain,health-human-services,cdc.gov,960066,11,2019
domain,health-human-services,vaccines.gov,9143,11,2019
domain,health-human-services,cdc.gov,1138069,11,2019
domain,health-human-services,vaccines.gov,12423,11,2019
domain,health-human-services,cdc.gov,1176199,11,2019
domain,health-human-services,vaccines.gov,12988,11,2019
domain,health-human-services,cdc.gov,1171229,11,2019
domain,health-human-services,vaccines.gov,13105,11,2019
domain,health-human-services,cdc.gov,1201294,11,2019
domain,health-human-services,vaccines.gov,13025,11,2019
domain,health-human-services,cdc.gov,823660,10,2019
domain,health-human-services,vaccines.gov,9041,10,2019
domain,health-human-services,cdc.gov,758120,10,2019
domain,health-human-services,vaccines.gov,8021,10,2019
domain,health-human-services,cdc.gov,1081120,10,2019
domain,health-human-services,vaccines.gov,11643,10,2019
domain,health-human-services,cdc.gov,1231892,10,2019
domain,health-human-services,vaccines.gov,13441,10,2019
domain,health-human-services,cdc.gov,1164787,10,2019
domain,health-human-services,vaccines.gov,13622,10,2019
domain,health-human-services,cdc.gov,1179548,10,2019
domain,health-human-services,vaccines.gov,13482,10,2019
domain,health-human-services,cdc.gov,1127540,10,2019
domain,health-human-services,vaccines.gov,12029,10,2019
domain,health-human-services,cdc.gov,768108,9,2019
domain,health-human-services,vaccines.gov,7555,9,2019
domain,health-human-services,cdc.gov,673963,9,2019
domain,health-human-services,vaccines.gov,5915,9,2019
domain,health-human-services,cdc.gov,950862,9,2019
domain,health-human-services,vaccines.gov,9778,9,2019
domain,health-human-services,cdc.gov,1087863,9,2019
domain,health-human-services,vaccines.gov,11618,9,2019
domain,health-human-services,cdc.gov,1134429,9,2019
domain,health-human-services,vaccines.gov,11960,9,2019
domain,health-human-services,cdc.gov,1144876,9,2019
domain,health-human-services,vaccines.gov,12089,9,2019
domain,health-human-services,cdc.gov,1147857,9,2019
domain,health-human-services,vaccines.gov,11985,9,2019
domain,health-human-services,cdc.gov,775306,8,2019
domain,health-human-services,vaccines.gov,7887,8,2019
domain,health-human-services,cdc.gov,671355,8,2019
domain,health-human-services,vaccines.gov,5775,8,2019
domain,health-human-services,cdc.gov,956247,8,2019
domain,health-human-services,vaccines.gov,9367,8,2019
domain,health-human-services,cdc.gov,1114780,8,2019
domain,health-human-services,vaccines.gov,10987,8,2019
domain,health-human-services,cdc.gov,1158524,8,2019
domain,health-human-services,vaccines.gov,10901,8,2019
domain,health-human-services,cdc.gov,1186195,8,2019
domain,health-human-services,vaccines.gov,11278,8,2019
domain,health-human-services,cdc.gov,1060474,8,2019
domain,health-human-services,vaccines.gov,9704,8,2019
domain,health-human-services,cdc.gov,808319,7,2019
domain,health-human-services,vaccines.gov,7203,7,2019
domain,health-human-services,cdc.gov,784724,7,2019
domain,health-human-services,vaccines.gov,6182,7,2019
domain,health-human-services,cdc.gov,1000571,7,2019
domain,health-human-services,vaccines.gov,9418,7,2019
domain,health-human-services,cdc.gov,1039538,7,2019
domain,health-human-services,vaccines.gov,11280,7,2019
domain,health-human-services,cdc.gov,1130791,7,2019
domain,health-human-services,vaccines.gov,12892,7,2019
domain,health-human-services,cdc.gov,1145041,7,2019
domain,health-human-services,vaccines.gov,14062,7,2019
domain,health-human-services,cdc.gov,1154221,7,2019
domain,health-human-services,vaccines.gov,14570,7,2019
domain,health-human-services,cdc.gov,787163,6,2019
domain,health-human-services,vaccines.gov,10999,6,2019
domain,health-human-services,cdc.gov,684160,6,2019
domain,health-human-services,vaccines.gov,8952,6,2019
domain,health-human-services,cdc.gov,971962,6,2019
domain,health-human-services,vaccines.gov,13235,6,2019
domain,health-human-services,cdc.gov,1128987,6,2019
domain,health-human-services,vaccines.gov,16898,6,2019
domain,health-human-services,cdc.gov,1173666,6,2019
domain,health-human-services,vaccines.gov,14879,6,2019
domain,health-human-services,cdc.gov,1154128,6,2019
domain,health-human-services,vaccines.gov,11690,6,2019
domain,health-human-services,cdc.gov,1107894,6,2019
domain,health-human-services,vaccines.gov,9600,6,2019
domain,health-human-services,cdc.gov,707518,5,2019
domain,health-human-services,vaccines.gov,5927,5,2019
domain,health-human-services,cdc.gov,659781,5,2019
domain,health-human-services,vaccines.gov,5466,5,2019
domain,health-human-services,cdc.gov,946995,5,2019
domain,health-human-services,vaccines.gov,8114,5,2019
domain,health-human-services,cdc.gov,1094218,5,2019
domain,health-human-services,vaccines.gov,10044,5,2019
domain,health-human-services,cdc.gov,1137797,5,2019
domain,health-human-services,vaccines.gov,10179,5,2019
domain,health-human-services,cdc.gov,1181127,5,2019
domain,health-human-services,vaccines.gov,9961,5,2019
domain,health-human-services,cdc.gov,1130914,5,2019
domain,health-human-services,vaccines.gov,9137,5,2019
domain,health-human-services,cdc.gov,740220,4,2019
domain,health-human-services,vaccines.gov,5418,4,2019
domain,health-human-services,cdc.gov,652897,4,2019
domain,health-human-services,vaccines.gov,4272,4,2019
domain,health-human-services,cdc.gov,931567,4,2019
domain,health-human-services,vaccines.gov,6694,4,2019
domain,health-human-services,cdc.gov,1049949,4,2019
domain,health-human-services,vaccines.gov,8370,4,2019
domain,health-human-services,cdc.gov,1042587,4,2019
domain,health-human-services,vaccines.gov,8090,4,2019
domain,health-human-services,cdc.gov,1020956,4,2019
domain,health-human-services,vaccines.gov,8068,4,2019
domain,health-human-services,cdc.gov,851927,4,2019
domain,health-human-services,vaccines.gov,6189,4,2019
domain,health-human-services,cdc.gov,632318,3,2019
domain,health-human-services,vaccines.gov,4254,3,2019
domain,health-human-services,cdc.gov,584055,3,2019
domain,health-human-services,vaccines.gov,4029,3,2019
domain,health-human-services,cdc.gov,854076,3,2019
domain,health-human-services,vaccines.gov,6416,3,2019
domain,health-human-services,cdc.gov,993153,3,2019
domain,health-human-services,vaccines.gov,7734,3,2019
domain,health-human-services,cdc.gov,1005747,3,2019
domain,health-human-services,vaccines.gov,7914,3,2019
domain,health-human-services,cdc.gov,1008913,3,2019
domain,health-human-services,vaccines.gov,7738,3,2019
domain,health-human-services,cdc.gov,1005713,3,2019
domain,health-human-services,vaccines.gov,7672,3,2019
domain,health-human-services,cdc.gov,660015,2,2019
domain,health-human-services,vaccines.gov,4263,2,2019
domain,health-human-services,cdc.gov,598254,2,2019
domain,health-human-services,vaccines.gov,3834,2,2019
domain,health-human-services,cdc.gov,915311,2,2019
domain,health-human-services,vaccines.gov,6648,2,2019
domain,health-human-services,cdc.gov,1002703,2,2019
domain,health-human-services,vaccines.gov,7616,2,2019
domain,health-human-services,cdc.gov,969533,2,2019
domain,health-human-services,vaccines.gov,7782,2,2019
domain,health-human-services,cdc.gov,962260,2,2019
domain,health-human-services,vaccines.gov,7789,2,2019
domain,health-human-services,cdc.gov,931656,2,2019
domain,health-human-services,vaccines.gov,7385,2,2019
domain,health-human-services,cdc.gov,607855,1,2019
domain,health-human-services,vaccines.gov,4224,1,2019
domain,health-human-services,cdc.gov,577319,1,2019
domain,health-human-services,vaccines.gov,3876,1,2019
domain,health-human-services,cdc.gov,813743,1,2019
domain,health-human-services,vaccines.gov,6175,1,2019
domain,health-human-services,cdc.gov,870133,1,2019
domain,health-human-services,vaccines.gov,6629,1,2019
domain,health-human-services,cdc.gov,828149,1,2019
domain,health-human-services,vaccines.gov,5920,1,2019
domain,health-human-services,cdc.gov,496298,1,2019
domain,health-human-services,vaccines.gov,3005,1,2019
