domain,week,visits
catalog.ninds.nih.gov,42,816
catalog.ninds.nih.gov,43,724
catalog.ninds.nih.gov,44,701
catalog.ninds.nih.gov,45,861
catalog.ninds.nih.gov,46,654
catalog.ninds.nih.gov,47,883
catalog.ninds.nih.gov,48,398
catalog.ninds.nih.gov,49,3534
catalog.ninds.nih.gov,50,684
catalog.ninds.nih.gov,51,313
cbiit.cancer.gov,1,336
cbiit.cancer.gov,2,671
cbiit.cancer.gov,3,647
cbiit.cancer.gov,4,386
cbiit.cancer.gov,5,587
cbiit.cancer.gov,6,657
cbiit.cancer.gov,7,498
ccbr.ccr.cancer.gov,25,130
ccr.cancer.gov,1,11877
ccr.cancer.gov,2,13620
ccr.cancer.gov,3,12564
ccr.cancer.gov,4,12078
ccr.cancer.gov,5,12693
ccr.cancer.gov,6,15066
ccr.cancer.gov,7,13288
ccr.cancer.gov,8,13055
ccr.cancer.gov,9,14586
ccr.cancer.gov,10,14436
ccr.cancer.gov,11,14626
ccr.cancer.gov,12,13809
ccr.cancer.gov,13,13317
ccr.cancer.gov,14,13650
ccr.cancer.gov,15,13625
ccr.cancer.gov,16,12658
ccr.cancer.gov,17,13265
ccr.cancer.gov,18,13242
ccr.cancer.gov,19,13980
ccr.cancer.gov,20,13367
ccr.cancer.gov,21,12360
ccr.cancer.gov,22,10908
ccr.cancer.gov,23,12739
ccr.cancer.gov,24,12730
ccr.cancer.gov,25,13214
ccr.cancer.gov,26,12943
ccr.cancer.gov,27,11368
ccr.cancer.gov,28,13537
ccr.cancer.gov,29,13004
ccr.cancer.gov,30,12858
ccr.cancer.gov,31,12550
ccr.cancer.gov,32,13010
ccr.cancer.gov,33,11824
ccr.cancer.gov,34,12603
ccr.cancer.gov,35,12529
ccr.cancer.gov,36,12176
ccr.cancer.gov,37,13914
ccr.cancer.gov,38,15086
ccr.cancer.gov,39,14797
ccr.cancer.gov,40,14095
ccr.cancer.gov,41,15348
ccr.cancer.gov,42,14833
ccr.cancer.gov,43,14015
ccr.cancer.gov,44,15843
ccr.cancer.gov,45,16646
ccr.cancer.gov,46,15924
ccr.cancer.gov,47,16534
ccr.cancer.gov,48,12237
ccr.cancer.gov,49,15958
ccr.cancer.gov,50,15835
ccr.cancer.gov,51,13324
ccr.cancer.gov,52,8964
ccrisktool.cancer.gov,2,488
ccrisktool.cancer.gov,3,349
ccrisktool.cancer.gov,4,256
ccrisktool.cancer.gov,6,106
ccrisktool.cancer.gov,7,318
ccrisktool.cancer.gov,8,130
ccrisktool.cancer.gov,9,570
ccrisktool.cancer.gov,10,488
ccrisktool.cancer.gov,11,476
ccrisktool.cancer.gov,12,360
ccrisktool.cancer.gov,13,227
ccrisktool.cancer.gov,16,114
ccrisktool.cancer.gov,17,280
ccrisktool.cancer.gov,18,108
ccrisktool.cancer.gov,21,122
ccrisktool.cancer.gov,40,124
ccrisktool.cancer.gov,41,327
ccrisktool.cancer.gov,42,150
ccrisktool.cancer.gov,45,105
cdc.gov,1,5700381
cdc.gov,2,6039732
cdc.gov,3,6083975
cdc.gov,4,6290103
cdc.gov,5,6858350
cdc.gov,6,7007960
cdc.gov,7,7063205
cdc.gov,8,6922881
cdc.gov,9,6907958
cdc.gov,10,7366667
cdc.gov,11,7084549
cdc.gov,12,7255918
cdc.gov,13,7508566
cdc.gov,14,7495353
cdc.gov,15,7950154
cdc.gov,16,7091417
cdc.gov,17,7894674
cdc.gov,18,8011984
cdc.gov,19,7451327
cdc.gov,20,7366054
cdc.gov,21,6765372
cdc.gov,22,6421732
cdc.gov,23,6496405
cdc.gov,24,6367749
cdc.gov,25,6247236
cdc.gov,26,6239367
cdc.gov,27,5669752
cdc.gov,28,6193122
cdc.gov,29,6274696
cdc.gov,30,6116482
cdc.gov,31,6043256
cdc.gov,32,6023104
cdc.gov,33,6100616
cdc.gov,34,6356519
cdc.gov,35,6542834
cdc.gov,36,6692985
cdc.gov,37,7476064
cdc.gov,38,7675257
cdc.gov,39,8102428
cdc.gov,40,7998626
cdc.gov,41,7854079
cdc.gov,42,7556830
cdc.gov,43,7443389
cdc.gov,44,7306533
cdc.gov,45,7629982
cdc.gov,46,7493626
cdc.gov,47,8105310
cdc.gov,48,6754161
cdc.gov,49,7447961
cdc.gov,50,6846715
cdc.gov,51,5595866
cdc.gov,52,4592193
cdcshowcasedev.cdc.gov,9,716
cdcshowcasedev.cdc.gov,10,972
cds.ahrq.gov,1,109
cds.ahrq.gov,2,210
cds.ahrq.gov,3,335
cds.ahrq.gov,4,346
cds.ahrq.gov,5,362
cds.ahrq.gov,6,456
cds.ahrq.gov,7,522
cds.ahrq.gov,8,561
cds.ahrq.gov,9,547
cds.ahrq.gov,10,454
cds.ahrq.gov,11,446
cds.ahrq.gov,12,213
cds.ahrq.gov,14,338
cds.ahrq.gov,15,389
cds.ahrq.gov,16,516
cds.ahrq.gov,17,212
cds.ahrq.gov,18,131
cds.ahrq.gov,20,118
cds.ahrq.gov,21,319
cds.ahrq.gov,22,561
cds.ahrq.gov,23,470
cds.ahrq.gov,24,497
cds.ahrq.gov,25,222
cds.ahrq.gov,26,106
cds.ahrq.gov,27,117
cds.ahrq.gov,28,226
cds.ahrq.gov,29,336
cds.ahrq.gov,30,236
cds.ahrq.gov,31,546
cds.ahrq.gov,32,101
cds.ahrq.gov,33,104
cds.ahrq.gov,34,213
cds.ahrq.gov,35,335
cds.ahrq.gov,36,467
cds.ahrq.gov,37,398
cds.ahrq.gov,38,537
cds.ahrq.gov,39,781
cds.ahrq.gov,40,547
cds.ahrq.gov,41,474
cds.ahrq.gov,42,503
cds.ahrq.gov,43,647
cds.ahrq.gov,44,593
cds.ahrq.gov,45,4040
cds.ahrq.gov,46,1066
cds.ahrq.gov,47,679
cds.ahrq.gov,48,403
cds.ahrq.gov,49,505
cds.ahrq.gov,50,142
ceb.nlm.nih.gov,4,251
ceb.nlm.nih.gov,5,479
ceb.nlm.nih.gov,6,425
ceb.nlm.nih.gov,8,102
ceb.nlm.nih.gov,11,450
ceb.nlm.nih.gov,14,125
ceb.nlm.nih.gov,21,327
ceb.nlm.nih.gov,22,577
ceb.nlm.nih.gov,23,220
ceb.nlm.nih.gov,24,902
ceb.nlm.nih.gov,25,545
ceb.nlm.nih.gov,26,460
ceb.nlm.nih.gov,27,555
ceb.nlm.nih.gov,28,337
ceb.nlm.nih.gov,30,103
ceb.nlm.nih.gov,39,119
ceb.nlm.nih.gov,41,102
ceb.nlm.nih.gov,42,122
ceb.nlm.nih.gov,44,368
ceb.nlm.nih.gov,45,103
ceb.nlm.nih.gov,47,121
ceb.nlm.nih.gov,49,344
cebst1.niehs.nih.gov,12,116
cessationtoolkit.cancer.gov,37,375
cfmedicine.nlm.nih.gov,1,2696
cfmedicine.nlm.nih.gov,2,4760
cfmedicine.nlm.nih.gov,3,5676
cfmedicine.nlm.nih.gov,4,5866
cfmedicine.nlm.nih.gov,5,7996
cfmedicine.nlm.nih.gov,6,15146
cfmedicine.nlm.nih.gov,7,14611
cfmedicine.nlm.nih.gov,8,13982
cfmedicine.nlm.nih.gov,9,13297
cfmedicine.nlm.nih.gov,10,10138
cfmedicine.nlm.nih.gov,11,7579
cfmedicine.nlm.nih.gov,12,6697
cfmedicine.nlm.nih.gov,13,6334
cfmedicine.nlm.nih.gov,14,4806
cfmedicine.nlm.nih.gov,15,4604
cfmedicine.nlm.nih.gov,16,3830
cfmedicine.nlm.nih.gov,17,4575
cfmedicine.nlm.nih.gov,18,5267
cfmedicine.nlm.nih.gov,19,4757
cfmedicine.nlm.nih.gov,20,4647
cfmedicine.nlm.nih.gov,21,3681
cfmedicine.nlm.nih.gov,22,3089
cfmedicine.nlm.nih.gov,23,2937
cfmedicine.nlm.nih.gov,24,2283
cfmedicine.nlm.nih.gov,25,2488
cfmedicine.nlm.nih.gov,26,2099
cfmedicine.nlm.nih.gov,27,1796
cfmedicine.nlm.nih.gov,28,2005
cfmedicine.nlm.nih.gov,29,2223
cfmedicine.nlm.nih.gov,30,2060
cfmedicine.nlm.nih.gov,31,1982
cfmedicine.nlm.nih.gov,32,2143
cfmedicine.nlm.nih.gov,33,2601
cfmedicine.nlm.nih.gov,34,3432
cfmedicine.nlm.nih.gov,35,4980
cfmedicine.nlm.nih.gov,36,4510
cfmedicine.nlm.nih.gov,37,5089
cfmedicine.nlm.nih.gov,38,5957
cfmedicine.nlm.nih.gov,39,6360
cfmedicine.nlm.nih.gov,40,6644
cfmedicine.nlm.nih.gov,41,6051
cfmedicine.nlm.nih.gov,42,5245
cfmedicine.nlm.nih.gov,43,5581
cfmedicine.nlm.nih.gov,44,5200
cfmedicine.nlm.nih.gov,45,5521
cfmedicine.nlm.nih.gov,46,5647
cfmedicine.nlm.nih.gov,47,6144
cfmedicine.nlm.nih.gov,48,3629
cfmedicine.nlm.nih.gov,49,5797
cfmedicine.nlm.nih.gov,50,5259
cfmedicine.nlm.nih.gov,51,3668
cfmedicine.nlm.nih.gov,52,1352
chem.nlm.nih.gov,1,17242
chem.nlm.nih.gov,2,22874
chem.nlm.nih.gov,3,24067
chem.nlm.nih.gov,4,24205
chem.nlm.nih.gov,5,23810
chem.nlm.nih.gov,6,22896
chem.nlm.nih.gov,7,25052
chem.nlm.nih.gov,8,25347
chem.nlm.nih.gov,9,24724
chem.nlm.nih.gov,10,23151
chem.nlm.nih.gov,11,23220
chem.nlm.nih.gov,12,22260
chem.nlm.nih.gov,13,24700
chem.nlm.nih.gov,14,22215
chem.nlm.nih.gov,15,22021
chem.nlm.nih.gov,16,19452
chem.nlm.nih.gov,17,20187
chem.nlm.nih.gov,18,18559
chem.nlm.nih.gov,19,20461
chem.nlm.nih.gov,20,22929
chem.nlm.nih.gov,21,22200
chem.nlm.nih.gov,22,20632
chem.nlm.nih.gov,23,20634
chem.nlm.nih.gov,24,21446
chem.nlm.nih.gov,25,21193
chem.nlm.nih.gov,26,21277
chem.nlm.nih.gov,27,20237
chem.nlm.nih.gov,28,21311
chem.nlm.nih.gov,29,21577
chem.nlm.nih.gov,30,21045
chem.nlm.nih.gov,31,21131
chem.nlm.nih.gov,32,20532
chem.nlm.nih.gov,33,19840
chem.nlm.nih.gov,34,22398
chem.nlm.nih.gov,35,23560
chem.nlm.nih.gov,36,22479
chem.nlm.nih.gov,37,23218
chem.nlm.nih.gov,38,25341
chem.nlm.nih.gov,39,25457
chem.nlm.nih.gov,40,23658
chem.nlm.nih.gov,41,24071
chem.nlm.nih.gov,42,24514
chem.nlm.nih.gov,43,25467
chem.nlm.nih.gov,44,24838
chem.nlm.nih.gov,45,26869
chem.nlm.nih.gov,46,26202
chem.nlm.nih.gov,47,26883
chem.nlm.nih.gov,48,24709
chem.nlm.nih.gov,49,26782
chem.nlm.nih.gov,50,25898
chem.nlm.nih.gov,51,23684
chem.nlm.nih.gov,52,14919
chemm.nlm.nih.gov,1,9585
chemm.nlm.nih.gov,2,11366
chemm.nlm.nih.gov,3,12335
chemm.nlm.nih.gov,4,17790
chemm.nlm.nih.gov,5,19930
chemm.nlm.nih.gov,6,16219
chemm.nlm.nih.gov,7,15278
chemm.nlm.nih.gov,8,15401
chemm.nlm.nih.gov,9,16048
chemm.nlm.nih.gov,10,14030
chemm.nlm.nih.gov,11,13344
chemm.nlm.nih.gov,12,13398
chemm.nlm.nih.gov,13,13491
chemm.nlm.nih.gov,14,13497
chemm.nlm.nih.gov,15,13424
chemm.nlm.nih.gov,16,11908
chemm.nlm.nih.gov,17,12649
chemm.nlm.nih.gov,18,11899
chemm.nlm.nih.gov,19,11252
chemm.nlm.nih.gov,20,11968
chemm.nlm.nih.gov,21,10869
chemm.nlm.nih.gov,22,10497
chemm.nlm.nih.gov,23,11113
chemm.nlm.nih.gov,24,12182
chemm.nlm.nih.gov,25,11889
chemm.nlm.nih.gov,26,11695
chemm.nlm.nih.gov,27,10448
chemm.nlm.nih.gov,28,11320
chemm.nlm.nih.gov,29,11909
chemm.nlm.nih.gov,30,11512
chemm.nlm.nih.gov,31,10930
chemm.nlm.nih.gov,32,10269
chemm.nlm.nih.gov,33,10570
chemm.nlm.nih.gov,34,11321
chemm.nlm.nih.gov,35,12239
chemm.nlm.nih.gov,36,12814
chemm.nlm.nih.gov,37,13753
chemm.nlm.nih.gov,38,13641
chemm.nlm.nih.gov,39,13436
chemm.nlm.nih.gov,40,12708
chemm.nlm.nih.gov,41,12275
chemm.nlm.nih.gov,42,12507
chemm.nlm.nih.gov,43,12196
chemm.nlm.nih.gov,44,12126
chemm.nlm.nih.gov,45,12741
chemm.nlm.nih.gov,46,12983
chemm.nlm.nih.gov,47,12426
chemm.nlm.nih.gov,48,10006
chemm.nlm.nih.gov,49,11968
chemm.nlm.nih.gov,50,12441
chemm.nlm.nih.gov,51,8746
chemm.nlm.nih.gov,52,6346
childcare.gov,1,8574
childcare.gov,2,7281
childcare.gov,3,7345
childcare.gov,4,7268
childcare.gov,5,7627
childcare.gov,6,8298
childcare.gov,7,8680
childcare.gov,8,9014
childcare.gov,9,9082
childcare.gov,10,10218
childcare.gov,11,10028
childcare.gov,12,9898
childcare.gov,13,11263
childcare.gov,14,11948
childcare.gov,15,11980
childcare.gov,16,10619
childcare.gov,17,12602
childcare.gov,18,13476
childcare.gov,19,12270
childcare.gov,20,12863
childcare.gov,21,12707
childcare.gov,22,11384
childcare.gov,23,11940
childcare.gov,24,11963
childcare.gov,25,12462
childcare.gov,26,11879
childcare.gov,27,10103
childcare.gov,28,13080
childcare.gov,29,13870
childcare.gov,30,13649
childcare.gov,31,13760
childcare.gov,32,14675
childcare.gov,33,15573
childcare.gov,34,15649
childcare.gov,35,15363
childcare.gov,36,15118
childcare.gov,37,16447
childcare.gov,38,15798
childcare.gov,39,16777
childcare.gov,40,16808
childcare.gov,41,16241
childcare.gov,42,15444
childcare.gov,43,16179
childcare.gov,44,16141
childcare.gov,45,17757
childcare.gov,46,17629
childcare.gov,47,17885
childcare.gov,48,12449
childcare.gov,49,17684
childcare.gov,50,16617
childcare.gov,51,12711
childcare.gov,52,9253
chiqa.nlm.nih.gov,49,106
cit.nih.gov,1,1659
cit.nih.gov,2,1693
cit.nih.gov,3,1776
cit.nih.gov,4,1516
cit.nih.gov,5,1880
cit.nih.gov,6,1853
cit.nih.gov,7,1851
cit.nih.gov,8,1367
cit.nih.gov,9,1952
cit.nih.gov,10,1821
cit.nih.gov,11,1718
cit.nih.gov,12,1771
cit.nih.gov,13,1830
cit.nih.gov,14,1701
cit.nih.gov,15,1748
cit.nih.gov,16,1787
cit.nih.gov,17,1700
cit.nih.gov,18,1805
cit.nih.gov,19,1851
cit.nih.gov,20,1832
cit.nih.gov,21,2042
cit.nih.gov,22,2325
cit.nih.gov,23,3117
cit.nih.gov,24,3321
cit.nih.gov,25,3017
cit.nih.gov,26,3022
cit.nih.gov,27,2213
cit.nih.gov,28,3073
cit.nih.gov,29,2884
cit.nih.gov,30,3218
cit.nih.gov,31,3482
cit.nih.gov,32,3162
cit.nih.gov,33,3095
cit.nih.gov,34,3178
cit.nih.gov,35,3148
cit.nih.gov,36,2787
cit.nih.gov,37,3622
cit.nih.gov,38,3500
cit.nih.gov,39,3371
cit.nih.gov,40,3770
cit.nih.gov,41,3645
cit.nih.gov,42,3341
cit.nih.gov,43,3756
cit.nih.gov,44,3792
cit.nih.gov,45,3709
cit.nih.gov,46,2997
cit.nih.gov,47,3475
cit.nih.gov,48,2361
cit.nih.gov,49,4259
cit.nih.gov,50,3757
cit.nih.gov,51,2738
cit.nih.gov,52,1096
clinicaltrials.gov,1,213871
clinicaltrials.gov,47,817502
clinicaltrials.gov,48,945197
clinicaltrials.gov,49,1063825
clinicaltrials.gov,50,1006729
clinicaltrials.gov,51,874859
clinicaltrials.gov,52,645603
cms.gov,1,970257
cms.gov,2,1081425
cms.gov,3,1094247
cms.gov,4,1059231
cms.gov,5,1103424
cms.gov,6,1125046
cms.gov,7,1132050
cms.gov,8,1081741
cms.gov,9,1109986
cms.gov,10,1096728
cms.gov,11,1059881
cms.gov,12,1050757
cms.gov,13,1093353
cms.gov,14,1065869
cms.gov,15,1067279
cms.gov,16,989786
cms.gov,17,1069010
cms.gov,18,1037188
cms.gov,19,997476
cms.gov,20,1003811
cms.gov,21,962279
cms.gov,22,840670
cms.gov,23,976486
cms.gov,24,961951
cms.gov,25,981186
cms.gov,26,985178
cms.gov,27,718183
cms.gov,28,990307
cms.gov,29,1000045
cms.gov,30,973838
cms.gov,31,1041135
cms.gov,32,1029847
cms.gov,33,1008341
cms.gov,34,1034480
cms.gov,35,1007122
cms.gov,36,880244
cms.gov,37,1071665
cms.gov,38,1092969
cms.gov,39,1134169
cms.gov,40,1165766
cms.gov,41,1127034
cms.gov,42,1099038
cms.gov,43,1126232
cms.gov,44,1127131
cms.gov,45,1203375
cms.gov,46,1158560
cms.gov,47,1103847
cms.gov,48,684929
cms.gov,49,1035467
cms.gov,50,948000
cms.gov,51,850385
cms.gov,52,498868
collections.nlm.nih.gov,1,5863
collections.nlm.nih.gov,2,6810
collections.nlm.nih.gov,3,6173
collections.nlm.nih.gov,4,6719
collections.nlm.nih.gov,5,6771
collections.nlm.nih.gov,6,6978
collections.nlm.nih.gov,7,6813
collections.nlm.nih.gov,8,7271
collections.nlm.nih.gov,9,7332
collections.nlm.nih.gov,10,7265
collections.nlm.nih.gov,11,6475
collections.nlm.nih.gov,12,5491
collections.nlm.nih.gov,13,5427
collections.nlm.nih.gov,14,5417
collections.nlm.nih.gov,15,5329
collections.nlm.nih.gov,16,5023
collections.nlm.nih.gov,17,5365
collections.nlm.nih.gov,18,5092
collections.nlm.nih.gov,19,5126
collections.nlm.nih.gov,20,6310
collections.nlm.nih.gov,21,6057
collections.nlm.nih.gov,22,8382
collections.nlm.nih.gov,23,5613
collections.nlm.nih.gov,24,5088
collections.nlm.nih.gov,25,4949
collections.nlm.nih.gov,26,4788
collections.nlm.nih.gov,27,4866
collections.nlm.nih.gov,28,4527
collections.nlm.nih.gov,29,4360
collections.nlm.nih.gov,30,4783
collections.nlm.nih.gov,31,4880
collections.nlm.nih.gov,32,4733
collections.nlm.nih.gov,33,4913
collections.nlm.nih.gov,34,5036
collections.nlm.nih.gov,35,5023
collections.nlm.nih.gov,36,5452
collections.nlm.nih.gov,37,5822
collections.nlm.nih.gov,38,5882
collections.nlm.nih.gov,39,6139
collections.nlm.nih.gov,40,6310
collections.nlm.nih.gov,41,6421
collections.nlm.nih.gov,42,6586
collections.nlm.nih.gov,43,6742
collections.nlm.nih.gov,44,7626
collections.nlm.nih.gov,45,7781
collections.nlm.nih.gov,46,7513
collections.nlm.nih.gov,47,7312
collections.nlm.nih.gov,48,7178
collections.nlm.nih.gov,49,7833
collections.nlm.nih.gov,50,6740
collections.nlm.nih.gov,51,5666
collections.nlm.nih.gov,52,4675
collections2.nlm.nih.gov,1,219
collections2.nlm.nih.gov,2,361
collections2.nlm.nih.gov,3,218
collections2.nlm.nih.gov,4,358
collections2.nlm.nih.gov,5,1027
collections2.nlm.nih.gov,6,627
collections2.nlm.nih.gov,7,638
collections2.nlm.nih.gov,8,744
collections2.nlm.nih.gov,9,581
collections2.nlm.nih.gov,10,637
collections2.nlm.nih.gov,11,512
collections2.nlm.nih.gov,12,361
collections2.nlm.nih.gov,13,523
collections2.nlm.nih.gov,14,634
collections2.nlm.nih.gov,15,234
collections2.nlm.nih.gov,16,466
collections2.nlm.nih.gov,17,568
collections2.nlm.nih.gov,18,489
collections2.nlm.nih.gov,19,230
collections2.nlm.nih.gov,20,337
collections2.nlm.nih.gov,21,343
collections2.nlm.nih.gov,22,334
collections2.nlm.nih.gov,23,233
collections2.nlm.nih.gov,24,350
collections2.nlm.nih.gov,25,228
collections2.nlm.nih.gov,26,206
collections2.nlm.nih.gov,27,117
collections2.nlm.nih.gov,40,212
collectionsqa.nlm.nih.gov,46,164
collegedrinkingprevention.gov,1,4319
collegedrinkingprevention.gov,2,4791
collegedrinkingprevention.gov,3,4453
collegedrinkingprevention.gov,4,4377
collegedrinkingprevention.gov,5,4868
collegedrinkingprevention.gov,6,5705
collegedrinkingprevention.gov,7,5872
collegedrinkingprevention.gov,8,5694
collegedrinkingprevention.gov,9,6084
collegedrinkingprevention.gov,10,5635
collegedrinkingprevention.gov,11,5619
collegedrinkingprevention.gov,12,5954
collegedrinkingprevention.gov,13,5576
collegedrinkingprevention.gov,14,5853
collegedrinkingprevention.gov,15,5787
collegedrinkingprevention.gov,16,4721
collegedrinkingprevention.gov,17,5254
collegedrinkingprevention.gov,18,6047
collegedrinkingprevention.gov,19,6013
collegedrinkingprevention.gov,20,5233
collegedrinkingprevention.gov,21,4256
collegedrinkingprevention.gov,22,3914
collegedrinkingprevention.gov,23,3671
collegedrinkingprevention.gov,24,3868
collegedrinkingprevention.gov,25,3857
collegedrinkingprevention.gov,26,3535
collegedrinkingprevention.gov,27,3365
collegedrinkingprevention.gov,28,4571
collegedrinkingprevention.gov,29,3209
collegedrinkingprevention.gov,30,3504
collegedrinkingprevention.gov,31,4338
collegedrinkingprevention.gov,32,4046
collegedrinkingprevention.gov,33,3900
collegedrinkingprevention.gov,34,4130
collegedrinkingprevention.gov,35,4652
collegedrinkingprevention.gov,36,3836
collegedrinkingprevention.gov,37,5027
collegedrinkingprevention.gov,38,5336
collegedrinkingprevention.gov,39,5786
collegedrinkingprevention.gov,40,5335
collegedrinkingprevention.gov,41,5106
collegedrinkingprevention.gov,42,5286
collegedrinkingprevention.gov,43,5907
collegedrinkingprevention.gov,44,5660
collegedrinkingprevention.gov,45,5150
collegedrinkingprevention.gov,46,5108
collegedrinkingprevention.gov,47,5421
collegedrinkingprevention.gov,48,3242
collegedrinkingprevention.gov,49,5127
collegedrinkingprevention.gov,50,4443
collegedrinkingprevention.gov,51,2831
collegedrinkingprevention.gov,52,1653
commonfund.nih.gov,1,4259
commonfund.nih.gov,2,11632
commonfund.nih.gov,3,6601
commonfund.nih.gov,4,5879
commonfund.nih.gov,5,6025
commonfund.nih.gov,6,5708
commonfund.nih.gov,7,5703
commonfund.nih.gov,8,5589
commonfund.nih.gov,9,5323
commonfund.nih.gov,10,5231
commonfund.nih.gov,11,4934
commonfund.nih.gov,12,5109
commonfund.nih.gov,13,5704
commonfund.nih.gov,14,6716
commonfund.nih.gov,15,5713
commonfund.nih.gov,16,4978
commonfund.nih.gov,17,5024
commonfund.nih.gov,18,4959
commonfund.nih.gov,19,4907
commonfund.nih.gov,20,5090
commonfund.nih.gov,21,4995
commonfund.nih.gov,22,5139
commonfund.nih.gov,23,6178
commonfund.nih.gov,24,5599
commonfund.nih.gov,25,5638
commonfund.nih.gov,26,5702
commonfund.nih.gov,27,4616
commonfund.nih.gov,28,6549
commonfund.nih.gov,29,7822
commonfund.nih.gov,30,7015
commonfund.nih.gov,31,5761
commonfund.nih.gov,32,5429
commonfund.nih.gov,33,6090
commonfund.nih.gov,34,6339
commonfund.nih.gov,35,5652
commonfund.nih.gov,36,5626
commonfund.nih.gov,37,5849
commonfund.nih.gov,38,6115
commonfund.nih.gov,39,5737
commonfund.nih.gov,40,18933
commonfund.nih.gov,41,9122
commonfund.nih.gov,42,7340
commonfund.nih.gov,43,6646
commonfund.nih.gov,44,5785
commonfund.nih.gov,45,5636
commonfund.nih.gov,46,5616
commonfund.nih.gov,47,5613
commonfund.nih.gov,48,4480
commonfund.nih.gov,49,6019
commonfund.nih.gov,50,5682
commonfund.nih.gov,51,4755
commonfund.nih.gov,52,2513
connect.acf.hhs.gov,1,7377
connect.acf.hhs.gov,2,9199
connect.acf.hhs.gov,3,8966
connect.acf.hhs.gov,4,7687
connect.acf.hhs.gov,5,8773
connect.acf.hhs.gov,6,9194
connect.acf.hhs.gov,7,9553
connect.acf.hhs.gov,8,7399
connect.acf.hhs.gov,9,9554
connect.acf.hhs.gov,10,9270
connect.acf.hhs.gov,11,9023
connect.acf.hhs.gov,12,8668
connect.acf.hhs.gov,13,8287
connect.acf.hhs.gov,14,8080
connect.acf.hhs.gov,15,8151
connect.acf.hhs.gov,16,8589
connect.acf.hhs.gov,17,7921
connect.acf.hhs.gov,18,8373
connect.acf.hhs.gov,19,8238
connect.acf.hhs.gov,20,8517
connect.acf.hhs.gov,21,8368
connect.acf.hhs.gov,22,7693
connect.acf.hhs.gov,23,8733
connect.acf.hhs.gov,24,8068
connect.acf.hhs.gov,25,8382
connect.acf.hhs.gov,26,7445
connect.acf.hhs.gov,27,6223
connect.acf.hhs.gov,28,8715
connect.acf.hhs.gov,29,8788
connect.acf.hhs.gov,30,8497
connect.acf.hhs.gov,31,8277
connect.acf.hhs.gov,32,8878
connect.acf.hhs.gov,33,9493
connect.acf.hhs.gov,34,9909
connect.acf.hhs.gov,35,9360
connect.acf.hhs.gov,36,8396
connect.acf.hhs.gov,37,10074
connect.acf.hhs.gov,38,9522
connect.acf.hhs.gov,39,9711
connect.acf.hhs.gov,40,8696
connect.acf.hhs.gov,41,8409
connect.acf.hhs.gov,42,6896
connect.acf.hhs.gov,43,9469
connect.acf.hhs.gov,44,9585
connect.acf.hhs.gov,45,9403
connect.acf.hhs.gov,46,7986
connect.acf.hhs.gov,47,8344
connect.acf.hhs.gov,48,5841
connect.acf.hhs.gov,49,9946
connect.acf.hhs.gov,50,9887
connect.acf.hhs.gov,51,10076
connect.acf.hhs.gov,52,3276
connector.hrsa.gov,1,13523
connector.hrsa.gov,2,8100
connector.hrsa.gov,3,9142
connector.hrsa.gov,4,5991
connector.hrsa.gov,5,8206
connector.hrsa.gov,6,13445
connector.hrsa.gov,7,7957
connector.hrsa.gov,8,7128
connector.hrsa.gov,9,8866
connector.hrsa.gov,10,5625
connector.hrsa.gov,11,4591
connector.hrsa.gov,12,4725
connector.hrsa.gov,13,4890
connector.hrsa.gov,14,6306
connector.hrsa.gov,15,5255
connector.hrsa.gov,16,4714
connector.hrsa.gov,17,4645
connector.hrsa.gov,18,4832
connector.hrsa.gov,19,4716
connector.hrsa.gov,20,5064
connector.hrsa.gov,21,10376
connector.hrsa.gov,22,4417
connector.hrsa.gov,23,4295
connector.hrsa.gov,24,4520
connector.hrsa.gov,25,4572
connector.hrsa.gov,26,3794
connector.hrsa.gov,27,3091
connector.hrsa.gov,28,5284
connector.hrsa.gov,29,5273
connector.hrsa.gov,30,5092
connector.hrsa.gov,31,4870
connector.hrsa.gov,32,8107
connector.hrsa.gov,33,4034
connector.hrsa.gov,34,3870
connector.hrsa.gov,35,3695
connector.hrsa.gov,36,3782
connector.hrsa.gov,37,4903
connector.hrsa.gov,38,5090
connector.hrsa.gov,39,7443
connector.hrsa.gov,40,5934
connector.hrsa.gov,41,5776
connector.hrsa.gov,42,6990
connector.hrsa.gov,43,4311
connector.hrsa.gov,44,6528
connector.hrsa.gov,45,10148
connector.hrsa.gov,46,6723
connector.hrsa.gov,47,12152
connector.hrsa.gov,48,5795
connector.hrsa.gov,49,6291
connector.hrsa.gov,50,3682
connector.hrsa.gov,51,3269
connector.hrsa.gov,52,2640
cpfp.cancer.gov,1,504
cpfp.cancer.gov,2,812
cpfp.cancer.gov,3,677
cpfp.cancer.gov,4,594
cpfp.cancer.gov,5,1151
cpfp.cancer.gov,6,919
cpfp.cancer.gov,7,564
cpfp.cancer.gov,15,111
cpfp.cancer.gov,18,1179
cpfp.cancer.gov,19,247
cpfp.cancer.gov,20,823
cpfp.cancer.gov,21,635
cpfp.cancer.gov,22,848
cpfp.cancer.gov,23,854
cpfp.cancer.gov,24,849
cpfp.cancer.gov,25,829
cpfp.cancer.gov,26,803
cpfp.cancer.gov,27,688
cpfp.cancer.gov,28,1020
cpfp.cancer.gov,29,1199
cpfp.cancer.gov,30,1113
cpfp.cancer.gov,31,1754
cpfp.cancer.gov,32,1350
cpfp.cancer.gov,33,1771
cpfp.cancer.gov,34,706
