domain,week,visits
healthypeople.gov,33,72589
healthypeople.gov,34,87787
healthypeople.gov,35,118048
healthypeople.gov,36,142004
healthypeople.gov,37,149566
healthypeople.gov,38,154194
healthypeople.gov,39,149127
healthypeople.gov,40,139242
healthypeople.gov,41,144783
healthypeople.gov,42,134492
healthypeople.gov,43,137189
healthypeople.gov,44,130139
healthypeople.gov,45,131267
healthypeople.gov,46,140459
healthypeople.gov,47,132730
healthypeople.gov,48,104794
healthypeople.gov,49,128919
healthypeople.gov,50,104582
healthypeople.gov,51,69589
healthypeople.gov,52,29093
healthypeople.gov,53,18816
hhs.gov,1,204263
hhs.gov,2,420127
hhs.gov,3,446985
hhs.gov,4,471440
hhs.gov,5,554937
hhs.gov,6,542689
hhs.gov,7,494550
hhs.gov,8,480612
hhs.gov,9,569235
hhs.gov,10,546248
hhs.gov,11,644264
hhs.gov,12,1342972
hhs.gov,13,1127929
hhs.gov,14,1022909
hhs.gov,15,1236775
hhs.gov,16,1182023
hhs.gov,17,1061290
hhs.gov,18,1091212
hhs.gov,19,808315
hhs.gov,20,781883
hhs.gov,21,723946
hhs.gov,22,617713
hhs.gov,23,652874
hhs.gov,24,792342
hhs.gov,25,702860
hhs.gov,26,719655
hhs.gov,27,689336
hhs.gov,28,956482
hhs.gov,29,1373119
hhs.gov,30,1295625
hhs.gov,31,1192020
hhs.gov,32,1074424
hhs.gov,33,1093759
hhs.gov,34,1072004
hhs.gov,35,1037912
hhs.gov,36,954877
hhs.gov,37,932529
hhs.gov,38,1024046
hhs.gov,39,1000071
hhs.gov,40,1090520
hhs.gov,41,1266336
hhs.gov,42,1154800
hhs.gov,43,1277795
hhs.gov,44,1339602
hhs.gov,45,1370655
hhs.gov,46,1633702
hhs.gov,47,1687863
hhs.gov,48,1210959
hhs.gov,49,1410862
hhs.gov,50,1354452
hhs.gov,51,1281186
hhs.gov,52,862397
hhs.gov,53,621051
hiv.gov,1,56923
hiv.gov,2,100295
hiv.gov,3,99245
hiv.gov,4,106615
hiv.gov,5,113108
hiv.gov,6,118391
hiv.gov,7,110873
hiv.gov,8,108464
hiv.gov,9,127479
hiv.gov,10,140613
hiv.gov,11,150435
hiv.gov,12,143149
hiv.gov,13,160025
hiv.gov,14,163483
hiv.gov,15,135694
hiv.gov,16,152273
hiv.gov,17,146413
hiv.gov,18,139217
hiv.gov,19,130445
hiv.gov,20,130947
hiv.gov,21,116535
hiv.gov,22,111395
hiv.gov,23,112179
hiv.gov,24,120267
hiv.gov,25,136080
hiv.gov,26,144770
hiv.gov,27,138373
hiv.gov,28,147964
hiv.gov,29,148189
hiv.gov,30,140500
hiv.gov,31,138377
hiv.gov,32,134889
hiv.gov,33,131663
hiv.gov,34,125231
hiv.gov,35,130052
hiv.gov,36,130679
hiv.gov,37,145782
hiv.gov,38,150295
hiv.gov,39,151081
hiv.gov,40,152390
hiv.gov,41,150848
hiv.gov,42,150184
hiv.gov,43,149124
hiv.gov,44,147242
hiv.gov,45,146821
hiv.gov,46,157120
hiv.gov,47,172696
hiv.gov,48,165812
hiv.gov,49,258168
hiv.gov,50,153392
hiv.gov,51,132449
hiv.gov,52,95512
hiv.gov,53,60463
hrsa.gov,1,23525
hrsa.gov,2,62050
hrsa.gov,3,63108
hrsa.gov,4,62154
hrsa.gov,5,62692
hrsa.gov,6,74368
hrsa.gov,7,65761
hrsa.gov,8,65504
hrsa.gov,9,74619
hrsa.gov,10,64950
hrsa.gov,11,118489
hrsa.gov,12,79622
hrsa.gov,13,67659
hrsa.gov,14,73838
hrsa.gov,15,69357
hrsa.gov,16,79393
hrsa.gov,17,98745
hrsa.gov,18,140241
hrsa.gov,19,101103
hrsa.gov,20,95413
hrsa.gov,21,81295
hrsa.gov,22,61383
hrsa.gov,23,62760
hrsa.gov,24,69006
hrsa.gov,25,63565
hrsa.gov,26,68918
hrsa.gov,27,66259
hrsa.gov,28,77837
hrsa.gov,29,80040
hrsa.gov,30,84680
hrsa.gov,31,81798
hrsa.gov,32,77083
hrsa.gov,33,73038
hrsa.gov,34,77704
hrsa.gov,35,72484
hrsa.gov,36,58101
hrsa.gov,37,71559
hrsa.gov,38,86279
hrsa.gov,39,79899
hrsa.gov,40,79778
hrsa.gov,41,91787
hrsa.gov,42,81315
hrsa.gov,43,85142
hrsa.gov,44,86576
hrsa.gov,45,74156
hrsa.gov,46,77494
hrsa.gov,47,90538
hrsa.gov,48,61502
hrsa.gov,49,95051
hrsa.gov,50,90621
hrsa.gov,51,96894
hrsa.gov,52,52031
hrsa.gov,53,38866
ihs.gov,1,53736
ihs.gov,2,124531
ihs.gov,3,123628
ihs.gov,4,112180
ihs.gov,5,128514
ihs.gov,6,127985
ihs.gov,7,126832
ihs.gov,8,114296
ihs.gov,9,133476
ihs.gov,10,125438
ihs.gov,11,126398
ihs.gov,12,134637
ihs.gov,13,144886
ihs.gov,14,150821
ihs.gov,15,144683
ihs.gov,16,145927
ihs.gov,17,144346
ihs.gov,18,139400
ihs.gov,19,135798
ihs.gov,20,132230
ihs.gov,21,134265
ihs.gov,22,119865
ihs.gov,23,134408
ihs.gov,24,130054
ihs.gov,25,125689
ihs.gov,26,132733
ihs.gov,27,186131
ihs.gov,28,124693
ihs.gov,29,125989
ihs.gov,30,122463
ihs.gov,31,120404
ihs.gov,32,120697
ihs.gov,33,120250
ihs.gov,34,120583
ihs.gov,35,120612
ihs.gov,36,115934
ihs.gov,37,107883
ihs.gov,38,123215
ihs.gov,39,121655
ihs.gov,40,120235
ihs.gov,41,121198
ihs.gov,42,113386
ihs.gov,43,124652
ihs.gov,44,122341
ihs.gov,45,122420
ihs.gov,46,111373
ihs.gov,47,134209
ihs.gov,48,94714
ihs.gov,49,128721
ihs.gov,50,126464
ihs.gov,51,122868
ihs.gov,52,75491
ihs.gov,53,70399
insurekidsnow.gov,1,7859
insurekidsnow.gov,2,14900
insurekidsnow.gov,3,16421
insurekidsnow.gov,4,13670
insurekidsnow.gov,5,14852
insurekidsnow.gov,6,14003
insurekidsnow.gov,7,13385
insurekidsnow.gov,8,13305
insurekidsnow.gov,9,15059
insurekidsnow.gov,10,12888
insurekidsnow.gov,11,11636
insurekidsnow.gov,12,10576
insurekidsnow.gov,13,9548
insurekidsnow.gov,14,10152
insurekidsnow.gov,15,9130
insurekidsnow.gov,16,9406
insurekidsnow.gov,17,9918
insurekidsnow.gov,18,9975
insurekidsnow.gov,19,9958
insurekidsnow.gov,20,14769
insurekidsnow.gov,21,13078
insurekidsnow.gov,22,12600
insurekidsnow.gov,23,12856
insurekidsnow.gov,24,15163
insurekidsnow.gov,25,16156
insurekidsnow.gov,26,16169
insurekidsnow.gov,27,18727
insurekidsnow.gov,28,20806
insurekidsnow.gov,29,20858
insurekidsnow.gov,30,19758
insurekidsnow.gov,31,11824
insurekidsnow.gov,32,16592
insurekidsnow.gov,33,18686
insurekidsnow.gov,34,18334
insurekidsnow.gov,35,18337
insurekidsnow.gov,36,18160
insurekidsnow.gov,37,17632
insurekidsnow.gov,38,18700
insurekidsnow.gov,39,19944
insurekidsnow.gov,40,20456
insurekidsnow.gov,41,18441
insurekidsnow.gov,42,13656
insurekidsnow.gov,43,12654
insurekidsnow.gov,44,12986
insurekidsnow.gov,45,12618
insurekidsnow.gov,46,13679
insurekidsnow.gov,47,13320
insurekidsnow.gov,48,10820
insurekidsnow.gov,49,21271
insurekidsnow.gov,50,22690
insurekidsnow.gov,51,21556
insurekidsnow.gov,52,18361
insurekidsnow.gov,53,13074
locatorplus.gov,1,271
locatorplus.gov,2,914
locatorplus.gov,3,1076
locatorplus.gov,4,977
locatorplus.gov,5,1031
locatorplus.gov,6,1016
locatorplus.gov,7,987
locatorplus.gov,8,1010
locatorplus.gov,9,1000
locatorplus.gov,10,1128
locatorplus.gov,11,1054
locatorplus.gov,12,885
locatorplus.gov,13,837
locatorplus.gov,14,1015
locatorplus.gov,15,1008
locatorplus.gov,16,890
locatorplus.gov,17,914
locatorplus.gov,18,748
locatorplus.gov,19,842
locatorplus.gov,20,967
locatorplus.gov,21,956
locatorplus.gov,22,772
locatorplus.gov,23,870
locatorplus.gov,24,765
locatorplus.gov,25,875
locatorplus.gov,26,835
locatorplus.gov,27,673
locatorplus.gov,28,844
locatorplus.gov,29,865
locatorplus.gov,30,737
locatorplus.gov,31,674
locatorplus.gov,32,727
locatorplus.gov,33,690
locatorplus.gov,34,789
locatorplus.gov,35,786
locatorplus.gov,36,811
locatorplus.gov,37,749
locatorplus.gov,38,854
locatorplus.gov,39,1008
locatorplus.gov,40,895
locatorplus.gov,41,866
locatorplus.gov,42,803
locatorplus.gov,43,796
locatorplus.gov,44,834
locatorplus.gov,45,792
locatorplus.gov,46,734
locatorplus.gov,47,748
locatorplus.gov,48,559
locatorplus.gov,49,773
locatorplus.gov,50,717
locatorplus.gov,51,746
locatorplus.gov,52,389
locatorplus.gov,53,217
medicaid.gov,1,75881
medicaid.gov,2,154641
medicaid.gov,3,149464
medicaid.gov,4,141788
medicaid.gov,5,156450
medicaid.gov,6,163161
medicaid.gov,7,157557
medicaid.gov,8,142627
medicaid.gov,9,150391
medicaid.gov,10,158181
medicaid.gov,11,173794
medicaid.gov,12,221536
medicaid.gov,13,200344
medicaid.gov,14,233345
medicaid.gov,15,183202
medicaid.gov,16,182330
medicaid.gov,17,182642
medicaid.gov,18,175037
medicaid.gov,19,152366
medicaid.gov,20,159117
medicaid.gov,21,143865
medicaid.gov,22,117817
medicaid.gov,23,130150
medicaid.gov,24,138880
medicaid.gov,25,131714
medicaid.gov,26,145700
medicaid.gov,27,132390
medicaid.gov,28,149018
medicaid.gov,29,153662
medicaid.gov,30,152965
medicaid.gov,31,150620
medicaid.gov,32,157921
medicaid.gov,33,158606
medicaid.gov,34,156074
medicaid.gov,35,177928
medicaid.gov,36,152337
medicaid.gov,37,143975
medicaid.gov,38,176645
medicaid.gov,39,175047
medicaid.gov,40,185591
medicaid.gov,41,171362
medicaid.gov,42,192608
medicaid.gov,43,197951
medicaid.gov,44,197193
medicaid.gov,45,187453
medicaid.gov,46,199299
medicaid.gov,47,196010
medicaid.gov,48,137241
medicaid.gov,49,207618
medicaid.gov,50,187647
medicaid.gov,51,164938
medicaid.gov,52,108761
medicaid.gov,53,90412
medicalcountermeasures.gov,15,104
medicalcountermeasures.gov,19,303
medicalcountermeasures.gov,29,172
medicalcountermeasures.gov,44,124
medicare.gov,1,782103
medicare.gov,2,1250286
medicare.gov,3,1208256
medicare.gov,4,1124671
medicare.gov,5,1200122
medicare.gov,6,1156937
medicare.gov,7,1222298
medicare.gov,8,1056120
medicare.gov,9,1181301
medicare.gov,10,1098791
medicare.gov,11,1246841
medicare.gov,12,1134923
medicare.gov,13,950456
medicare.gov,14,945918
medicare.gov,15,1295250
medicare.gov,16,1093680
medicare.gov,17,989100
medicare.gov,18,993306
medicare.gov,19,991216
medicare.gov,20,934662
medicare.gov,21,933385
medicare.gov,22,871046
medicare.gov,23,1008169
medicare.gov,24,997567
medicare.gov,25,967101
medicare.gov,26,1122737
medicare.gov,27,1033509
medicare.gov,28,1108646
medicare.gov,29,1086502
medicare.gov,30,1058046
medicare.gov,31,978590
medicare.gov,32,1031853
medicare.gov,33,1049112
medicare.gov,34,1019717
medicare.gov,35,1000568
medicare.gov,36,1092553
medicare.gov,37,1547984
medicare.gov,38,1388158
medicare.gov,39,1613562
medicare.gov,40,2020799
medicare.gov,41,2231853
medicare.gov,42,2438513
medicare.gov,43,2652557
medicare.gov,44,2468456
medicare.gov,45,2250112
medicare.gov,46,2564147
medicare.gov,47,2528891
medicare.gov,48,1962062
medicare.gov,49,3527612
medicare.gov,50,1744873
medicare.gov,51,1051139
medicare.gov,52,775309
medicare.gov,53,624333
medlineplus.gov,1,7078089
medlineplus.gov,2,11906774
medlineplus.gov,3,12079867
medlineplus.gov,4,12680142
medlineplus.gov,5,13096431
medlineplus.gov,6,12832539
medlineplus.gov,7,12306554
medlineplus.gov,8,12310481
medlineplus.gov,9,13776074
medlineplus.gov,10,14142876
medlineplus.gov,11,14106776
medlineplus.gov,12,12516060
medlineplus.gov,13,13543299
medlineplus.gov,14,13010272
medlineplus.gov,15,11417646
medlineplus.gov,16,12014777
medlineplus.gov,17,12952964
medlineplus.gov,18,13354758
medlineplus.gov,19,12695638
medlineplus.gov,20,13200694
medlineplus.gov,21,13126191
medlineplus.gov,22,12432815
medlineplus.gov,23,12293225
medlineplus.gov,24,12549376
medlineplus.gov,25,12593538
medlineplus.gov,26,13238982
medlineplus.gov,27,13218457
medlineplus.gov,28,13746166
medlineplus.gov,29,13973879
medlineplus.gov,30,13924709
medlineplus.gov,31,13720427
medlineplus.gov,32,13544517
medlineplus.gov,33,12876931
medlineplus.gov,34,13400656
medlineplus.gov,35,13608368
medlineplus.gov,36,13425803
medlineplus.gov,37,13675809
medlineplus.gov,38,13668265
medlineplus.gov,39,13946680
medlineplus.gov,40,12599544
medlineplus.gov,41,14215601
medlineplus.gov,42,14205119
medlineplus.gov,43,14566970
medlineplus.gov,44,14421907
medlineplus.gov,45,14147779
medlineplus.gov,46,14356516
medlineplus.gov,47,13987674
medlineplus.gov,48,13382430
medlineplus.gov,49,12897390
medlineplus.gov,50,11966921
medlineplus.gov,51,11303140
medlineplus.gov,52,8980191
medlineplus.gov,53,5700784
mentalhealth.gov,1,7618
mentalhealth.gov,2,17831
mentalhealth.gov,3,25198
mentalhealth.gov,4,32142
mentalhealth.gov,5,36004
mentalhealth.gov,6,37020
mentalhealth.gov,7,38229
mentalhealth.gov,8,35542
mentalhealth.gov,9,38773
mentalhealth.gov,10,38693
mentalhealth.gov,11,33159
mentalhealth.gov,12,24420
mentalhealth.gov,13,27446
mentalhealth.gov,14,28888
mentalhealth.gov,15,27794
mentalhealth.gov,16,30385
mentalhealth.gov,17,33309
mentalhealth.gov,18,35215
mentalhealth.gov,19,34100
mentalhealth.gov,20,30250
mentalhealth.gov,21,28877
mentalhealth.gov,22,26292
mentalhealth.gov,23,27023
mentalhealth.gov,24,27172
mentalhealth.gov,25,27699
mentalhealth.gov,26,31891
mentalhealth.gov,27,28914
mentalhealth.gov,28,30142
mentalhealth.gov,29,30995
mentalhealth.gov,30,33123
mentalhealth.gov,31,32128
mentalhealth.gov,32,28912
mentalhealth.gov,33,29928
mentalhealth.gov,34,31522
mentalhealth.gov,35,37881
mentalhealth.gov,36,39850
mentalhealth.gov,37,44890
mentalhealth.gov,38,49508
mentalhealth.gov,39,51405
mentalhealth.gov,40,54779
mentalhealth.gov,41,75043
mentalhealth.gov,42,65649
mentalhealth.gov,43,61282
mentalhealth.gov,44,57903
mentalhealth.gov,45,58790
mentalhealth.gov,46,58741
mentalhealth.gov,47,58229
mentalhealth.gov,48,48710
mentalhealth.gov,49,57939
mentalhealth.gov,50,50557
mentalhealth.gov,51,39063
mentalhealth.gov,52,19494
mentalhealth.gov,53,11649
mymedicare.gov,1,271238
mymedicare.gov,2,638865
mymedicare.gov,3,471708
mymedicare.gov,4,433662
mymedicare.gov,5,458842
mymedicare.gov,6,609069
mymedicare.gov,7,470842
mymedicare.gov,8,391483
mymedicare.gov,9,389178
mymedicare.gov,10,518703
mymedicare.gov,11,419993
mymedicare.gov,12,357195
mymedicare.gov,13,327371
mymedicare.gov,14,319002
mymedicare.gov,15,451809
mymedicare.gov,16,350956
mymedicare.gov,17,300984
mymedicare.gov,18,386029
mymedicare.gov,19,384357
mymedicare.gov,20,317987
mymedicare.gov,21,519058
mymedicare.gov,22,326792
mymedicare.gov,23,415312
mymedicare.gov,24,357507
mymedicare.gov,25,323862
mymedicare.gov,26,321830
mymedicare.gov,27,280329
mymedicare.gov,28,490692
mymedicare.gov,29,187772
mymedicare.gov,30,9418
mymedicare.gov,31,10267
mymedicare.gov,32,12682
mymedicare.gov,33,10314
mymedicare.gov,34,9595
mymedicare.gov,35,8227
mymedicare.gov,36,9195
mymedicare.gov,37,10718
mymedicare.gov,38,8977
mymedicare.gov,39,8933
mymedicare.gov,40,7883
mymedicare.gov,41,10046
mymedicare.gov,42,11160
mymedicare.gov,43,12003
mymedicare.gov,44,11150
mymedicare.gov,45,10987
mymedicare.gov,46,13053
mymedicare.gov,47,12571
mymedicare.gov,48,10096
mymedicare.gov,49,23324
mymedicare.gov,50,18506
mymedicare.gov,51,5934
mymedicare.gov,52,3616
mymedicare.gov,53,3531
nih.gov,1,169014
nih.gov,2,299939
nih.gov,3,316242
nih.gov,4,323791
nih.gov,5,339593
nih.gov,6,361603
nih.gov,7,356629
nih.gov,8,305735
nih.gov,9,486991
nih.gov,10,488672
nih.gov,11,599935
nih.gov,12,2491740
nih.gov,13,1542528
nih.gov,14,1105894
nih.gov,15,1129179
nih.gov,16,1608163
nih.gov,17,791882
nih.gov,18,645827
nih.gov,19,587435
nih.gov,20,699792
nih.gov,21,525710
nih.gov,22,371536
nih.gov,23,374100
nih.gov,24,361700
nih.gov,25,349795
nih.gov,26,375510
nih.gov,27,388694
nih.gov,28,466157
nih.gov,29,578289
nih.gov,30,489275
nih.gov,31,888940
nih.gov,32,564083
nih.gov,33,470241
nih.gov,34,393185
nih.gov,35,369121
nih.gov,36,457955
nih.gov,37,405949
nih.gov,38,401365
nih.gov,39,504835
nih.gov,40,437633
nih.gov,41,466789
nih.gov,42,405041
nih.gov,43,500027
nih.gov,44,461659
nih.gov,45,391772
nih.gov,46,443270
nih.gov,47,548150
nih.gov,48,403517
nih.gov,49,467577
nih.gov,50,466073
nih.gov,51,497044
nih.gov,52,371824
nih.gov,53,302031
organdonor.gov,1,11194
organdonor.gov,2,19768
organdonor.gov,3,24360
organdonor.gov,4,22125
organdonor.gov,5,23302
organdonor.gov,6,23162
organdonor.gov,7,27896
organdonor.gov,8,26536
organdonor.gov,9,24932
organdonor.gov,10,28355
organdonor.gov,11,21900
organdonor.gov,12,18861
organdonor.gov,13,20471
organdonor.gov,14,21484
organdonor.gov,15,23166
organdonor.gov,16,25845
organdonor.gov,17,34926
organdonor.gov,18,28465
organdonor.gov,19,23241
organdonor.gov,20,24768
organdonor.gov,21,24718
organdonor.gov,22,18648
organdonor.gov,23,16302
organdonor.gov,24,17921
organdonor.gov,25,19157
organdonor.gov,26,22414
organdonor.gov,27,20789
organdonor.gov,28,20809
organdonor.gov,29,30602
organdonor.gov,30,28154
organdonor.gov,31,23472
organdonor.gov,32,20642
organdonor.gov,33,25628
organdonor.gov,34,32587
organdonor.gov,35,39697
organdonor.gov,36,14405
organdonor.gov,37,18862
organdonor.gov,38,23196
organdonor.gov,39,22704
organdonor.gov,40,20503
organdonor.gov,41,26734
organdonor.gov,42,21641
organdonor.gov,43,20694
organdonor.gov,44,21205
organdonor.gov,45,21889
organdonor.gov,46,24231
organdonor.gov,47,26392
organdonor.gov,48,20980
organdonor.gov,49,23326
organdonor.gov,50,20703
organdonor.gov,51,18546
organdonor.gov,52,11423
organdonor.gov,53,6869
psc.gov,35,462
psc.gov,36,2548
psc.gov,37,2336
psc.gov,38,2933
psc.gov,39,2779
psc.gov,40,2764
psc.gov,41,2465
psc.gov,42,1932
psc.gov,43,1843
psc.gov,44,1841
psc.gov,45,1877
psc.gov,46,1577
psc.gov,47,1837
psc.gov,48,1409
psc.gov,49,1936
psc.gov,50,15415
psc.gov,51,2924
psc.gov,52,1599
psc.gov,53,1385
recoverymonth.gov,1,1366
recoverymonth.gov,2,2514
recoverymonth.gov,3,2491
recoverymonth.gov,4,2332
recoverymonth.gov,5,2566
recoverymonth.gov,6,2698
recoverymonth.gov,7,2789
recoverymonth.gov,8,2583
recoverymonth.gov,9,2685
recoverymonth.gov,10,2602
recoverymonth.gov,11,2301
recoverymonth.gov,12,1979
recoverymonth.gov,13,2277
recoverymonth.gov,14,1951
recoverymonth.gov,15,1761
recoverymonth.gov,16,1975
recoverymonth.gov,17,2029
recoverymonth.gov,18,1804
recoverymonth.gov,19,1909
recoverymonth.gov,20,1929
recoverymonth.gov,21,2437
recoverymonth.gov,22,2439
recoverymonth.gov,23,2260
recoverymonth.gov,24,2320
recoverymonth.gov,25,2692
recoverymonth.gov,26,3070
recoverymonth.gov,27,2469
recoverymonth.gov,28,2791
recoverymonth.gov,29,3617
recoverymonth.gov,30,3858
recoverymonth.gov,31,3772
recoverymonth.gov,32,3678
recoverymonth.gov,33,4346
recoverymonth.gov,34,5337
recoverymonth.gov,35,7130
recoverymonth.gov,36,22841
recoverymonth.gov,37,11489
recoverymonth.gov,38,9193
recoverymonth.gov,39,6617
recoverymonth.gov,40,2602
recoverymonth.gov,41,996
recoverymonth.gov,42,844
recoverymonth.gov,43,765
recoverymonth.gov,44,712
recoverymonth.gov,45,789
recoverymonth.gov,46,859
recoverymonth.gov,47,798
recoverymonth.gov,48,393
recoverymonth.gov,49,915
recoverymonth.gov,50,542
recoverymonth.gov,51,400
samhsa.gov,1,123695
samhsa.gov,2,238487
samhsa.gov,3,250919
samhsa.gov,4,263295
samhsa.gov,5,297630
samhsa.gov,6,312952
samhsa.gov,7,298243
samhsa.gov,8,300663
samhsa.gov,9,327309
samhsa.gov,10,323556
samhsa.gov,11,300670
samhsa.gov,12,291544
samhsa.gov,13,322170
samhsa.gov,14,324241
samhsa.gov,15,312482
samhsa.gov,16,317208
samhsa.gov,17,319436
samhsa.gov,18,334579
samhsa.gov,19,302630
samhsa.gov,20,305099
samhsa.gov,21,263852
samhsa.gov,22,235348
samhsa.gov,23,239676
samhsa.gov,24,248303
samhsa.gov,25,242280
samhsa.gov,26,252688
samhsa.gov,27,225386
samhsa.gov,28,252645
samhsa.gov,29,278086
samhsa.gov,30,273228
samhsa.gov,31,258838
samhsa.gov,32,254560
samhsa.gov,33,252595
samhsa.gov,34,257975
samhsa.gov,35,274358
samhsa.gov,36,290210
samhsa.gov,37,295332
samhsa.gov,38,309667
samhsa.gov,39,305638
samhsa.gov,40,307496
samhsa.gov,41,294911
samhsa.gov,42,252914
samhsa.gov,43,268659
samhsa.gov,44,268510
samhsa.gov,45,262259
samhsa.gov,46,280428
samhsa.gov,47,272942
samhsa.gov,48,209969
samhsa.gov,49,274977
samhsa.gov,50,266331
samhsa.gov,51,237336
samhsa.gov,52,164068
samhsa.gov,53,110997
selectagents.gov,38,2978
selectagents.gov,39,4546
selectagents.gov,40,3337
selectagents.gov,41,3510
selectagents.gov,42,3573
selectagents.gov,43,3120
selectagents.gov,44,2977
selectagents.gov,45,2937
selectagents.gov,46,3045
selectagents.gov,47,2871
selectagents.gov,48,1999
selectagents.gov,49,3406
selectagents.gov,50,2989
selectagents.gov,51,2786
selectagents.gov,52,1292
selectagents.gov,53,1133
smokefree.gov,1,43628
smokefree.gov,2,59382
smokefree.gov,3,56270
smokefree.gov,4,54711
smokefree.gov,5,56983
smokefree.gov,6,60332
smokefree.gov,7,104850
smokefree.gov,8,105789
smokefree.gov,9,113945
smokefree.gov,10,108812
smokefree.gov,11,100333
smokefree.gov,12,92502
smokefree.gov,13,87035
smokefree.gov,14,94032
smokefree.gov,15,120877
smokefree.gov,16,126555
smokefree.gov,17,102745
smokefree.gov,18,95401
smokefree.gov,19,40509
smokefree.gov,20,37931
smokefree.gov,21,33537
smokefree.gov,22,31873
smokefree.gov,23,30587
smokefree.gov,24,33471
smokefree.gov,25,35474
smokefree.gov,26,42531
smokefree.gov,27,41325
smokefree.gov,28,44454
smokefree.gov,29,44709
smokefree.gov,30,43651
smokefree.gov,31,46329
smokefree.gov,32,47030
smokefree.gov,33,57698
smokefree.gov,34,60481
smokefree.gov,35,49507
smokefree.gov,36,46993
smokefree.gov,37,47453
smokefree.gov,38,48487
smokefree.gov,39,46666
smokefree.gov,40,48120
smokefree.gov,41,51323
smokefree.gov,42,53591
smokefree.gov,43,53867
smokefree.gov,44,54841
smokefree.gov,45,56630
smokefree.gov,46,59526
smokefree.gov,47,63003
smokefree.gov,48,53664
smokefree.gov,49,54902
smokefree.gov,50,38669
smokefree.gov,51,32352
smokefree.gov,52,24187
smokefree.gov,53,17279
stopalcoholabuse.gov,34,104
stopalcoholabuse.gov,37,112
stopalcoholabuse.gov,38,239
stopalcoholabuse.gov,39,229
stopalcoholabuse.gov,41,451
stopalcoholabuse.gov,42,545
stopalcoholabuse.gov,43,350
stopalcoholabuse.gov,44,528
stopalcoholabuse.gov,45,351
stopalcoholabuse.gov,46,492
stopalcoholabuse.gov,47,241
stopalcoholabuse.gov,48,422
stopalcoholabuse.gov,49,780
stopalcoholabuse.gov,50,813
stopalcoholabuse.gov,51,556
stopalcoholabuse.gov,52,210
stopalcoholabuse.gov,53,318
stopbullying.gov,1,32271
stopbullying.gov,2,95927
stopbullying.gov,3,109790
stopbullying.gov,4,105143
stopbullying.gov,5,126480
stopbullying.gov,6,132209
stopbullying.gov,7,135222
stopbullying.gov,8,141459
stopbullying.gov,9,156819
stopbullying.gov,10,154454
stopbullying.gov,11,122834
stopbullying.gov,12,65340
stopbullying.gov,13,70569
stopbullying.gov,14,73980
stopbullying.gov,15,68229
stopbullying.gov,16,76884
stopbullying.gov,17,86217
stopbullying.gov,18,75206
stopbullying.gov,19,67401
stopbullying.gov,20,64932
stopbullying.gov,21,56231
stopbullying.gov,22,51383
stopbullying.gov,23,50413
stopbullying.gov,24,40980
stopbullying.gov,25,36276
stopbullying.gov,26,40356
stopbullying.gov,27,33966
stopbullying.gov,28,36333
stopbullying.gov,29,38523
stopbullying.gov,30,41832
stopbullying.gov,31,37772
stopbullying.gov,32,37354
stopbullying.gov,33,40880
stopbullying.gov,34,44576
stopbullying.gov,35,55918
stopbullying.gov,36,56395
stopbullying.gov,37,68213
stopbullying.gov,38,70305
stopbullying.gov,39,63783
stopbullying.gov,40,83534
stopbullying.gov,41,114837
stopbullying.gov,42,113228
stopbullying.gov,43,119305
stopbullying.gov,44,107735
stopbullying.gov,45,103541
stopbullying.gov,46,104768
stopbullying.gov,47,111300
stopbullying.gov,48,63210
stopbullying.gov,49,85911
stopbullying.gov,50,73318
stopbullying.gov,51,69291
stopbullying.gov,52,29050
stopbullying.gov,53,15800
tox21.gov,41,416
usability.gov,1,13827
usability.gov,2,30555
usability.gov,3,32929
usability.gov,4,34244
usability.gov,5,35231
usability.gov,6,38384
usability.gov,7,36825
usability.gov,8,36529
usability.gov,9,37965
usability.gov,10,37426
usability.gov,11,33493
usability.gov,12,29490
usability.gov,13,31850
usability.gov,14,34145
usability.gov,15,32949
usability.gov,16,35591
usability.gov,17,36640
usability.gov,18,34864
usability.gov,19,35049
usability.gov,20,34234
usability.gov,21,32095
usability.gov,22,30666
usability.gov,23,29817
usability.gov,24,31050
usability.gov,25,30393
usability.gov,26,30994
usability.gov,27,28569
usability.gov,28,29730
usability.gov,29,30967
usability.gov,30,30729
usability.gov,31,28784
usability.gov,32,28957
usability.gov,33,30013
usability.gov,34,32520
usability.gov,35,32104
usability.gov,36,33234
usability.gov,37,37064
usability.gov,38,39939
usability.gov,39,41162
usability.gov,40,40657
usability.gov,41,41938
usability.gov,42,42344
usability.gov,43,15090
usphs.gov,26,4780
usphs.gov,27,13669
usphs.gov,28,11718
usphs.gov,29,12114
usphs.gov,30,10794
usphs.gov,31,10637
usphs.gov,32,10046
usphs.gov,33,9637
usphs.gov,34,10014
usphs.gov,35,10457
usphs.gov,36,13015
usphs.gov,37,12717
usphs.gov,38,14467
usphs.gov,39,15388
usphs.gov,40,11368
usphs.gov,41,8517
usphs.gov,42,7985
usphs.gov,43,9259
usphs.gov,44,8135
usphs.gov,45,7639
usphs.gov,46,16240
usphs.gov,47,10979
usphs.gov,48,7750
usphs.gov,49,9483
usphs.gov,50,9069
usphs.gov,51,7968
usphs.gov,52,5938
usphs.gov,53,5127
uspreventiveservicestaskforce.org,37,32950
uspreventiveservicestaskforce.org,38,49773
uspreventiveservicestaskforce.org,39,54776
uspreventiveservicestaskforce.org,40,51126
