domain,week,visits
cuidadodesalud.gov,25,69768
cuidadodesalud.gov,26,71673
cuidadodesalud.gov,27,55713
cuidadodesalud.gov,28,61546
cuidadodesalud.gov,29,63572
cuidadodesalud.gov,30,77374
cuidadodesalud.gov,31,94109
cuidadodesalud.gov,32,121960
cuidadodesalud.gov,33,42450
cuidadodesalud.gov,34,43168
cuidadodesalud.gov,35,40227
cuidadodesalud.gov,36,38287
cuidadodesalud.gov,37,40871
cuidadodesalud.gov,38,40488
cuidadodesalud.gov,39,42665
cuidadodesalud.gov,40,41941
cuidadodesalud.gov,41,49319
cuidadodesalud.gov,42,55025
cuidadodesalud.gov,43,100894
cuidadodesalud.gov,44,158054
cuidadodesalud.gov,45,155876
cuidadodesalud.gov,46,142960
cuidadodesalud.gov,47,110558
cuidadodesalud.gov,48,157264
cuidadodesalud.gov,49,168784
cuidadodesalud.gov,50,188145
cuidadodesalud.gov,51,79157
cuidadodesalud.gov,52,74488
cuidadodesalud.gov,53,7580
cwoutcomes.acf.hhs.gov,4,230
cwoutcomes.acf.hhs.gov,22,155
cwoutcomes.acf.hhs.gov,44,191
d9stage.samhsa.gov,36,129
d9stage.samhsa.gov,38,109
dailymed.nlm.nih.gov,1,263348
dailymed.nlm.nih.gov,2,263754
dailymed.nlm.nih.gov,3,262757
dailymed.nlm.nih.gov,4,271898
dailymed.nlm.nih.gov,5,272962
dailymed.nlm.nih.gov,6,270040
dailymed.nlm.nih.gov,7,265137
dailymed.nlm.nih.gov,8,274494
dailymed.nlm.nih.gov,9,274937
dailymed.nlm.nih.gov,10,273884
dailymed.nlm.nih.gov,11,267929
dailymed.nlm.nih.gov,12,272498
dailymed.nlm.nih.gov,13,258145
dailymed.nlm.nih.gov,14,272457
dailymed.nlm.nih.gov,15,284563
dailymed.nlm.nih.gov,16,288590
dailymed.nlm.nih.gov,17,284899
dailymed.nlm.nih.gov,18,278974
dailymed.nlm.nih.gov,19,279015
dailymed.nlm.nih.gov,20,282820
dailymed.nlm.nih.gov,21,278643
dailymed.nlm.nih.gov,22,256590
dailymed.nlm.nih.gov,23,279190
dailymed.nlm.nih.gov,24,298314
dailymed.nlm.nih.gov,25,285297
dailymed.nlm.nih.gov,26,259594
dailymed.nlm.nih.gov,27,238036
dailymed.nlm.nih.gov,28,251784
dailymed.nlm.nih.gov,29,245531
dailymed.nlm.nih.gov,30,241164
dailymed.nlm.nih.gov,31,235612
dailymed.nlm.nih.gov,32,237405
dailymed.nlm.nih.gov,33,235716
dailymed.nlm.nih.gov,34,258803
dailymed.nlm.nih.gov,35,238432
dailymed.nlm.nih.gov,36,248292
dailymed.nlm.nih.gov,37,247589
dailymed.nlm.nih.gov,38,245555
dailymed.nlm.nih.gov,39,240349
dailymed.nlm.nih.gov,40,245705
dailymed.nlm.nih.gov,41,244733
dailymed.nlm.nih.gov,42,250556
dailymed.nlm.nih.gov,43,246964
dailymed.nlm.nih.gov,44,242411
dailymed.nlm.nih.gov,45,249252
dailymed.nlm.nih.gov,46,259414
dailymed.nlm.nih.gov,47,209056
dailymed.nlm.nih.gov,48,254990
dailymed.nlm.nih.gov,49,259087
dailymed.nlm.nih.gov,50,248546
dailymed.nlm.nih.gov,51,216122
dailymed.nlm.nih.gov,52,178127
dailymed.nlm.nih.gov,53,62410
dash.nichd.nih.gov,7,101
dash.nichd.nih.gov,9,232
dash.nichd.nih.gov,11,281
dash.nichd.nih.gov,26,314
dash.nichd.nih.gov,27,226
dash.nichd.nih.gov,28,572
dash.nichd.nih.gov,29,609
dash.nichd.nih.gov,30,570
dash.nichd.nih.gov,31,224
dash.nichd.nih.gov,32,438
dash.nichd.nih.gov,33,104
dash.nichd.nih.gov,34,257
dash.nichd.nih.gov,35,252
dash.nichd.nih.gov,36,234
dash.nichd.nih.gov,37,681
dash.nichd.nih.gov,38,372
dash.nichd.nih.gov,39,403
dash.nichd.nih.gov,40,605
dash.nichd.nih.gov,41,562
dash.nichd.nih.gov,42,429
dash.nichd.nih.gov,50,294
dashboard.healthit.gov,1,510
dashboard.healthit.gov,2,832
dashboard.healthit.gov,3,994
dashboard.healthit.gov,4,1298
dashboard.healthit.gov,5,2964
dashboard.healthit.gov,6,1058
dashboard.healthit.gov,7,1029
dashboard.healthit.gov,8,969
dashboard.healthit.gov,9,1193
dashboard.healthit.gov,10,982
dashboard.healthit.gov,11,969
dashboard.healthit.gov,12,2796
dashboard.healthit.gov,13,3821
dashboard.healthit.gov,14,2504
dashboard.healthit.gov,15,3034
dashboard.healthit.gov,16,1527
dashboard.healthit.gov,17,1075
dashboard.healthit.gov,18,1847
dashboard.healthit.gov,19,2476
dashboard.healthit.gov,20,2399
dashboard.healthit.gov,21,2305
dashboard.healthit.gov,22,3481
dashboard.healthit.gov,23,2211
dashboard.healthit.gov,24,1954
dashboard.healthit.gov,25,2088
dashboard.healthit.gov,26,2055
dashboard.healthit.gov,27,2182
dashboard.healthit.gov,28,2149
dashboard.healthit.gov,29,1977
dashboard.healthit.gov,30,2420
dashboard.healthit.gov,31,3927
dashboard.healthit.gov,32,1377
dashboard.healthit.gov,43,926
dashboard.healthit.gov,49,357
data.cdc.gov,1,48303
data.cdc.gov,2,43934
data.cdc.gov,3,48571
data.cdc.gov,4,47650
data.cdc.gov,5,39630
data.cdc.gov,6,39808
data.cdc.gov,7,36510
data.cdc.gov,8,44152
data.cdc.gov,9,47501
data.cdc.gov,10,49358
data.cdc.gov,11,46553
data.cdc.gov,12,46841
data.cdc.gov,13,45820
data.cdc.gov,14,46479
data.cdc.gov,15,49498
data.cdc.gov,16,46755
data.cdc.gov,17,37502
data.cdc.gov,18,32162
data.cdc.gov,19,27328
data.cdc.gov,20,25684
data.cdc.gov,21,23211
data.cdc.gov,22,23950
data.cdc.gov,23,23430
data.cdc.gov,24,23570
data.cdc.gov,25,25582
data.cdc.gov,26,22545
data.cdc.gov,27,22416
data.cdc.gov,28,29562
data.cdc.gov,29,41614
data.cdc.gov,30,62970
data.cdc.gov,31,69900
data.cdc.gov,32,73686
data.cdc.gov,33,67859
data.cdc.gov,34,67647
data.cdc.gov,35,56263
data.cdc.gov,36,57188
data.cdc.gov,37,58244
data.cdc.gov,38,50132
data.cdc.gov,39,44906
data.cdc.gov,40,40424
data.cdc.gov,41,36594
data.cdc.gov,42,35215
data.cdc.gov,43,35677
data.cdc.gov,44,39340
data.cdc.gov,45,39604
data.cdc.gov,46,33454
data.cdc.gov,47,33968
data.cdc.gov,48,42158
data.cdc.gov,49,39311
data.cdc.gov,50,52287
data.cdc.gov,51,40207
data.cdc.gov,52,33609
data.cdc.gov,53,20038
data.cms.gov,1,80243
data.cms.gov,2,82257
data.cms.gov,3,92077
data.cms.gov,4,93640
data.cms.gov,5,85925
data.cms.gov,6,85474
data.cms.gov,7,92195
data.cms.gov,8,94074
data.cms.gov,9,93869
data.cms.gov,10,98610
data.cms.gov,11,87693
data.cms.gov,12,85747
data.cms.gov,13,81542
data.cms.gov,14,87503
data.cms.gov,15,86694
data.cms.gov,16,85105
data.cms.gov,17,87123
data.cms.gov,18,84324
data.cms.gov,19,84798
data.cms.gov,20,80569
data.cms.gov,21,78898
data.cms.gov,22,69331
data.cms.gov,23,84968
data.cms.gov,24,85310
data.cms.gov,25,81671
data.cms.gov,26,76809
data.cms.gov,27,72511
data.cms.gov,28,82107
data.cms.gov,29,93779
data.cms.gov,30,105687
data.cms.gov,31,98439
data.cms.gov,32,97899
data.cms.gov,33,98300
data.cms.gov,34,95188
data.cms.gov,35,89018
data.cms.gov,36,78176
data.cms.gov,37,89296
data.cms.gov,38,93700
data.cms.gov,39,91257
data.cms.gov,40,86050
data.cms.gov,41,82076
data.cms.gov,42,83700
data.cms.gov,43,86155
data.cms.gov,44,83440
data.cms.gov,45,86476
data.cms.gov,46,86275
data.cms.gov,47,54510
data.cms.gov,48,82838
data.cms.gov,49,79750
data.cms.gov,50,96439
data.cms.gov,51,70972
data.cms.gov,52,52192
data.cms.gov,53,6609
data.healthcare.gov,1,1287
data.healthcare.gov,2,1665
data.healthcare.gov,3,1333
data.healthcare.gov,4,1545
data.healthcare.gov,5,1828
data.healthcare.gov,6,2683
data.healthcare.gov,7,1899
data.healthcare.gov,8,2214
data.healthcare.gov,9,2046
data.healthcare.gov,10,1998
data.healthcare.gov,11,1793
data.healthcare.gov,12,1897
data.healthcare.gov,13,1743
data.healthcare.gov,14,2479
data.healthcare.gov,15,2787
data.healthcare.gov,16,2121
data.healthcare.gov,17,1932
data.healthcare.gov,18,1990
data.healthcare.gov,19,1703
data.healthcare.gov,20,1839
data.healthcare.gov,21,1976
data.healthcare.gov,22,2582
data.healthcare.gov,23,2271
data.healthcare.gov,24,2053
data.healthcare.gov,25,2028
data.healthcare.gov,26,1938
data.healthcare.gov,27,2000
data.healthcare.gov,28,2733
data.healthcare.gov,29,2575
data.healthcare.gov,30,3476
data.healthcare.gov,31,2201
data.healthcare.gov,32,1999
data.healthcare.gov,33,2020
data.healthcare.gov,34,1982
data.healthcare.gov,48,463
data.healthcare.gov,49,4431
data.healthcare.gov,50,4015
data.healthcare.gov,51,2980
data.healthcare.gov,52,3382
data.hrsa.gov,1,59223
data.hrsa.gov,2,89177
data.hrsa.gov,3,91164
data.hrsa.gov,4,87671
data.hrsa.gov,5,80691
data.hrsa.gov,6,76290
data.hrsa.gov,7,65715
data.hrsa.gov,8,78680
data.hrsa.gov,9,109141
data.hrsa.gov,10,90372
data.hrsa.gov,11,84883
data.hrsa.gov,12,102424
data.hrsa.gov,13,90052
data.hrsa.gov,14,119996
data.hrsa.gov,15,110594
data.hrsa.gov,16,98917
data.hrsa.gov,17,109475
data.hrsa.gov,18,98943
data.hrsa.gov,19,94277
data.hrsa.gov,20,78076
data.hrsa.gov,21,106585
data.hrsa.gov,22,106688
data.hrsa.gov,23,83465
data.hrsa.gov,24,79228
data.hrsa.gov,25,81937
data.hrsa.gov,26,96701
data.hrsa.gov,27,77368
data.hrsa.gov,28,62388
data.hrsa.gov,29,57134
data.hrsa.gov,30,83674
data.hrsa.gov,31,91097
data.hrsa.gov,32,94522
data.hrsa.gov,33,56310
data.hrsa.gov,34,103640
data.hrsa.gov,35,92455
data.hrsa.gov,36,98840
data.hrsa.gov,37,118596
data.hrsa.gov,38,116610
data.hrsa.gov,39,117274
data.hrsa.gov,40,99529
data.hrsa.gov,41,54855
data.hrsa.gov,42,97248
data.hrsa.gov,43,81773
data.hrsa.gov,44,106950
data.hrsa.gov,45,80778
data.hrsa.gov,46,84799
data.hrsa.gov,47,72444
data.hrsa.gov,48,83681
data.hrsa.gov,49,55506
data.hrsa.gov,50,61899
data.hrsa.gov,51,90717
data.hrsa.gov,52,72656
data.hrsa.gov,53,10164
data.medicaid.gov,1,6330
data.medicaid.gov,2,6071
data.medicaid.gov,3,5833
data.medicaid.gov,4,6421
data.medicaid.gov,5,7362
data.medicaid.gov,6,7349
data.medicaid.gov,7,7048
data.medicaid.gov,8,7116
data.medicaid.gov,9,7584
data.medicaid.gov,10,7442
data.medicaid.gov,11,7179
data.medicaid.gov,12,7046
data.medicaid.gov,13,6073
data.medicaid.gov,14,6576
data.medicaid.gov,15,5912
data.medicaid.gov,16,6193
data.medicaid.gov,17,6072
data.medicaid.gov,18,6087
data.medicaid.gov,19,6180
data.medicaid.gov,20,5698
data.medicaid.gov,21,5980
data.medicaid.gov,22,5979
data.medicaid.gov,23,6518
data.medicaid.gov,24,6367
data.medicaid.gov,25,7395
data.medicaid.gov,26,6947
data.medicaid.gov,27,6235
data.medicaid.gov,28,7099
data.medicaid.gov,29,7149
data.medicaid.gov,30,6614
data.medicaid.gov,31,6231
data.medicaid.gov,32,6106
data.medicaid.gov,33,5972
data.medicaid.gov,34,3697
data.medicaid.gov,48,1586
data.medicaid.gov,49,5288
data.medicaid.gov,50,9038
data.medicaid.gov,51,4966
data.medicaid.gov,52,2976
data.medicaid.gov,53,761
data.staging.hrsa.gov,1,111
data.test.hrsa.gov,10,118
datadashboard.fda.gov,1,2343
datadashboard.fda.gov,2,1762
datadashboard.fda.gov,3,1779
datadashboard.fda.gov,4,1803
datadashboard.fda.gov,5,1897
datadashboard.fda.gov,6,2102
datadashboard.fda.gov,7,1900
datadashboard.fda.gov,8,1998
datadashboard.fda.gov,9,2162
datadashboard.fda.gov,10,2298
datadashboard.fda.gov,11,2140
datadashboard.fda.gov,12,2113
datadashboard.fda.gov,13,1806
datadashboard.fda.gov,14,1778
datadashboard.fda.gov,15,1950
datadashboard.fda.gov,16,2956
datadashboard.fda.gov,17,2064
datadashboard.fda.gov,18,1976
datadashboard.fda.gov,19,1899
datadashboard.fda.gov,20,1980
datadashboard.fda.gov,21,1879
datadashboard.fda.gov,22,2076
datadashboard.fda.gov,23,2337
datadashboard.fda.gov,24,2156
datadashboard.fda.gov,25,3887
datadashboard.fda.gov,26,1811
datadashboard.fda.gov,27,1555
datadashboard.fda.gov,28,1766
datadashboard.fda.gov,29,2017
datadashboard.fda.gov,30,2212
datadashboard.fda.gov,31,2114
datadashboard.fda.gov,32,2154
datadashboard.fda.gov,33,2435
datadashboard.fda.gov,34,2633
datadashboard.fda.gov,35,2331
datadashboard.fda.gov,36,2083
datadashboard.fda.gov,37,2438
datadashboard.fda.gov,38,3440
datadashboard.fda.gov,39,6003
datadashboard.fda.gov,40,6155
datadashboard.fda.gov,41,5896
datadashboard.fda.gov,42,6029
datadashboard.fda.gov,43,6175
datadashboard.fda.gov,44,5724
datadashboard.fda.gov,45,6400
datadashboard.fda.gov,46,9102
datadashboard.fda.gov,47,5820
datadashboard.fda.gov,48,6738
datadashboard.fda.gov,49,6045
datadashboard.fda.gov,50,6087
datadashboard.fda.gov,51,4357
datadashboard.fda.gov,52,2731
datafiles.samhsa.gov,1,1912
datafiles.samhsa.gov,2,2142
datafiles.samhsa.gov,3,2579
datafiles.samhsa.gov,4,3246
datafiles.samhsa.gov,5,3586
datafiles.samhsa.gov,6,3565
datafiles.samhsa.gov,7,3628
datafiles.samhsa.gov,8,3900
datafiles.samhsa.gov,9,3811
datafiles.samhsa.gov,10,3837
datafiles.samhsa.gov,11,3851
datafiles.samhsa.gov,12,3760
datafiles.samhsa.gov,13,3490
datafiles.samhsa.gov,14,3813
datafiles.samhsa.gov,15,4214
datafiles.samhsa.gov,16,3993
datafiles.samhsa.gov,17,3912
datafiles.samhsa.gov,18,3535
datafiles.samhsa.gov,19,3034
datafiles.samhsa.gov,20,1913
datafiles.samhsa.gov,21,2431
datafiles.samhsa.gov,22,1775
datafiles.samhsa.gov,23,1754
datafiles.samhsa.gov,24,2059
datafiles.samhsa.gov,25,2171
datafiles.samhsa.gov,26,1769
datafiles.samhsa.gov,27,1689
datafiles.samhsa.gov,28,1790
datafiles.samhsa.gov,29,1874
datafiles.samhsa.gov,30,2008
datafiles.samhsa.gov,31,1838
datafiles.samhsa.gov,32,1861
datafiles.samhsa.gov,33,1821
datafiles.samhsa.gov,34,2395
datafiles.samhsa.gov,35,2550
datafiles.samhsa.gov,36,3100
datafiles.samhsa.gov,37,3575
datafiles.samhsa.gov,38,3471
datafiles.samhsa.gov,39,3762
datafiles.samhsa.gov,40,3658
datafiles.samhsa.gov,41,3290
datafiles.samhsa.gov,42,3299
datafiles.samhsa.gov,43,3583
datafiles.samhsa.gov,44,3525
datafiles.samhsa.gov,45,4030
datafiles.samhsa.gov,46,3753
datafiles.samhsa.gov,47,2974
datafiles.samhsa.gov,48,3856
datafiles.samhsa.gov,49,3268
datafiles.samhsa.gov,50,2425
datafiles.samhsa.gov,51,1197
datafiles.samhsa.gov,52,762
datafiles.samhsa.gov,53,419
dataportal-dprp.services.cdc.gov,1,287
dataportal-dprp.services.cdc.gov,2,328
dataportal-dprp.services.cdc.gov,3,499
dataportal-dprp.services.cdc.gov,4,693
dataportal-dprp.services.cdc.gov,5,382
dataportal-dprp.services.cdc.gov,7,224
dataportal-dprp.services.cdc.gov,8,409
dataportal-dprp.services.cdc.gov,9,249
dataportal-dprp.services.cdc.gov,11,249
dataportal-dprp.services.cdc.gov,12,333
dataportal-dprp.services.cdc.gov,13,362
dataportal-dprp.services.cdc.gov,15,216
dataportal-dprp.services.cdc.gov,16,502
dataportal-dprp.services.cdc.gov,17,586
dataportal-dprp.services.cdc.gov,18,249
dataportal-dprp.services.cdc.gov,20,134
dataportal-dprp.services.cdc.gov,21,213
datascience.cancer.gov,1,2137
datascience.cancer.gov,2,2376
datascience.cancer.gov,3,2182
datascience.cancer.gov,4,2703
datascience.cancer.gov,5,2703
datascience.cancer.gov,6,2422
datascience.cancer.gov,7,2219
datascience.cancer.gov,8,2804
datascience.cancer.gov,9,3104
datascience.cancer.gov,10,2696
datascience.cancer.gov,11,2843
datascience.cancer.gov,12,2610
datascience.cancer.gov,13,2551
datascience.cancer.gov,14,2539
datascience.cancer.gov,15,2370
datascience.cancer.gov,16,2623
datascience.cancer.gov,17,2332
datascience.cancer.gov,18,2240
datascience.cancer.gov,19,1984
datascience.cancer.gov,20,2367
datascience.cancer.gov,21,2540
datascience.cancer.gov,22,2101
datascience.cancer.gov,23,2888
datascience.cancer.gov,24,2269
datascience.cancer.gov,25,2551
datascience.cancer.gov,26,2234
datascience.cancer.gov,27,2173
datascience.cancer.gov,28,2450
datascience.cancer.gov,29,2131
datascience.cancer.gov,30,1919
datascience.cancer.gov,31,2110
datascience.cancer.gov,32,1925
datascience.cancer.gov,33,2399
datascience.cancer.gov,34,2218
datascience.cancer.gov,35,2076
datascience.cancer.gov,36,2138
datascience.cancer.gov,37,2491
datascience.cancer.gov,38,2428
datascience.cancer.gov,39,2126
datascience.cancer.gov,40,2430
datascience.cancer.gov,41,2353
datascience.cancer.gov,42,2315
datascience.cancer.gov,43,2391
datascience.cancer.gov,44,2561
datascience.cancer.gov,45,2854
datascience.cancer.gov,46,2432
datascience.cancer.gov,47,1564
datascience.cancer.gov,48,2679
datascience.cancer.gov,49,2802
datascience.cancer.gov,50,2343
datascience.cancer.gov,51,1265
datascience.cancer.gov,52,807
datascience.nih.gov,1,1601
datascience.nih.gov,2,1709
datascience.nih.gov,3,1665
datascience.nih.gov,4,2143
datascience.nih.gov,5,2083
datascience.nih.gov,6,2388
datascience.nih.gov,7,1948
datascience.nih.gov,8,4502
datascience.nih.gov,9,3886
datascience.nih.gov,10,3081
datascience.nih.gov,11,2674
datascience.nih.gov,12,2483
datascience.nih.gov,13,2938
datascience.nih.gov,14,2890
datascience.nih.gov,15,3118
datascience.nih.gov,16,3163
datascience.nih.gov,17,2848
datascience.nih.gov,18,2816
datascience.nih.gov,19,3189
datascience.nih.gov,20,2053
datascience.nih.gov,21,1967
datascience.nih.gov,22,2259
datascience.nih.gov,23,2118
datascience.nih.gov,24,1868
datascience.nih.gov,25,2988
datascience.nih.gov,26,2830
datascience.nih.gov,27,4540
datascience.nih.gov,28,7599
datascience.nih.gov,29,5711
datascience.nih.gov,30,5030
datascience.nih.gov,31,4708
datascience.nih.gov,32,3016
datascience.nih.gov,33,2454
datascience.nih.gov,34,2385
datascience.nih.gov,35,2296
datascience.nih.gov,36,2245
datascience.nih.gov,37,2871
datascience.nih.gov,38,4909
datascience.nih.gov,39,3080
datascience.nih.gov,40,2883
datascience.nih.gov,41,2287
datascience.nih.gov,42,2401
datascience.nih.gov,43,2287
datascience.nih.gov,44,2330
datascience.nih.gov,45,2002
datascience.nih.gov,46,1888
datascience.nih.gov,47,1284
datascience.nih.gov,48,2166
datascience.nih.gov,49,1976
datascience.nih.gov,50,1798
datascience.nih.gov,51,993
datascience.nih.gov,52,829
datascience.nih.gov,53,215
datatools.ahrq.gov,30,966
datatools.ahrq.gov,36,136
datatools.ahrq.gov,46,232
datatools.ahrq.gov,48,372
datatools.ahrq.gov,49,332
datatools.ahrq.gov,50,870
datatools.ahrq.gov,51,117
dbgap.ncbi.nlm.nih.gov,31,803
dbgap.ncbi.nlm.nih.gov,32,3191
dbgap.ncbi.nlm.nih.gov,33,3218
dbgap.ncbi.nlm.nih.gov,34,2939
dbgap.ncbi.nlm.nih.gov,35,3695
dbgap.ncbi.nlm.nih.gov,36,2995
dbgap.ncbi.nlm.nih.gov,37,3538
dbgap.ncbi.nlm.nih.gov,38,3361
dbgap.ncbi.nlm.nih.gov,39,3651
dbgap.ncbi.nlm.nih.gov,40,3278
dbgap.ncbi.nlm.nih.gov,41,3132
dbgap.ncbi.nlm.nih.gov,42,3356
dbgap.ncbi.nlm.nih.gov,43,3478
dbgap.ncbi.nlm.nih.gov,44,3893
dbgap.ncbi.nlm.nih.gov,45,3346
dbgap.ncbi.nlm.nih.gov,46,3433
dbgap.ncbi.nlm.nih.gov,47,2342
dbgap.ncbi.nlm.nih.gov,48,4038
dbgap.ncbi.nlm.nih.gov,49,3192
dbgap.ncbi.nlm.nih.gov,50,3422
dbgap.ncbi.nlm.nih.gov,51,2284
dbgap.ncbi.nlm.nih.gov,52,1103
dceg.cancer.gov,1,4368
dceg.cancer.gov,2,4607
dceg.cancer.gov,3,4521
dceg.cancer.gov,4,5563
dceg.cancer.gov,5,5196
dceg.cancer.gov,6,4896
dceg.cancer.gov,7,4847
dceg.cancer.gov,8,5273
dceg.cancer.gov,9,5157
dceg.cancer.gov,10,4890
dceg.cancer.gov,11,5225
dceg.cancer.gov,12,4782
dceg.cancer.gov,13,4314
dceg.cancer.gov,14,4542
dceg.cancer.gov,15,4655
dceg.cancer.gov,16,4568
dceg.cancer.gov,17,4694
dceg.cancer.gov,18,4167
dceg.cancer.gov,19,4089
dceg.cancer.gov,20,3801
dceg.cancer.gov,21,3846
dceg.cancer.gov,22,3694
dceg.cancer.gov,23,3958
dceg.cancer.gov,24,4141
dceg.cancer.gov,25,3782
dceg.cancer.gov,26,3855
dceg.cancer.gov,27,4027
dceg.cancer.gov,28,4352
dceg.cancer.gov,29,4440
dceg.cancer.gov,30,3475
dceg.cancer.gov,31,3680
dceg.cancer.gov,32,3751
dceg.cancer.gov,33,3564
dceg.cancer.gov,34,3864
dceg.cancer.gov,35,3778
dceg.cancer.gov,36,4198
dceg.cancer.gov,37,4096
dceg.cancer.gov,38,4402
dceg.cancer.gov,39,4490
dceg.cancer.gov,40,4705
dceg.cancer.gov,41,10234
dceg.cancer.gov,42,5010
dceg.cancer.gov,43,5189
dceg.cancer.gov,44,5044
dceg.cancer.gov,45,4701
dceg.cancer.gov,46,4941
dceg.cancer.gov,47,5752
dceg.cancer.gov,48,5180
dceg.cancer.gov,49,4652
dceg.cancer.gov,50,5349
dceg.cancer.gov,51,2939
dceg.cancer.gov,52,2113
dceg.cancer.gov,53,978
dceg2.cancer.gov,7,131
dceg2.cancer.gov,9,112
dceg2.cancer.gov,42,106
dceg2.cancer.gov,43,131
dceg2.cancer.gov,46,159
dcp.psc.gov,1,23994
dcp.psc.gov,2,33423
dcp.psc.gov,3,16226
dcp.psc.gov,4,26257
dcp.psc.gov,5,21954
dcp.psc.gov,6,19253
dcp.psc.gov,7,17670
dcp.psc.gov,8,18378
dcp.psc.gov,9,18400
dcp.psc.gov,10,17846
dcp.psc.gov,11,17598
dcp.psc.gov,12,17910
dcp.psc.gov,13,24454
dcp.psc.gov,14,15905
dcp.psc.gov,15,14820
dcp.psc.gov,16,14037
dcp.psc.gov,17,17313
dcp.psc.gov,18,16139
dcp.psc.gov,19,18772
dcp.psc.gov,20,16055
dcp.psc.gov,21,14474
dcp.psc.gov,22,15982
dcp.psc.gov,23,18240
dcp.psc.gov,24,16755
dcp.psc.gov,25,26722
dcp.psc.gov,26,45520
dcp.psc.gov,27,16843
dcp.psc.gov,28,16470
dcp.psc.gov,29,16857
dcp.psc.gov,30,15985
dcp.psc.gov,31,18075
dcp.psc.gov,32,18012
dcp.psc.gov,33,16797
dcp.psc.gov,34,16436
dcp.psc.gov,35,17563
dcp.psc.gov,36,16040
dcp.psc.gov,37,21036
dcp.psc.gov,38,20183
dcp.psc.gov,39,22885
dcp.psc.gov,40,24045
dcp.psc.gov,41,20246
dcp.psc.gov,42,25509
dcp.psc.gov,43,32206
dcp.psc.gov,44,23658
dcp.psc.gov,45,19504
dcp.psc.gov,46,22874
dcp.psc.gov,47,16680
dcp.psc.gov,48,28575
dcp.psc.gov,49,23523
dcp.psc.gov,50,26482
dcp.psc.gov,51,22512
dcp.psc.gov,52,31081
dcp.psc.gov,53,2588
dctd.cancer.gov,10,652
dctd.cancer.gov,11,162
dctd.cancer.gov,12,105
dctd.cancer.gov,14,187
dctd.cancer.gov,17,350
dctd.cancer.gov,18,133
dctd.cancer.gov,24,107
dctd.cancer.gov,31,116
dctd.cancer.gov,39,148
dctd.cancer.gov,40,261
dctd.cancer.gov,48,113
deainfo.nci.nih.gov,1,353
deainfo.nci.nih.gov,2,1004
deainfo.nci.nih.gov,3,585
deainfo.nci.nih.gov,4,656
deainfo.nci.nih.gov,5,730
deainfo.nci.nih.gov,6,936
deainfo.nci.nih.gov,7,556
deainfo.nci.nih.gov,8,917
deainfo.nci.nih.gov,9,870
deainfo.nci.nih.gov,10,736
deainfo.nci.nih.gov,11,978
deainfo.nci.nih.gov,12,669
deainfo.nci.nih.gov,13,646
deainfo.nci.nih.gov,14,332
deainfo.nci.nih.gov,15,109
deainfo.nci.nih.gov,16,106
deainfo.nci.nih.gov,17,110
deainfo.nci.nih.gov,18,339
deainfo.nci.nih.gov,19,520
deainfo.nci.nih.gov,20,315
deainfo.nci.nih.gov,21,420
deainfo.nci.nih.gov,22,531
deainfo.nci.nih.gov,23,694
deainfo.nci.nih.gov,24,1238
deainfo.nci.nih.gov,25,757
deainfo.nci.nih.gov,26,742
deainfo.nci.nih.gov,27,397
deainfo.nci.nih.gov,28,664
deainfo.nci.nih.gov,29,317
deainfo.nci.nih.gov,30,119
deainfo.nci.nih.gov,31,109
deainfo.nci.nih.gov,32,103
deainfo.nci.nih.gov,33,107
deainfo.nci.nih.gov,34,342
deainfo.nci.nih.gov,35,740
deainfo.nci.nih.gov,36,233
deainfo.nci.nih.gov,37,563
deainfo.nci.nih.gov,38,657
deainfo.nci.nih.gov,39,381
deainfo.nci.nih.gov,40,607
deainfo.nci.nih.gov,41,499
deainfo.nci.nih.gov,42,759
deainfo.nci.nih.gov,43,690
deainfo.nci.nih.gov,44,847
deainfo.nci.nih.gov,45,551
deainfo.nci.nih.gov,46,633
deainfo.nci.nih.gov,47,236
deainfo.nci.nih.gov,48,721
deainfo.nci.nih.gov,49,917
deainfo.nci.nih.gov,50,536
deainfo.nci.nih.gov,51,205
dev.nihms.nih.gov,6,241
dev.nihms.nih.gov,9,145
dev.nihms.nih.gov,10,803
dev.nihms.nih.gov,11,740
dev.nihms.nih.gov,12,1066
dev.nihms.nih.gov,15,575
dev.nihms.nih.gov,16,134
dev.nihms.nih.gov,18,124
dev.nihms.nih.gov,26,166
dev.nihms.nih.gov,30,605
dev.nihms.nih.gov,31,119
dev.nihms.nih.gov,35,139
dev.nihms.nih.gov,39,475
dev.nihms.nih.gov,40,759
dev.nihms.nih.gov,41,539
dev.nihms.nih.gov,42,601
dev.nihms.nih.gov,43,676
dev.nihms.nih.gov,44,640
dev.nihms.nih.gov,45,654
dev.nihms.nih.gov,46,522
dev.nihms.nih.gov,47,672
dev.nihms.nih.gov,48,704
dev.nihms.nih.gov,49,654
dev.nihms.nih.gov,50,659
dev.nihms.nih.gov,51,275
dev.qpp.cms.gov,34,557
dev.qpp.cms.gov,35,345
dhds.cdc.gov,2,615
dhds.cdc.gov,5,419
dhds.cdc.gov,13,102
dhds.cdc.gov,36,121
dhds.cdc.gov,37,108
dhds.cdc.gov,39,119
dhds.cdc.gov,42,103
dhds.cdc.gov,44,460
diabetespath2prevention.cdc.gov,22,226
diabetespath2prevention.cdc.gov,24,539
diabetespath2prevention.cdc.gov,25,212
diabetespath2prevention.cdc.gov,26,214
