date,report_name,report_agency,domain,visits
2021-12-08 00:00:00,second-level-domain,health-human-services,donaciondeorganos.gov,1768
2021-12-08 00:00:00,second-level-domain,health-human-services,alzheimers.gov,1386
2021-12-08 00:00:00,second-level-domain,health-human-services,usphs.gov,1322
2021-12-08 00:00:00,second-level-domain,health-human-services,fatherhood.gov,1240
2021-12-08 00:00:00,second-level-domain,health-human-services,collegedrinkingprevention.gov,886
2021-12-08 00:00:00,second-level-domain,health-human-services,girlshealth.gov,703
2021-12-08 00:00:00,second-level-domain,health-human-services,selectagents.gov,649
2021-12-08 00:00:00,second-level-domain,health-human-services,childwelfare.gov,490
2021-12-08 00:00:00,second-level-domain,health-human-services,psc.gov,340
2021-12-08 00:00:00,second-level-domain,health-human-services,eldercare.gov,154
2021-12-08 00:00:00,second-level-domain,health-human-services,stopalcoholabuse.gov,153
2021-12-07 00:00:00,second-level-domain,health-human-services,cdc.gov,4034853
2021-12-07 00:00:00,second-level-domain,health-human-services,medlineplus.gov,2027271
2021-12-07 00:00:00,second-level-domain,health-human-services,medicare.gov,629962
2021-12-07 00:00:00,second-level-domain,health-human-services,fda.gov,556914
2021-12-07 00:00:00,second-level-domain,health-human-services,healthcare.gov,496909
2021-12-07 00:00:00,second-level-domain,health-human-services,vaccines.gov,364034
2021-12-07 00:00:00,second-level-domain,health-human-services,cancer.gov,270886
2021-12-07 00:00:00,second-level-domain,health-human-services,clinicaltrials.gov,258726
2021-12-07 00:00:00,second-level-domain,health-human-services,cms.gov,199874
2021-12-07 00:00:00,second-level-domain,health-human-services,hhs.gov,158402
2021-12-07 00:00:00,second-level-domain,health-human-services,drugabuse.gov,131105
2021-12-07 00:00:00,second-level-domain,health-human-services,genome.gov,100270
2021-12-07 00:00:00,second-level-domain,health-human-services,nih.gov,73232
2021-12-07 00:00:00,second-level-domain,health-human-services,samhsa.gov,51994
2021-12-07 00:00:00,second-level-domain,health-human-services,medicaid.gov,42846
2021-12-07 00:00:00,second-level-domain,health-human-services,grants.gov,33097
2021-12-07 00:00:00,second-level-domain,health-human-services,womenshealth.gov,31613
2021-12-07 00:00:00,second-level-domain,health-human-services,health.gov,29899
2021-12-07 00:00:00,second-level-domain,health-human-services,cuidadodesalud.gov,27401
2021-12-07 00:00:00,second-level-domain,health-human-services,hrsa.gov,27189
2021-12-07 00:00:00,second-level-domain,health-human-services,stopbullying.gov,26899
2021-12-07 00:00:00,second-level-domain,health-human-services,hiv.gov,24552
2021-12-07 00:00:00,second-level-domain,health-human-services,ahrq.gov,21332
2021-12-07 00:00:00,second-level-domain,health-human-services,ihs.gov,21189
2021-12-07 00:00:00,second-level-domain,health-human-services,healthit.gov,14628
2021-12-07 00:00:00,second-level-domain,health-human-services,healthypeople.gov,11938
2021-12-07 00:00:00,second-level-domain,health-human-services,uspreventiveservicestaskforce.org,11099
2021-12-07 00:00:00,second-level-domain,health-human-services,foodsafety.gov,10903
2021-12-07 00:00:00,second-level-domain,health-human-services,vacunas.gov,10796
2021-12-07 00:00:00,second-level-domain,health-human-services,youth.gov,10565
2021-12-07 00:00:00,second-level-domain,health-human-services,mentalhealth.gov,8431
2021-12-07 00:00:00,second-level-domain,health-human-services,childcare.gov,5993
2021-12-07 00:00:00,second-level-domain,health-human-services,acl.gov,5660
2021-12-07 00:00:00,second-level-domain,health-human-services,simplereport.gov,4656
2021-12-07 00:00:00,second-level-domain,health-human-services,smokefree.gov,4207
2021-12-07 00:00:00,second-level-domain,health-human-services,findtreatment.gov,3143
2021-12-07 00:00:00,second-level-domain,health-human-services,organdonor.gov,3072
2021-12-07 00:00:00,second-level-domain,health-human-services,insurekidsnow.gov,2072
2021-12-07 00:00:00,second-level-domain,health-human-services,usphs.gov,1381
2021-12-07 00:00:00,second-level-domain,health-human-services,donaciondeorganos.gov,1330
2021-12-07 00:00:00,second-level-domain,health-human-services,alzheimers.gov,1312
2021-12-07 00:00:00,second-level-domain,health-human-services,fatherhood.gov,1125
2021-12-07 00:00:00,second-level-domain,health-human-services,collegedrinkingprevention.gov,814
2021-12-07 00:00:00,second-level-domain,health-human-services,girlshealth.gov,751
2021-12-07 00:00:00,second-level-domain,health-human-services,selectagents.gov,662
2021-12-07 00:00:00,second-level-domain,health-human-services,childwelfare.gov,426
2021-12-07 00:00:00,second-level-domain,health-human-services,psc.gov,332
2021-12-07 00:00:00,second-level-domain,health-human-services,eldercare.gov,204
2021-12-07 00:00:00,second-level-domain,health-human-services,stopalcoholabuse.gov,156
2021-12-06 00:00:00,second-level-domain,health-human-services,cdc.gov,4307337
2021-12-06 00:00:00,second-level-domain,health-human-services,medlineplus.gov,2052174
2021-12-06 00:00:00,second-level-domain,health-human-services,medicare.gov,752369
2021-12-06 00:00:00,second-level-domain,health-human-services,fda.gov,554926
2021-12-06 00:00:00,second-level-domain,health-human-services,healthcare.gov,488826
2021-12-06 00:00:00,second-level-domain,health-human-services,vaccines.gov,406457
2021-12-06 00:00:00,second-level-domain,health-human-services,cancer.gov,269084
2021-12-06 00:00:00,second-level-domain,health-human-services,clinicaltrials.gov,260838
2021-12-06 00:00:00,second-level-domain,health-human-services,cms.gov,200720
2021-12-06 00:00:00,second-level-domain,health-human-services,hhs.gov,154060
2021-12-06 00:00:00,second-level-domain,health-human-services,drugabuse.gov,136198
2021-12-06 00:00:00,second-level-domain,health-human-services,genome.gov,103254
2021-12-06 00:00:00,second-level-domain,health-human-services,nih.gov,68819
2021-12-06 00:00:00,second-level-domain,health-human-services,samhsa.gov,53064
2021-12-06 00:00:00,second-level-domain,health-human-services,medicaid.gov,45884
2021-12-06 00:00:00,second-level-domain,health-human-services,womenshealth.gov,32291
2021-12-06 00:00:00,second-level-domain,health-human-services,health.gov,31690
2021-12-06 00:00:00,second-level-domain,health-human-services,cuidadodesalud.gov,30142
2021-12-06 00:00:00,second-level-domain,health-human-services,hrsa.gov,28037
2021-12-06 00:00:00,second-level-domain,health-human-services,stopbullying.gov,26863
2021-12-06 00:00:00,second-level-domain,health-human-services,hiv.gov,25712
2021-12-06 00:00:00,second-level-domain,health-human-services,ahrq.gov,20647
2021-12-06 00:00:00,second-level-domain,health-human-services,grants.gov,20052
2021-12-06 00:00:00,second-level-domain,health-human-services,ihs.gov,19912
2021-12-06 00:00:00,second-level-domain,health-human-services,healthypeople.gov,12827
2021-12-06 00:00:00,second-level-domain,health-human-services,vacunas.gov,12176
2021-12-06 00:00:00,second-level-domain,health-human-services,foodsafety.gov,11780
2021-12-06 00:00:00,second-level-domain,health-human-services,uspreventiveservicestaskforce.org,10643
2021-12-06 00:00:00,second-level-domain,health-human-services,youth.gov,10516
2021-12-06 00:00:00,second-level-domain,health-human-services,healthit.gov,9065
2021-12-06 00:00:00,second-level-domain,health-human-services,mentalhealth.gov,9009
2021-12-06 00:00:00,second-level-domain,health-human-services,childcare.gov,6111
2021-12-06 00:00:00,second-level-domain,health-human-services,acl.gov,5615
2021-12-06 00:00:00,second-level-domain,health-human-services,simplereport.gov,4512
2021-12-06 00:00:00,second-level-domain,health-human-services,smokefree.gov,3833
2021-12-06 00:00:00,second-level-domain,health-human-services,insurekidsnow.gov,3667
2021-12-06 00:00:00,second-level-domain,health-human-services,findtreatment.gov,3607
2021-12-06 00:00:00,second-level-domain,health-human-services,organdonor.gov,3599
2021-12-06 00:00:00,second-level-domain,health-human-services,donaciondeorganos.gov,2613
2021-12-06 00:00:00,second-level-domain,health-human-services,usphs.gov,1293
2021-12-06 00:00:00,second-level-domain,health-human-services,alzheimers.gov,1222
2021-12-06 00:00:00,second-level-domain,health-human-services,fatherhood.gov,967
2021-12-06 00:00:00,second-level-domain,health-human-services,collegedrinkingprevention.gov,838
2021-12-06 00:00:00,second-level-domain,health-human-services,girlshealth.gov,827
2021-12-06 00:00:00,second-level-domain,health-human-services,selectagents.gov,729
2021-12-06 00:00:00,second-level-domain,health-human-services,childwelfare.gov,387
2021-12-06 00:00:00,second-level-domain,health-human-services,psc.gov,376
2021-12-06 00:00:00,second-level-domain,health-human-services,eldercare.gov,183
2021-12-06 00:00:00,second-level-domain,health-human-services,stopalcoholabuse.gov,138
2021-12-05 00:00:00,second-level-domain,health-human-services,cdc.gov,3078771
2021-12-05 00:00:00,second-level-domain,health-human-services,medlineplus.gov,1577109
2021-12-05 00:00:00,second-level-domain,health-human-services,fda.gov,380584
2021-12-05 00:00:00,second-level-domain,health-human-services,medicare.gov,304490
2021-12-05 00:00:00,second-level-domain,health-human-services,vaccines.gov,279242
2021-12-05 00:00:00,second-level-domain,health-human-services,healthcare.gov,253506
2021-12-05 00:00:00,second-level-domain,health-human-services,cancer.gov,187204
2021-12-05 00:00:00,second-level-domain,health-human-services,clinicaltrials.gov,156201
2021-12-05 00:00:00,second-level-domain,health-human-services,drugabuse.gov,108250
2021-12-05 00:00:00,second-level-domain,health-human-services,hhs.gov,92794
2021-12-05 00:00:00,second-level-domain,health-human-services,genome.gov,67304
2021-12-05 00:00:00,second-level-domain,health-human-services,cms.gov,60401
2021-12-05 00:00:00,second-level-domain,health-human-services,nih.gov,48271
2021-12-05 00:00:00,second-level-domain,health-human-services,samhsa.gov,30876
2021-12-05 00:00:00,second-level-domain,health-human-services,womenshealth.gov,27905
2021-12-05 00:00:00,second-level-domain,health-human-services,medicaid.gov,27083
2021-12-05 00:00:00,second-level-domain,health-human-services,health.gov,21157
2021-12-05 00:00:00,second-level-domain,health-human-services,hiv.gov,20777
2021-12-05 00:00:00,second-level-domain,health-human-services,cuidadodesalud.gov,15097
2021-12-05 00:00:00,second-level-domain,health-human-services,stopbullying.gov,15162
2021-12-05 00:00:00,second-level-domain,health-human-services,ahrq.gov,15084
2021-12-05 00:00:00,second-level-domain,health-human-services,healthypeople.gov,11220
2021-12-05 00:00:00,second-level-domain,health-human-services,healthit.gov,10799
2021-12-05 00:00:00,second-level-domain,health-human-services,hrsa.gov,9905
2021-12-05 00:00:00,second-level-domain,health-human-services,foodsafety.gov,9794
2021-12-05 00:00:00,second-level-domain,health-human-services,vacunas.gov,9795
2021-12-05 00:00:00,second-level-domain,health-human-services,grants.gov,7352
2021-12-05 00:00:00,second-level-domain,health-human-services,youth.gov,7229
2021-12-05 00:00:00,second-level-domain,health-human-services,mentalhealth.gov,6462
2021-12-05 00:00:00,second-level-domain,health-human-services,ihs.gov,5693
2021-12-05 00:00:00,second-level-domain,health-human-services,uspreventiveservicestaskforce.org,4900
2021-12-05 00:00:00,second-level-domain,health-human-services,childcare.gov,3232
2021-12-05 00:00:00,second-level-domain,health-human-services,acl.gov,3139
2021-12-05 00:00:00,second-level-domain,health-human-services,smokefree.gov,2959
2021-12-05 00:00:00,second-level-domain,health-human-services,organdonor.gov,1915
2021-12-05 00:00:00,second-level-domain,health-human-services,findtreatment.gov,1805
2021-12-05 00:00:00,second-level-domain,health-human-services,insurekidsnow.gov,912
2021-12-05 00:00:00,second-level-domain,health-human-services,fatherhood.gov,920
2021-12-05 00:00:00,second-level-domain,health-human-services,alzheimers.gov,888
2021-12-05 00:00:00,second-level-domain,health-human-services,usphs.gov,838
2021-12-05 00:00:00,second-level-domain,health-human-services,simplereport.gov,549
2021-12-05 00:00:00,second-level-domain,health-human-services,collegedrinkingprevention.gov,507
2021-12-05 00:00:00,second-level-domain,health-human-services,girlshealth.gov,439
2021-12-05 00:00:00,second-level-domain,health-human-services,donaciondeorganos.gov,336
2021-12-05 00:00:00,second-level-domain,health-human-services,selectagents.gov,194
2021-12-05 00:00:00,second-level-domain,health-human-services,childwelfare.gov,199
2021-12-05 00:00:00,second-level-domain,health-human-services,psc.gov,152
2021-12-05 00:00:00,second-level-domain,health-human-services,eldercare.gov,116
2021-12-04 00:00:00,second-level-domain,health-human-services,cdc.gov,2884287
2021-12-04 00:00:00,second-level-domain,health-human-services,medlineplus.gov,1527027
2021-12-04 00:00:00,second-level-domain,health-human-services,fda.gov,363906
2021-12-04 00:00:00,second-level-domain,health-human-services,vaccines.gov,321785
2021-12-04 00:00:00,second-level-domain,health-human-services,medicare.gov,295727
2021-12-04 00:00:00,second-level-domain,health-human-services,healthcare.gov,213271
2021-12-04 00:00:00,second-level-domain,health-human-services,cancer.gov,172436
2021-12-04 00:00:00,second-level-domain,health-human-services,clinicaltrials.gov,138114
2021-12-04 00:00:00,second-level-domain,health-human-services,drugabuse.gov,92760
2021-12-04 00:00:00,second-level-domain,health-human-services,hhs.gov,83533
2021-12-04 00:00:00,second-level-domain,health-human-services,cms.gov,56251
2021-12-04 00:00:00,second-level-domain,health-human-services,genome.gov,54036
2021-12-04 00:00:00,second-level-domain,health-human-services,nih.gov,47600
2021-12-04 00:00:00,second-level-domain,health-human-services,samhsa.gov,26188
2021-12-04 00:00:00,second-level-domain,health-human-services,womenshealth.gov,24199
2021-12-04 00:00:00,second-level-domain,health-human-services,hiv.gov,18637
2021-12-04 00:00:00,second-level-domain,health-human-services,health.gov,16653
2021-12-04 00:00:00,second-level-domain,health-human-services,cuidadodesalud.gov,15691
2021-12-04 00:00:00,second-level-domain,health-human-services,medicaid.gov,12988
2021-12-04 00:00:00,second-level-domain,health-human-services,ahrq.gov,12855
2021-12-04 00:00:00,second-level-domain,health-human-services,stopbullying.gov,11414
2021-12-04 00:00:00,second-level-domain,health-human-services,vacunas.gov,11278
2021-12-04 00:00:00,second-level-domain,health-human-services,hrsa.gov,9376
2021-12-04 00:00:00,second-level-domain,health-human-services,healthypeople.gov,7530
2021-12-04 00:00:00,second-level-domain,health-human-services,foodsafety.gov,7358
2021-12-04 00:00:00,second-level-domain,health-human-services,grants.gov,7163
2021-12-04 00:00:00,second-level-domain,health-human-services,ihs.gov,5401
2021-12-04 00:00:00,second-level-domain,health-human-services,youth.gov,5292
2021-12-04 00:00:00,second-level-domain,health-human-services,mentalhealth.gov,5021
2021-12-04 00:00:00,second-level-domain,health-human-services,healthit.gov,4349
2021-12-04 00:00:00,second-level-domain,health-human-services,uspreventiveservicestaskforce.org,4132
2021-12-04 00:00:00,second-level-domain,health-human-services,acl.gov,3047
2021-12-04 00:00:00,second-level-domain,health-human-services,childcare.gov,2646
2021-12-04 00:00:00,second-level-domain,health-human-services,smokefree.gov,2420
2021-12-04 00:00:00,second-level-domain,health-human-services,organdonor.gov,1747
2021-12-04 00:00:00,second-level-domain,health-human-services,findtreatment.gov,1717
2021-12-04 00:00:00,second-level-domain,health-human-services,insurekidsnow.gov,1080
2021-12-04 00:00:00,second-level-domain,health-human-services,donaciondeorganos.gov,833
2021-12-04 00:00:00,second-level-domain,health-human-services,fatherhood.gov,815
2021-12-04 00:00:00,second-level-domain,health-human-services,alzheimers.gov,769
2021-12-04 00:00:00,second-level-domain,health-human-services,usphs.gov,766
2021-12-04 00:00:00,second-level-domain,health-human-services,simplereport.gov,688
2021-12-04 00:00:00,second-level-domain,health-human-services,girlshealth.gov,375
2021-12-04 00:00:00,second-level-domain,health-human-services,collegedrinkingprevention.gov,333
2021-12-04 00:00:00,second-level-domain,health-human-services,childwelfare.gov,178
2021-12-04 00:00:00,second-level-domain,health-human-services,selectagents.gov,140
2021-12-04 00:00:00,second-level-domain,health-human-services,psc.gov,131
2021-12-03 00:00:00,second-level-domain,health-human-services,cdc.gov,4029273
2021-12-03 00:00:00,second-level-domain,health-human-services,medlineplus.gov,1880509
2021-12-03 00:00:00,second-level-domain,health-human-services,fda.gov,582940
2021-12-03 00:00:00,second-level-domain,health-human-services,medicare.gov,538929
2021-12-03 00:00:00,second-level-domain,health-human-services,vaccines.gov,520601
2021-12-03 00:00:00,second-level-domain,health-human-services,healthcare.gov,336961
2021-12-03 00:00:00,second-level-domain,health-human-services,cancer.gov,244722
2021-12-03 00:00:00,second-level-domain,health-human-services,clinicaltrials.gov,215999
2021-12-03 00:00:00,second-level-domain,health-human-services,cms.gov,161758
2021-12-03 00:00:00,second-level-domain,health-human-services,hhs.gov,127107
2021-12-03 00:00:00,second-level-domain,health-human-services,drugabuse.gov,120300
2021-12-03 00:00:00,second-level-domain,health-human-services,genome.gov,87990
2021-12-03 00:00:00,second-level-domain,health-human-services,nih.gov,63964
2021-12-03 00:00:00,second-level-domain,health-human-services,samhsa.gov,41408
2021-12-03 00:00:00,second-level-domain,health-human-services,womenshealth.gov,27884
2021-12-03 00:00:00,second-level-domain,health-human-services,medicaid.gov,26469
2021-12-03 00:00:00,second-level-domain,health-human-services,hiv.gov,24396
2021-12-03 00:00:00,second-level-domain,health-human-services,health.gov,24224
2021-12-03 00:00:00,second-level-domain,health-human-services,cuidadodesalud.gov,22148
2021-12-03 00:00:00,second-level-domain,health-human-services,stopbullying.gov,22123
2021-12-03 00:00:00,second-level-domain,health-human-services,hrsa.gov,19979
2021-12-03 00:00:00,second-level-domain,health-human-services,ihs.gov,17986
2021-12-03 00:00:00,second-level-domain,health-human-services,ahrq.gov,18221
2021-12-03 00:00:00,second-level-domain,health-human-services,vacunas.gov,14512
2021-12-03 00:00:00,second-level-domain,health-human-services,grants.gov,13361
2021-12-03 00:00:00,second-level-domain,health-human-services,healthit.gov,12111
2021-12-03 00:00:00,second-level-domain,health-human-services,healthypeople.gov,10157
2021-12-03 00:00:00,second-level-domain,health-human-services,uspreventiveservicestaskforce.org,8727
2021-12-03 00:00:00,second-level-domain,health-human-services,foodsafety.gov,8556
2021-12-03 00:00:00,second-level-domain,health-human-services,youth.gov,8535
2021-12-03 00:00:00,second-level-domain,health-human-services,mentalhealth.gov,7698
2021-12-03 00:00:00,second-level-domain,health-human-services,childcare.gov,5044
2021-12-03 00:00:00,second-level-domain,health-human-services,acl.gov,4777
2021-12-03 00:00:00,second-level-domain,health-human-services,simplereport.gov,3750
2021-12-03 00:00:00,second-level-domain,health-human-services,findtreatment.gov,3262
2021-12-03 00:00:00,second-level-domain,health-human-services,smokefree.gov,3238
2021-12-03 00:00:00,second-level-domain,health-human-services,organdonor.gov,2304
2021-12-03 00:00:00,second-level-domain,health-human-services,insurekidsnow.gov,1699
2021-12-03 00:00:00,second-level-domain,health-human-services,usphs.gov,1131
2021-12-03 00:00:00,second-level-domain,health-human-services,alzheimers.gov,1023
2021-12-03 00:00:00,second-level-domain,health-human-services,fatherhood.gov,950
2021-12-03 00:00:00,second-level-domain,health-human-services,donaciondeorganos.gov,913
2021-12-03 00:00:00,second-level-domain,health-human-services,selectagents.gov,885
2021-12-03 00:00:00,second-level-domain,health-human-services,collegedrinkingprevention.gov,800
2021-12-03 00:00:00,second-level-domain,health-human-services,girlshealth.gov,603
2021-12-03 00:00:00,second-level-domain,health-human-services,psc.gov,331
2021-12-03 00:00:00,second-level-domain,health-human-services,childwelfare.gov,319
2021-12-03 00:00:00,second-level-domain,health-human-services,eldercare.gov,173
2021-12-03 00:00:00,second-level-domain,health-human-services,stopalcoholabuse.gov,108
2021-12-02 00:00:00,second-level-domain,health-human-services,cdc.gov,4391970
2021-12-02 00:00:00,second-level-domain,health-human-services,medlineplus.gov,2075198
2021-12-02 00:00:00,second-level-domain,health-human-services,fda.gov,634644
2021-12-02 00:00:00,second-level-domain,health-human-services,vaccines.gov,557601
2021-12-02 00:00:00,second-level-domain,health-human-services,medicare.gov,506912
2021-12-02 00:00:00,second-level-domain,health-human-services,healthcare.gov,427141
2021-12-02 00:00:00,second-level-domain,health-human-services,cancer.gov,292745
2021-12-02 00:00:00,second-level-domain,health-human-services,clinicaltrials.gov,252951
2021-12-02 00:00:00,second-level-domain,health-human-services,cms.gov,198621
2021-12-02 00:00:00,second-level-domain,health-human-services,hhs.gov,145306
2021-12-02 00:00:00,second-level-domain,health-human-services,drugabuse.gov,133632
2021-12-02 00:00:00,second-level-domain,health-human-services,genome.gov,106166
2021-12-02 00:00:00,second-level-domain,health-human-services,nih.gov,68153
2021-12-02 00:00:00,second-level-domain,health-human-services,samhsa.gov,52190
2021-12-02 00:00:00,second-level-domain,health-human-services,hiv.gov,32092
2021-12-02 00:00:00,second-level-domain,health-human-services,womenshealth.gov,32048
2021-12-02 00:00:00,second-level-domain,health-human-services,medicaid.gov,30297
2021-12-02 00:00:00,second-level-domain,health-human-services,health.gov,29475
2021-12-02 00:00:00,second-level-domain,health-human-services,stopbullying.gov,26508
2021-12-02 00:00:00,second-level-domain,health-human-services,cuidadodesalud.gov,24915
2021-12-02 00:00:00,second-level-domain,health-human-services,hrsa.gov,23818
2021-12-02 00:00:00,second-level-domain,health-human-services,ahrq.gov,21558
2021-12-02 00:00:00,second-level-domain,health-human-services,ihs.gov,21152
2021-12-02 00:00:00,second-level-domain,health-human-services,vacunas.gov,17091
2021-12-02 00:00:00,second-level-domain,health-human-services,grants.gov,16194
2021-12-02 00:00:00,second-level-domain,health-human-services,healthypeople.gov,12272
2021-12-02 00:00:00,second-level-domain,health-human-services,foodsafety.gov,10639
2021-12-02 00:00:00,second-level-domain,health-human-services,youth.gov,10607
2021-12-02 00:00:00,second-level-domain,health-human-services,uspreventiveservicestaskforce.org,10523
2021-12-02 00:00:00,second-level-domain,health-human-services,healthit.gov,9563
2021-12-02 00:00:00,second-level-domain,health-human-services,mentalhealth.gov,9032
2021-12-02 00:00:00,second-level-domain,health-human-services,childcare.gov,6045
2021-12-02 00:00:00,second-level-domain,health-human-services,acl.gov,5872
2021-12-02 00:00:00,second-level-domain,health-human-services,simplereport.gov,4272
2021-12-02 00:00:00,second-level-domain,health-human-services,smokefree.gov,3739
2021-12-02 00:00:00,second-level-domain,health-human-services,insurekidsnow.gov,3035
2021-12-02 00:00:00,second-level-domain,health-human-services,findtreatment.gov,2782
2021-12-02 00:00:00,second-level-domain,health-human-services,organdonor.gov,2556
2021-12-02 00:00:00,second-level-domain,health-human-services,usphs.gov,1259
2021-12-02 00:00:00,second-level-domain,health-human-services,alzheimers.gov,1119
2021-12-02 00:00:00,second-level-domain,health-human-services,fatherhood.gov,1088
2021-12-02 00:00:00,second-level-domain,health-human-services,girlshealth.gov,869
2021-12-02 00:00:00,second-level-domain,health-human-services,collegedrinkingprevention.gov,785
2021-12-02 00:00:00,second-level-domain,health-human-services,selectagents.gov,668
2021-12-02 00:00:00,second-level-domain,health-human-services,donaciondeorganos.gov,432
2021-12-02 00:00:00,second-level-domain,health-human-services,childwelfare.gov,406
2021-12-02 00:00:00,second-level-domain,health-human-services,psc.gov,328
2021-12-02 00:00:00,second-level-domain,health-human-services,eldercare.gov,188
2021-12-02 00:00:00,second-level-domain,health-human-services,stopalcoholabuse.gov,146
2021-12-01 00:00:00,second-level-domain,health-human-services,cdc.gov,4274712
2021-12-01 00:00:00,second-level-domain,health-human-services,medlineplus.gov,2078157
2021-12-01 00:00:00,second-level-domain,health-human-services,fda.gov,614173
2021-12-01 00:00:00,second-level-domain,health-human-services,vaccines.gov,507395
2021-12-01 00:00:00,second-level-domain,health-human-services,medicare.gov,496075
2021-12-01 00:00:00,second-level-domain,health-human-services,healthcare.gov,415293
2021-12-01 00:00:00,second-level-domain,health-human-services,cancer.gov,311235
2021-12-01 00:00:00,second-level-domain,health-human-services,clinicaltrials.gov,258052
2021-12-01 00:00:00,second-level-domain,health-human-services,cms.gov,197110
2021-12-01 00:00:00,second-level-domain,health-human-services,hhs.gov,147212
2021-12-01 00:00:00,second-level-domain,health-human-services,drugabuse.gov,136743
2021-12-01 00:00:00,second-level-domain,health-human-services,genome.gov,108728
2021-12-01 00:00:00,second-level-domain,health-human-services,nih.gov,70674
2021-12-01 00:00:00,second-level-domain,health-human-services,hiv.gov,65427
2021-12-01 00:00:00,second-level-domain,health-human-services,samhsa.gov,50461
2021-12-01 00:00:00,second-level-domain,health-human-services,womenshealth.gov,34443
2021-12-01 00:00:00,second-level-domain,health-human-services,health.gov,32018
2021-12-01 00:00:00,second-level-domain,health-human-services,medicaid.gov,31032
2021-12-01 00:00:00,second-level-domain,health-human-services,stopbullying.gov,27380
2021-12-01 00:00:00,second-level-domain,health-human-services,hrsa.gov,25513
2021-12-01 00:00:00,second-level-domain,health-human-services,cuidadodesalud.gov,25477
2021-12-01 00:00:00,second-level-domain,health-human-services,ahrq.gov,22796
2021-12-01 00:00:00,second-level-domain,health-human-services,ihs.gov,21374
2021-12-01 00:00:00,second-level-domain,health-human-services,grants.gov,17644
2021-12-01 00:00:00,second-level-domain,health-human-services,vacunas.gov,15209
2021-12-01 00:00:00,second-level-domain,health-human-services,healthit.gov,13794
2021-12-01 00:00:00,second-level-domain,health-human-services,healthypeople.gov,13193
2021-12-01 00:00:00,second-level-domain,health-human-services,foodsafety.gov,11163
2021-12-01 00:00:00,second-level-domain,health-human-services,youth.gov,11082
2021-12-01 00:00:00,second-level-domain,health-human-services,uspreventiveservicestaskforce.org,10332
2021-12-01 00:00:00,second-level-domain,health-human-services,mentalhealth.gov,9300
2021-12-01 00:00:00,second-level-domain,health-human-services,acl.gov,7083
2021-12-01 00:00:00,second-level-domain,health-human-services,childcare.gov,6241
2021-12-01 00:00:00,second-level-domain,health-human-services,simplereport.gov,4347
2021-12-01 00:00:00,second-level-domain,health-human-services,smokefree.gov,3857
2021-12-01 00:00:00,second-level-domain,health-human-services,findtreatment.gov,2882
2021-12-01 00:00:00,second-level-domain,health-human-services,organdonor.gov,2903
2021-12-01 00:00:00,second-level-domain,health-human-services,insurekidsnow.gov,1967
2021-12-01 00:00:00,second-level-domain,health-human-services,usphs.gov,1271
2021-12-01 00:00:00,second-level-domain,health-human-services,alzheimers.gov,1142
2021-12-01 00:00:00,second-level-domain,health-human-services,fatherhood.gov,1077
2021-12-01 00:00:00,second-level-domain,health-human-services,donaciondeorganos.gov,973
2021-12-01 00:00:00,second-level-domain,health-human-services,collegedrinkingprevention.gov,889
2021-12-01 00:00:00,second-level-domain,health-human-services,girlshealth.gov,695
2021-12-01 00:00:00,second-level-domain,health-human-services,selectagents.gov,606
2021-12-01 00:00:00,second-level-domain,health-human-services,childwelfare.gov,440
2021-12-01 00:00:00,second-level-domain,health-human-services,psc.gov,402
2021-12-01 00:00:00,second-level-domain,health-human-services,eldercare.gov,165
2021-12-01 00:00:00,second-level-domain,health-human-services,stopalcoholabuse.gov,127
2021-11-30 00:00:00,second-level-domain,health-human-services,cdc.gov,4196422
2021-11-30 00:00:00,second-level-domain,health-human-services,medlineplus.gov,2106814
2021-11-30 00:00:00,second-level-domain,health-human-services,fda.gov,641896
2021-11-30 00:00:00,second-level-domain,health-human-services,vaccines.gov,560509
2021-11-30 00:00:00,second-level-domain,health-human-services,medicare.gov,537714
2021-11-30 00:00:00,second-level-domain,health-human-services,healthcare.gov,449424
2021-11-30 00:00:00,second-level-domain,health-human-services,cancer.gov,315802
2021-11-30 00:00:00,second-level-domain,health-human-services,clinicaltrials.gov,258963
2021-11-30 00:00:00,second-level-domain,health-human-services,cms.gov,201410
2021-11-30 00:00:00,second-level-domain,health-human-services,hhs.gov,152028
2021-11-30 00:00:00,second-level-domain,health-human-services,drugabuse.gov,138438
2021-11-30 00:00:00,second-level-domain,health-human-services,genome.gov,111779
2021-11-30 00:00:00,second-level-domain,health-human-services,nih.gov,77807
2021-11-30 00:00:00,second-level-domain,health-human-services,samhsa.gov,53453
2021-11-30 00:00:00,second-level-domain,health-human-services,hiv.gov,49326
2021-11-30 00:00:00,second-level-domain,health-human-services,womenshealth.gov,34885
2021-11-30 00:00:00,second-level-domain,health-human-services,hrsa.gov,33160
2021-11-30 00:00:00,second-level-domain,health-human-services,health.gov,32703
2021-11-30 00:00:00,second-level-domain,health-human-services,medicaid.gov,32238
2021-11-30 00:00:00,second-level-domain,health-human-services,cuidadodesalud.gov,26691
2021-11-30 00:00:00,second-level-domain,health-human-services,stopbullying.gov,26450
2021-11-30 00:00:00,second-level-domain,health-human-services,ahrq.gov,24016
2021-11-30 00:00:00,second-level-domain,health-human-services,ihs.gov,22818
2021-11-30 00:00:00,second-level-domain,health-human-services,vacunas.gov,18521
2021-11-30 00:00:00,second-level-domain,health-human-services,grants.gov,18346
