domain,week,visits
girlshealth.gov,8,4820
girlshealth.gov,9,4510
girlshealth.gov,10,4913
girlshealth.gov,11,4120
girlshealth.gov,12,4208
girlshealth.gov,13,4029
girlshealth.gov,14,4252
girlshealth.gov,15,3491
girlshealth.gov,16,4017
girlshealth.gov,17,4013
girlshealth.gov,18,4182
girlshealth.gov,19,3984
girlshealth.gov,20,4003
girlshealth.gov,21,3778
girlshealth.gov,22,3585
girlshealth.gov,23,3655
girlshealth.gov,24,2881
girlshealth.gov,25,2863
girlshealth.gov,26,3010
girlshealth.gov,27,2814
girlshealth.gov,28,3118
girlshealth.gov,29,3152
girlshealth.gov,30,3156
girlshealth.gov,31,2732
girlshealth.gov,32,2539
girlshealth.gov,33,2607
girlshealth.gov,34,2781
girlshealth.gov,35,2618
girlshealth.gov,36,3069
girlshealth.gov,37,2728
girlshealth.gov,38,3182
girlshealth.gov,39,2872
girlshealth.gov,40,2958
girlshealth.gov,41,2697
girlshealth.gov,42,2878
girlshealth.gov,43,3342
girlshealth.gov,44,2989
girlshealth.gov,45,2790
girlshealth.gov,46,3100
girlshealth.gov,47,2114
girlshealth.gov,48,3131
girlshealth.gov,49,3236
girlshealth.gov,50,2564
girlshealth.gov,51,1815
girlshealth.gov,52,1558
grants.gov,1,133229
grants.gov,2,128654
grants.gov,3,134810
grants.gov,4,142439
grants.gov,5,137356
grants.gov,6,141002
grants.gov,7,128276
grants.gov,8,134731
grants.gov,9,136013
grants.gov,10,139579
grants.gov,11,128023
grants.gov,12,156360
grants.gov,13,182765
grants.gov,14,127970
grants.gov,15,113617
grants.gov,16,118636
grants.gov,17,149275
grants.gov,18,112134
grants.gov,19,118252
grants.gov,20,117660
grants.gov,21,210654
grants.gov,22,109727
grants.gov,23,118787
grants.gov,24,115028
grants.gov,25,104586
grants.gov,26,102011
grants.gov,27,98722
grants.gov,28,111884
grants.gov,29,111205
grants.gov,30,110154
grants.gov,31,109085
grants.gov,32,110118
grants.gov,33,105246
grants.gov,34,113598
grants.gov,35,111116
grants.gov,36,101262
grants.gov,37,107335
grants.gov,38,79861
grants.gov,39,32445
grants.gov,40,105376
grants.gov,41,100900
grants.gov,42,99473
grants.gov,43,101465
grants.gov,44,123193
grants.gov,45,102372
grants.gov,46,105797
grants.gov,47,72094
grants.gov,48,111466
grants.gov,49,101087
grants.gov,50,95444
grants.gov,51,73381
grants.gov,52,72157
health.gov,1,129512
health.gov,2,176690
health.gov,3,179957
health.gov,4,199318
health.gov,5,196119
health.gov,6,189908
health.gov,7,184468
health.gov,8,181021
health.gov,9,206009
health.gov,10,215604
health.gov,11,222554
health.gov,12,233409
health.gov,13,204602
health.gov,14,177913
health.gov,15,157131
health.gov,16,163831
health.gov,17,161378
health.gov,18,157081
health.gov,19,149566
health.gov,20,151620
health.gov,21,138744
health.gov,22,142653
health.gov,23,148857
health.gov,24,144757
health.gov,25,143062
health.gov,26,139542
health.gov,27,142390
health.gov,28,151743
health.gov,29,149832
health.gov,30,146491
health.gov,31,143677
health.gov,32,140116
health.gov,33,145572
health.gov,34,185656
health.gov,35,231093
health.gov,36,230163
health.gov,37,251404
health.gov,38,267085
health.gov,39,403699
health.gov,40,241202
health.gov,41,232914
health.gov,42,234541
health.gov,43,238909
health.gov,44,247843
health.gov,45,237916
health.gov,46,233056
health.gov,47,173179
health.gov,48,240957
health.gov,49,216525
health.gov,50,175471
health.gov,51,107482
health.gov,52,97041
healthcare.gov,1,3033733
healthcare.gov,2,3995288
healthcare.gov,3,1288250
healthcare.gov,4,1382648
healthcare.gov,5,1285001
healthcare.gov,6,1184472
healthcare.gov,7,1139800
healthcare.gov,8,1129101
healthcare.gov,9,1103389
healthcare.gov,10,1019783
healthcare.gov,11,1005946
healthcare.gov,12,1014258
healthcare.gov,13,1076807
healthcare.gov,14,1074157
healthcare.gov,15,1236276
healthcare.gov,16,1061259
healthcare.gov,17,875825
healthcare.gov,18,786148
healthcare.gov,19,807714
healthcare.gov,20,949295
healthcare.gov,21,869701
healthcare.gov,22,821763
healthcare.gov,23,844215
healthcare.gov,24,823625
healthcare.gov,25,805929
healthcare.gov,26,984843
healthcare.gov,27,915350
healthcare.gov,28,952101
healthcare.gov,29,991414
healthcare.gov,30,1042925
healthcare.gov,31,1151108
healthcare.gov,32,1075779
healthcare.gov,33,902294
healthcare.gov,34,943962
healthcare.gov,35,942783
healthcare.gov,36,888824
healthcare.gov,37,959479
healthcare.gov,38,994369
healthcare.gov,39,939231
healthcare.gov,40,868265
healthcare.gov,41,946003
healthcare.gov,42,1048602
healthcare.gov,43,1355770
healthcare.gov,44,2794586
healthcare.gov,45,2886258
healthcare.gov,46,2551050
healthcare.gov,47,1931678
healthcare.gov,48,2828691
healthcare.gov,49,3353285
healthcare.gov,50,4205454
healthcare.gov,51,1847532
healthcare.gov,52,1895469
healthit.gov,1,66717
healthit.gov,2,84162
healthit.gov,3,87051
healthit.gov,4,99262
healthit.gov,5,89896
healthit.gov,6,98387
healthit.gov,7,85838
healthit.gov,8,98086
healthit.gov,9,89068
healthit.gov,10,85534
healthit.gov,11,79009
healthit.gov,12,91179
healthit.gov,13,73323
healthit.gov,14,80948
healthit.gov,15,102744
healthit.gov,16,93896
healthit.gov,17,95001
healthit.gov,18,89714
healthit.gov,19,105842
healthit.gov,20,83475
healthit.gov,21,101138
healthit.gov,22,83578
healthit.gov,23,88370
healthit.gov,24,90288
healthit.gov,25,97761
healthit.gov,26,73824
healthit.gov,27,94299
healthit.gov,28,90149
healthit.gov,29,92477
healthit.gov,30,89210
healthit.gov,31,87411
healthit.gov,32,87813
healthit.gov,33,90402
healthit.gov,34,112780
healthit.gov,35,95367
healthit.gov,36,103259
healthit.gov,37,108296
healthit.gov,38,135823
healthit.gov,39,106185
healthit.gov,40,105895
healthit.gov,41,105793
healthit.gov,42,108268
healthit.gov,43,125670
healthit.gov,44,103862
healthit.gov,45,113123
healthit.gov,46,101661
healthit.gov,47,88844
healthit.gov,48,108867
healthit.gov,49,64549
healthit.gov,50,58492
healthit.gov,51,42723
healthit.gov,52,29838
healthypeople.gov,1,36956
healthypeople.gov,2,56179
healthypeople.gov,3,61667
healthypeople.gov,4,73258
healthypeople.gov,5,78173
healthypeople.gov,6,66190
healthypeople.gov,7,62033
healthypeople.gov,8,62182
healthypeople.gov,9,61622
healthypeople.gov,10,67741
healthypeople.gov,11,63517
healthypeople.gov,12,67993
healthypeople.gov,13,68518
healthypeople.gov,14,66826
healthypeople.gov,15,60130
healthypeople.gov,16,63576
healthypeople.gov,17,61310
healthypeople.gov,18,57036
healthypeople.gov,19,52229
healthypeople.gov,20,51203
healthypeople.gov,21,46953
healthypeople.gov,22,48283
healthypeople.gov,23,47853
healthypeople.gov,24,43950
healthypeople.gov,25,39582
healthypeople.gov,26,38292
healthypeople.gov,27,40072
healthypeople.gov,28,44515
healthypeople.gov,29,42243
healthypeople.gov,30,39992
healthypeople.gov,31,38990
healthypeople.gov,32,35154
healthypeople.gov,33,39609
healthypeople.gov,34,52053
healthypeople.gov,35,61952
healthypeople.gov,36,38130
hhs.gov,1,2213301
hhs.gov,2,1821129
hhs.gov,3,1643290
hhs.gov,4,882964
hhs.gov,5,758033
hhs.gov,6,719401
hhs.gov,7,631041
hhs.gov,8,578739
hhs.gov,9,572626
hhs.gov,10,599454
hhs.gov,11,569607
hhs.gov,12,596261
hhs.gov,13,604738
hhs.gov,14,598653
hhs.gov,15,531304
hhs.gov,16,552161
hhs.gov,17,550856
hhs.gov,18,557891
hhs.gov,19,743713
hhs.gov,20,760158
hhs.gov,21,622822
hhs.gov,22,585351
hhs.gov,23,643642
hhs.gov,24,603917
hhs.gov,25,570536
hhs.gov,26,662389
hhs.gov,27,580134
hhs.gov,28,717436
hhs.gov,29,633239
hhs.gov,30,631073
hhs.gov,31,648555
hhs.gov,32,622359
hhs.gov,33,588637
hhs.gov,34,582370
hhs.gov,35,659283
hhs.gov,36,614599
hhs.gov,37,637293
hhs.gov,38,622380
hhs.gov,39,601795
hhs.gov,40,607332
hhs.gov,41,605123
hhs.gov,42,645335
hhs.gov,43,646070
hhs.gov,44,646704
hhs.gov,45,645773
hhs.gov,46,626811
hhs.gov,47,496746
hhs.gov,48,684432
hhs.gov,49,652030
hhs.gov,50,610448
hhs.gov,51,423473
hhs.gov,52,365920
hiv.gov,1,117445
hiv.gov,2,117620
hiv.gov,3,110629
hiv.gov,4,109314
hiv.gov,5,110837
hiv.gov,6,122887
hiv.gov,7,119967
hiv.gov,8,110801
hiv.gov,9,110029
hiv.gov,10,113462
hiv.gov,11,112040
hiv.gov,12,113843
hiv.gov,13,111078
hiv.gov,14,112748
hiv.gov,15,101633
hiv.gov,16,111535
hiv.gov,17,111882
hiv.gov,18,102891
hiv.gov,19,103696
hiv.gov,20,108956
hiv.gov,21,98556
hiv.gov,22,92525
hiv.gov,23,100313
hiv.gov,24,107101
hiv.gov,25,96149
hiv.gov,26,95301
hiv.gov,27,91879
hiv.gov,28,99288
hiv.gov,29,100282
hiv.gov,30,109132
hiv.gov,31,102412
hiv.gov,32,101203
hiv.gov,33,104350
hiv.gov,34,160448
hiv.gov,35,117880
hiv.gov,36,109650
hiv.gov,37,134048
hiv.gov,38,103939
hiv.gov,39,108810
hiv.gov,40,115319
hiv.gov,41,123961
hiv.gov,42,125086
hiv.gov,43,127082
hiv.gov,44,132467
hiv.gov,45,136323
hiv.gov,46,146598
hiv.gov,47,136438
hiv.gov,48,202850
hiv.gov,49,138532
hiv.gov,50,122867
hiv.gov,51,98333
hiv.gov,52,83586
hrsa.gov,1,176869
hrsa.gov,2,189563
hrsa.gov,3,187116
hrsa.gov,4,183319
hrsa.gov,5,174170
hrsa.gov,6,138013
hrsa.gov,7,136219
hrsa.gov,8,117384
hrsa.gov,9,118693
hrsa.gov,10,132014
hrsa.gov,11,145725
hrsa.gov,12,187893
hrsa.gov,13,158938
hrsa.gov,14,125938
hrsa.gov,15,106304
hrsa.gov,16,104527
hrsa.gov,17,98864
hrsa.gov,18,108710
hrsa.gov,19,111469
hrsa.gov,20,108935
hrsa.gov,21,98718
hrsa.gov,22,94350
hrsa.gov,23,111789
hrsa.gov,24,100077
hrsa.gov,25,93909
hrsa.gov,26,95182
hrsa.gov,27,96672
hrsa.gov,28,99628
hrsa.gov,29,97029
hrsa.gov,30,96181
hrsa.gov,31,97378
hrsa.gov,32,98525
hrsa.gov,33,86044
hrsa.gov,34,94818
hrsa.gov,35,90710
hrsa.gov,36,97499
hrsa.gov,37,103915
hrsa.gov,38,103940
hrsa.gov,39,107701
hrsa.gov,40,102496
hrsa.gov,41,99332
hrsa.gov,42,105279
hrsa.gov,43,108421
hrsa.gov,44,115965
hrsa.gov,45,98937
hrsa.gov,46,101436
hrsa.gov,47,75229
hrsa.gov,48,98218
hrsa.gov,49,96222
hrsa.gov,50,92516
hrsa.gov,51,78787
hrsa.gov,52,59949
ihs.gov,1,108585
ihs.gov,2,114950
ihs.gov,3,103080
ihs.gov,4,115588
ihs.gov,5,114057
ihs.gov,6,115305
ihs.gov,7,111589
ihs.gov,8,103383
ihs.gov,9,113344
ihs.gov,10,108682
ihs.gov,11,112740
ihs.gov,12,116555
ihs.gov,13,109896
ihs.gov,14,111062
ihs.gov,15,104349
ihs.gov,16,108701
ihs.gov,17,109139
ihs.gov,18,114696
ihs.gov,19,124790
ihs.gov,20,124554
ihs.gov,21,116436
ihs.gov,22,130571
ihs.gov,23,143390
ihs.gov,24,129024
ihs.gov,25,117606
ihs.gov,26,129564
ihs.gov,27,111293
ihs.gov,28,131300
ihs.gov,29,128185
ihs.gov,30,125461
ihs.gov,31,121180
ihs.gov,32,123415
ihs.gov,33,125307
ihs.gov,34,138706
ihs.gov,35,128624
ihs.gov,36,113020
ihs.gov,37,127349
ihs.gov,38,139708
ihs.gov,39,103728
ihs.gov,40,970
ihs.gov,41,80542
ihs.gov,42,124690
ihs.gov,43,117405
ihs.gov,44,121126
ihs.gov,45,109033
ihs.gov,46,120730
ihs.gov,47,86315
ihs.gov,48,122544
ihs.gov,49,119472
ihs.gov,50,108105
ihs.gov,51,99368
ihs.gov,52,86446
insurekidsnow.gov,1,11729
insurekidsnow.gov,2,17061
insurekidsnow.gov,3,14186
insurekidsnow.gov,4,18889
insurekidsnow.gov,5,14224
insurekidsnow.gov,6,12508
insurekidsnow.gov,7,12479
insurekidsnow.gov,8,11909
insurekidsnow.gov,9,13805
insurekidsnow.gov,10,12757
insurekidsnow.gov,11,9438
insurekidsnow.gov,12,9949
insurekidsnow.gov,13,10736
insurekidsnow.gov,14,11472
insurekidsnow.gov,15,9770
insurekidsnow.gov,16,10931
insurekidsnow.gov,17,10941
insurekidsnow.gov,18,11512
insurekidsnow.gov,19,10244
insurekidsnow.gov,20,10529
insurekidsnow.gov,21,9410
insurekidsnow.gov,22,6071
insurekidsnow.gov,23,924
insurekidsnow.gov,24,805
insurekidsnow.gov,25,783
insurekidsnow.gov,26,2729
insurekidsnow.gov,27,10142
insurekidsnow.gov,28,10601
insurekidsnow.gov,29,13431
insurekidsnow.gov,30,11653
insurekidsnow.gov,31,26097
insurekidsnow.gov,32,28352
insurekidsnow.gov,33,23277
insurekidsnow.gov,34,15887
insurekidsnow.gov,35,17086
insurekidsnow.gov,36,15436
insurekidsnow.gov,37,16902
insurekidsnow.gov,38,22270
insurekidsnow.gov,39,10560
insurekidsnow.gov,40,12188
insurekidsnow.gov,41,13267
insurekidsnow.gov,42,11712
insurekidsnow.gov,43,11224
insurekidsnow.gov,44,12617
insurekidsnow.gov,45,11141
insurekidsnow.gov,46,11319
insurekidsnow.gov,47,7386
insurekidsnow.gov,48,12202
insurekidsnow.gov,49,11142
insurekidsnow.gov,50,10623
insurekidsnow.gov,51,7119
insurekidsnow.gov,52,7107
medicaid.gov,1,278594
medicaid.gov,2,209315
medicaid.gov,3,205915
medicaid.gov,4,266789
medicaid.gov,5,209589
medicaid.gov,6,175907
medicaid.gov,7,224109
medicaid.gov,8,203804
medicaid.gov,9,190920
medicaid.gov,10,188273
medicaid.gov,11,187589
medicaid.gov,12,192515
medicaid.gov,13,187703
medicaid.gov,14,164431
medicaid.gov,15,158745
medicaid.gov,16,153153
medicaid.gov,17,153137
medicaid.gov,18,180622
medicaid.gov,19,157236
medicaid.gov,20,163474
medicaid.gov,21,66861
medicaid.gov,22,39560
medicaid.gov,23,36881
medicaid.gov,24,44184
medicaid.gov,25,43656
medicaid.gov,26,50750
medicaid.gov,27,227457
medicaid.gov,28,198869
medicaid.gov,29,229210
medicaid.gov,30,184323
medicaid.gov,31,241228
medicaid.gov,32,257896
medicaid.gov,33,180380
medicaid.gov,34,179287
medicaid.gov,35,171772
medicaid.gov,36,229579
medicaid.gov,37,259674
medicaid.gov,38,263543
medicaid.gov,39,262336
medicaid.gov,40,183534
medicaid.gov,41,181440
medicaid.gov,42,195951
medicaid.gov,43,186693
medicaid.gov,44,232861
medicaid.gov,45,210919
medicaid.gov,46,246679
medicaid.gov,47,189053
medicaid.gov,48,201621
medicaid.gov,49,194304
medicaid.gov,50,169785
medicaid.gov,51,125680
medicaid.gov,52,120118
medicalcountermeasures.gov,18,1022
medicalcountermeasures.gov,19,3346
medicalcountermeasures.gov,20,2781
medicalcountermeasures.gov,21,5677
medicalcountermeasures.gov,22,6015
medicalcountermeasures.gov,23,6054
medicalcountermeasures.gov,24,4520
medicalcountermeasures.gov,25,3181
medicalcountermeasures.gov,26,2329
medicalcountermeasures.gov,27,7762
medicalcountermeasures.gov,28,3312
medicalcountermeasures.gov,29,2339
medicalcountermeasures.gov,30,4216
medicalcountermeasures.gov,31,4705
medicalcountermeasures.gov,32,2912
medicalcountermeasures.gov,33,6063
medicalcountermeasures.gov,34,2695
medicalcountermeasures.gov,35,3940
medicalcountermeasures.gov,36,2995
medicalcountermeasures.gov,37,2722
medicalcountermeasures.gov,38,2746
medicalcountermeasures.gov,39,4107
medicalcountermeasures.gov,40,10587
medicalcountermeasures.gov,41,6187
medicalcountermeasures.gov,42,810
medicalcountermeasures.gov,43,627
medicalcountermeasures.gov,44,915
medicalcountermeasures.gov,45,1190
medicalcountermeasures.gov,46,2594
medicalcountermeasures.gov,50,380
medicare.gov,1,1524990
medicare.gov,2,1456701
medicare.gov,3,1344631
medicare.gov,4,1293129
medicare.gov,5,1223775
medicare.gov,6,1598155
medicare.gov,7,1301110
medicare.gov,8,1168735
medicare.gov,9,1155038
medicare.gov,10,1374941
medicare.gov,11,1387697
medicare.gov,12,1354934
medicare.gov,13,1551763
medicare.gov,14,2026317
medicare.gov,15,1646474
medicare.gov,16,1686572
medicare.gov,17,1898170
medicare.gov,18,1816133
medicare.gov,19,2081019
medicare.gov,20,1798353
medicare.gov,21,1647257
medicare.gov,22,1487673
medicare.gov,23,1775560
medicare.gov,24,1762988
medicare.gov,25,1735397
medicare.gov,26,1589276
medicare.gov,27,1747784
medicare.gov,28,2329787
medicare.gov,29,1893203
medicare.gov,30,1708202
medicare.gov,31,1717105
medicare.gov,32,1992556
medicare.gov,33,1683243
medicare.gov,34,1690961
medicare.gov,35,1445804
medicare.gov,36,1631463
medicare.gov,37,1486604
medicare.gov,38,1369673
medicare.gov,39,1333022
medicare.gov,40,2437282
medicare.gov,41,2479959
medicare.gov,42,2670033
medicare.gov,43,2528338
medicare.gov,44,2546317
medicare.gov,45,2619939
medicare.gov,46,2654724
medicare.gov,47,2017947
medicare.gov,48,3080740
medicare.gov,49,2845737
medicare.gov,50,1262344
medicare.gov,51,1135827
medicare.gov,52,950169
medlineplus.gov,1,13475110
medlineplus.gov,2,14719770
medlineplus.gov,3,14743980
medlineplus.gov,4,14555939
medlineplus.gov,5,14228580
medlineplus.gov,6,14084591
medlineplus.gov,7,13769035
medlineplus.gov,8,13520146
medlineplus.gov,9,13493924
medlineplus.gov,10,13938739
medlineplus.gov,11,14178510
medlineplus.gov,12,14327279
medlineplus.gov,13,14503635
medlineplus.gov,14,14078588
medlineplus.gov,15,12036958
medlineplus.gov,16,13622737
medlineplus.gov,17,13680840
medlineplus.gov,18,13192772
medlineplus.gov,19,13590995
medlineplus.gov,20,14395485
medlineplus.gov,21,13583120
medlineplus.gov,22,12944015
medlineplus.gov,23,13221495
medlineplus.gov,24,12563453
medlineplus.gov,25,12144106
medlineplus.gov,26,12071454
medlineplus.gov,27,11748325
medlineplus.gov,28,11832592
medlineplus.gov,29,11783972
medlineplus.gov,30,11643612
medlineplus.gov,31,11675126
medlineplus.gov,32,11691916
medlineplus.gov,33,11905768
medlineplus.gov,34,12414028
medlineplus.gov,35,12288838
medlineplus.gov,36,12822689
medlineplus.gov,37,12811641
medlineplus.gov,38,13199699
medlineplus.gov,39,12896635
medlineplus.gov,40,13192648
medlineplus.gov,41,13662926
medlineplus.gov,42,14021426
medlineplus.gov,43,14008628
medlineplus.gov,44,13593742
medlineplus.gov,45,14367584
medlineplus.gov,46,14045745
medlineplus.gov,47,13098663
medlineplus.gov,48,13291671
medlineplus.gov,49,12415570
medlineplus.gov,50,11903141
medlineplus.gov,51,10079353
medlineplus.gov,52,9013813
mentalhealth.gov,1,34487
mentalhealth.gov,2,40222
mentalhealth.gov,3,39719
mentalhealth.gov,4,43372
mentalhealth.gov,5,45766
mentalhealth.gov,6,45838
mentalhealth.gov,7,45981
mentalhealth.gov,8,49429
mentalhealth.gov,9,56620
mentalhealth.gov,10,55705
mentalhealth.gov,11,52105
mentalhealth.gov,12,53922
mentalhealth.gov,13,55270
mentalhealth.gov,14,55401
mentalhealth.gov,15,48637
mentalhealth.gov,16,63254
mentalhealth.gov,17,73919
mentalhealth.gov,18,65238
mentalhealth.gov,19,76496
mentalhealth.gov,20,68089
mentalhealth.gov,21,55972
mentalhealth.gov,22,40537
mentalhealth.gov,23,37454
mentalhealth.gov,24,32266
mentalhealth.gov,25,30855
mentalhealth.gov,26,34032
mentalhealth.gov,27,27396
mentalhealth.gov,28,28239
mentalhealth.gov,29,27621
mentalhealth.gov,30,27354
mentalhealth.gov,31,26771
mentalhealth.gov,32,25941
mentalhealth.gov,33,27610
mentalhealth.gov,34,30469
mentalhealth.gov,35,31051
mentalhealth.gov,36,36417
mentalhealth.gov,37,41298
mentalhealth.gov,38,43943
mentalhealth.gov,39,45572
mentalhealth.gov,40,49931
mentalhealth.gov,41,59591
mentalhealth.gov,42,54716
mentalhealth.gov,43,48671
mentalhealth.gov,44,50715
mentalhealth.gov,45,52554
mentalhealth.gov,46,52960
mentalhealth.gov,47,42301
mentalhealth.gov,48,53767
mentalhealth.gov,49,50796
mentalhealth.gov,50,41163
mentalhealth.gov,51,24218
mentalhealth.gov,52,18275
nih.gov,1,480110
nih.gov,2,484645
nih.gov,3,470844
nih.gov,4,491261
nih.gov,5,563168
nih.gov,6,524522
nih.gov,7,518111
nih.gov,8,391555
nih.gov,9,430670
nih.gov,10,441521
nih.gov,11,355216
nih.gov,12,351981
nih.gov,13,362642
nih.gov,14,357020
nih.gov,15,511210
nih.gov,16,307448
nih.gov,17,321413
nih.gov,18,336542
nih.gov,19,309921
nih.gov,20,401498
nih.gov,21,297979
nih.gov,22,452239
nih.gov,23,353269
nih.gov,24,402398
nih.gov,25,251566
nih.gov,26,284472
nih.gov,27,445870
nih.gov,28,310872
nih.gov,29,406464
nih.gov,30,254327
nih.gov,31,253336
nih.gov,32,240194
nih.gov,33,254060
nih.gov,34,394563
nih.gov,35,390653
nih.gov,36,277234
nih.gov,37,450045
nih.gov,38,412667
nih.gov,39,434735
nih.gov,40,438641
nih.gov,41,302484
nih.gov,42,440765
nih.gov,43,434390
nih.gov,44,338522
nih.gov,45,323189
nih.gov,46,336638
nih.gov,47,292416
nih.gov,48,312660
nih.gov,49,312032
nih.gov,50,285563
nih.gov,51,195639
nih.gov,52,165939
organdonor.gov,1,15437
organdonor.gov,2,23542
organdonor.gov,3,19859
organdonor.gov,4,24504
organdonor.gov,5,19877
organdonor.gov,6,18901
organdonor.gov,7,19633
organdonor.gov,8,17336
organdonor.gov,9,19515
organdonor.gov,10,20806
organdonor.gov,11,16404
organdonor.gov,12,19306
organdonor.gov,13,21081
organdonor.gov,14,22077
organdonor.gov,15,18758
organdonor.gov,16,19531
organdonor.gov,17,18285
organdonor.gov,18,16752
organdonor.gov,19,14745
organdonor.gov,20,15959
organdonor.gov,21,12763
organdonor.gov,22,11606
organdonor.gov,23,13776
organdonor.gov,24,11668
organdonor.gov,25,11700
organdonor.gov,26,10607
organdonor.gov,27,12769
organdonor.gov,28,20686
organdonor.gov,29,25724
organdonor.gov,30,19438
organdonor.gov,31,20884
organdonor.gov,32,38916
organdonor.gov,33,28809
organdonor.gov,34,15726
organdonor.gov,35,11338
organdonor.gov,36,10831
organdonor.gov,37,10713
organdonor.gov,38,11132
organdonor.gov,39,10875
organdonor.gov,40,12154
organdonor.gov,41,12876
organdonor.gov,42,14075
organdonor.gov,43,14866
organdonor.gov,44,15541
organdonor.gov,45,16675
organdonor.gov,46,14913
organdonor.gov,47,11622
organdonor.gov,48,14891
organdonor.gov,49,15376
organdonor.gov,50,11806
organdonor.gov,51,8063
organdonor.gov,52,7332
psc.gov,1,812
psoppc.org,24,624
psoppc.org,25,136
reproductiverights.gov,25,18465
reproductiverights.gov,26,25086
reproductiverights.gov,27,18170
reproductiverights.gov,28,17711
reproductiverights.gov,29,4037
reproductiverights.gov,30,3556
reproductiverights.gov,31,3546
reproductiverights.gov,32,2916
reproductiverights.gov,33,6158
reproductiverights.gov,34,4000
reproductiverights.gov,35,2560
reproductiverights.gov,36,1934
reproductiverights.gov,37,2031
reproductiverights.gov,38,1551
reproductiverights.gov,39,1373
reproductiverights.gov,40,1696
reproductiverights.gov,41,1462
reproductiverights.gov,42,1494
reproductiverights.gov,43,1446
reproductiverights.gov,44,1316
reproductiverights.gov,45,1268
reproductiverights.gov,46,1450
reproductiverights.gov,47,1126
reproductiverights.gov,48,40521
reproductiverights.gov,49,42460
reproductiverights.gov,50,39103
reproductiverights.gov,51,38381
reproductiverights.gov,52,34538
samhsa.gov,1,273058
samhsa.gov,2,314580
samhsa.gov,3,318355
samhsa.gov,4,355425
samhsa.gov,5,387109
samhsa.gov,6,425181
samhsa.gov,7,393340
samhsa.gov,8,372746
samhsa.gov,9,358751
samhsa.gov,10,339754
samhsa.gov,11,339232
samhsa.gov,12,343445
samhsa.gov,13,344798
samhsa.gov,14,341770
samhsa.gov,15,316902
samhsa.gov,16,347396
samhsa.gov,17,362482
samhsa.gov,18,372225
samhsa.gov,19,350678
samhsa.gov,20,345884
samhsa.gov,21,323691
samhsa.gov,22,301078
samhsa.gov,23,332005
samhsa.gov,24,317918
samhsa.gov,25,305025
samhsa.gov,26,319471
samhsa.gov,27,315473
samhsa.gov,28,460267
samhsa.gov,29,406186
samhsa.gov,30,372450
samhsa.gov,31,317142
samhsa.gov,32,302459
samhsa.gov,33,302081
samhsa.gov,34,318933
samhsa.gov,35,348675
samhsa.gov,36,346244
samhsa.gov,37,357597
samhsa.gov,38,368206
samhsa.gov,39,389697
samhsa.gov,40,433450
samhsa.gov,41,431078
samhsa.gov,42,412960
samhsa.gov,43,425536
samhsa.gov,44,442193
samhsa.gov,45,398605
samhsa.gov,46,403561
samhsa.gov,47,302370
samhsa.gov,48,433004
samhsa.gov,49,404508
samhsa.gov,50,364918
samhsa.gov,51,263444
samhsa.gov,52,220700
selectagents.gov,1,2571
selectagents.gov,2,3252
selectagents.gov,3,2970
selectagents.gov,4,3444
selectagents.gov,5,3529
selectagents.gov,6,3359
selectagents.gov,7,3554
selectagents.gov,8,3024
selectagents.gov,9,3265
selectagents.gov,10,3309
selectagents.gov,11,3217
selectagents.gov,12,3065
selectagents.gov,13,2888
selectagents.gov,14,2990
selectagents.gov,15,2986
selectagents.gov,16,3259
selectagents.gov,17,2861
selectagents.gov,18,2915
selectagents.gov,19,2900
selectagents.gov,20,3321
selectagents.gov,21,3440
selectagents.gov,22,3088
selectagents.gov,23,3643
selectagents.gov,24,3187
selectagents.gov,25,2808
selectagents.gov,26,2499
selectagents.gov,27,2246
selectagents.gov,28,2804
selectagents.gov,29,2565
selectagents.gov,30,3213
selectagents.gov,31,3014
selectagents.gov,32,2534
selectagents.gov,33,2658
selectagents.gov,34,2726
selectagents.gov,35,2992
selectagents.gov,36,2730
selectagents.gov,37,3911
selectagents.gov,38,3202
selectagents.gov,39,3181
selectagents.gov,40,4260
selectagents.gov,41,3345
selectagents.gov,42,3296
selectagents.gov,43,3591
selectagents.gov,44,3513
selectagents.gov,45,2939
selectagents.gov,46,3313
selectagents.gov,47,2096
selectagents.gov,48,3598
selectagents.gov,49,3333
selectagents.gov,50,2944
selectagents.gov,51,2129
selectagents.gov,52,1368
simplereport.gov,1,36708
simplereport.gov,2,42849
simplereport.gov,3,38241
simplereport.gov,4,36167
simplereport.gov,5,29164
simplereport.gov,6,25192
simplereport.gov,7,21498
simplereport.gov,8,17869
simplereport.gov,9,18047
simplereport.gov,10,17173
simplereport.gov,11,14374
simplereport.gov,12,14223
simplereport.gov,13,14141
simplereport.gov,14,12219
simplereport.gov,15,11827
simplereport.gov,16,11667
simplereport.gov,17,12096
simplereport.gov,18,12634
simplereport.gov,19,12948
simplereport.gov,20,13549
simplereport.gov,21,15160
simplereport.gov,22,11041
simplereport.gov,23,11773
simplereport.gov,24,11114
simplereport.gov,25,10428
simplereport.gov,26,10064
simplereport.gov,27,9419
simplereport.gov,28,10469
simplereport.gov,29,10409
simplereport.gov,30,10084
simplereport.gov,31,10520
simplereport.gov,32,10146
simplereport.gov,33,10639
simplereport.gov,34,11815
simplereport.gov,35,11642
simplereport.gov,36,9756
simplereport.gov,37,10727
simplereport.gov,38,9703
simplereport.gov,39,8841
simplereport.gov,40,7848
simplereport.gov,41,7413
simplereport.gov,42,6987
